epoch,train_acc,test_acc,train_loss,epoch_time_s
215,0.931,0.925,0.023884,0.003
216,0.9325,0.923,0.023943,0.003
217,0.9312,0.921,0.023967,0.004
218,0.9329,0.924,0.023608,0.003
219,0.9329,0.919,0.023955,0.003
220,0.9336,0.924,0.023461,0.003
221,0.9353,0.922,0.023507,0.003
222,0.932,0.924,0.023905,0.003
223,0.933,0.924,0.023373,0.004
224,0.9332,0.923,0.023305,0.003
225,0.9355,0.923,0.023268,0.003
226,0.9345,0.927,0.023162,0.003
227,0.934,0.925,0.023069,0.003
228,0.9342,0.922,0.023101,0.003
229,0.9325,0.921,0.023208,0.003
230,0.9352,0.923,0.022947,0.004
231,0.9351,0.925,0.022978,0.003
232,0.9368,0.922,0.022907,0.004
233,0.9365,0.927,0.022807,0.003
234,0.9373,0.922,0.022678,0.003
235,0.9357,0.922,0.022879,0.004
236,0.9357,0.927,0.022673,0.003
237,0.9349,0.923,0.022607,0.003
238,0.9343,0.926,0.022855,0.003
239,0.9352,0.925,0.022781,0.003
240,0.9371,0.928,0.022515,0.003
241,0.9373,0.924,0.022378,0.003
242,0.9371,0.925,0.022312,0.003
243,0.9373,0.924,0.022312,0.003
244,0.9379,0.928,0.022211,0.003
245,0.9389,0.924,0.022275,0.003
246,0.9373,0.924,0.022287,0.003
247,0.9382,0.926,0.022235,0.003
248,0.9369,0.923,0.022047,0.003
249,0.9382,0.924,0.022025,0.003
250,0.938,0.927,0.021984,0.003
251,0.9389,0.928,0.02206,0.004
252,0.9387,0.927,0.021946,0.004
253,0.9357,0.925,0.02213,0.004
254,0.9339,0.919,0.022244,0.003
255,0.9367,0.926,0.022028,0.003
256,0.9385,0.923,0.02167,0.003
257,0.9388,0.924,0.021645,0.003
258,0.9373,0.926,0.021775,0.003
259,0.9398,0.924,0.021493,0.003
260,0.9396,0.927,0.021685,0.003
261,0.9412,0.926,0.021278,0.004
262,0.9401,0.926,0.021254,0.003
263,0.9393,0.928,0.021714,0.003
264,0.9409,0.927,0.021182,0.003
265,0.9411,0.927,0.021325,0.003
266,0.9399,0.927,0.021097,0.003
267,0.9395,0.928,0.02132,0.003
268,0.9401,0.927,0.020957,0.003
269,0.9399,0.924,0.02121,0.003
270,0.9401,0.93,0.021124,0.003
271,0.9414,0.924,0.021083,0.003
272,0.941,0.923,0.020886,0.003
273,0.9406,0.923,0.021142,0.004
274,0.9425,0.925,0.020621,0.004
275,0.9396,0.923,0.020827,0.004
276,0.9416,0.926,0.020928,0.003
277,0.9408,0.926,0.020614,0.003
278,0.9415,0.927,0.020596,0.004
279,0.9393,0.924,0.020915,0.003
280,0.9413,0.924,0.020472,0.003
281,0.943,0.93,0.020417,0.003
282,0.9409,0.927,0.020378,0.003
283,0.9427,0.928,0.020468,0.003
284,0.942,0.928,0.020455,0.003
285,0.9429,0.928,0.02033,0.003
286,0.9432,0.927,0.020324,0.003
287,0.9425,0.925,0.020309,0.004
288,0.9424,0.927,0.020195,0.004
289,0.9426,0.93,0.020075,0.003
290,0.9433,0.927,0.019989,0.003
291,0.942,0.926,0.020168,0.003
292,0.9442,0.927,0.020009,0.004
293,0.9436,0.925,0.020068,0.003
294,0.9451,0.929,0.019799,0.003
295,0.9444,0.929,0.019712,0.003
296,0.9442,0.931,0.019686,0.003
297,0.945,0.928,0.019667,0.004
298,0.9459,0.927,0.019591,0.004
299,0.943,0.926,0.019975,0.004
300,0.9453,0.923,0.019617,0.004
301,0.9449,0.93,0.019458,0.004
302,0.9421,0.925,0.019873,0.004
303,0.9449,0.932,0.019531,0.004
304,0.946,0.931,0.019494,0.004
305,0.9457,0.931,0.019405,0.004
306,0.9469,0.927,0.019298,0.003
307,0.9461,0.929,0.019363,0.004
308,0.9451,0.925,0.019456,0.004
309,0.9482,0.929,0.019243,0.004
310,0.9466,0.928,0.019256,0.004
311,0.9475,0.928,0.019238,0.004
312,0.9479,0.926,0.019003,0.004
313,0.9456,0.924,0.019202,0.004
314,0.9459,0.927,0.019239,0.004
315,0.9471,0.933,0.019101,0.004
316,0.9476,0.928,0.018816,0.004
317,0.9466,0.931,0.018955,0.003
318,0.9476,0.928,0.018847,0.004
319,0.9482,0.929,0.018776,0.004
320,0.9486,0.927,0.018661,0.004
321,0.9494,0.927,0.018781,0.004
322,0.9494,0.93,0.018646,0.004
323,0.9472,0.926,0.018717,0.003
324,0.9486,0.93,0.018546,0.003
325,0.9491,0.927,0.018635,0.003
326,0.9492,0.928,0.018506,0.004
327,0.949,0.932,0.018435,0.004
328,0.9461,0.933,0.018728,0.004
329,0.9499,0.929,0.018382,0.004
330,0.9491,0.93,0.018427,0.004
331,0.9502,0.93,0.018414,0.003
332,0.9475,0.931,0.018471,0.003
333,0.9468,0.925,0.018867,0.003
334,0.9483,0.929,0.018212,0.004
335,0.9501,0.934,0.01825,0.004
336,0.9498,0.932,0.018154,0.003
337,0.9496,0.933,0.018055,0.004
338,0.9502,0.93,0.018021,0.003
339,0.9498,0.93,0.018028,0.004
340,0.9483,0.932,0.018271,0.004
