B,candidate_idx,sample_idx,d,rank
1000,7,79,1.071151834002756,4
1000,8,79,31.618938426050967,16
1000,9,79,35.68935981894864,17
1000,10,79,4.751284411870037,7
1000,11,79,11.269761425902137,12
1000,12,79,48.54689125673322,19
1000,13,79,114.27017350694774,24
1000,14,79,7.28519279356416,10
1000,15,79,257.7112222339415,28
1000,16,79,0.9970955008451019,0
1000,17,79,98.33885779562793,23
1000,18,79,203.11448744040462,26
1000,19,79,0.9991486965101951,1
1000,20,79,4.916390978908632,8
1000,21,79,69.63487907180465,21
1000,22,79,11.161756898940247,11
1000,23,79,284.65831632295385,29
1000,24,79,21.070540180121963,15
1000,25,79,87.11750311131584,22
1000,26,79,3.301725815151832,5
1000,27,79,1.0657865628851193,3
1000,28,79,1.0569217923953058,2
1000,29,79,5.728026807468479,9
1000,0,80,20.13300814371007,14
1000,1,80,36.84394096944165,17
1000,2,80,4.04944302946398,6
1000,3,80,118.0705413271575,25
1000,4,80,18.578766595323007,13
1000,5,80,200.9739854609332,27
1000,6,80,59.25393365302032,20
1000,7,80,1.0427182920470885,2
1000,8,80,30.249918671753928,16
1000,9,80,38.65559413992392,18
1000,10,80,4.883337693970355,7
1000,11,80,12.095610385400121,12
1000,12,80,49.474217681798386,19
1000,13,80,110.53994950013737,24
1000,14,80,7.837308031387772,10
1000,15,80,249.40188306411358,28
1000,16,80,0.9953537700870729,0
1000,17,80,100.50976681699852,23
1000,18,80,199.25748724029262,26
1000,19,80,1.021728166977116,1
1000,20,80,5.352998639829299,8
1000,21,80,70.38634622034135,21
1000,22,80,11.580888409486217,11
1000,23,80,291.85391397913656,29
1000,24,80,21.867961825157412,15
1000,25,80,95.20879999844556,22
1000,26,80,3.3352553579638426,5
1000,27,80,1.103814906178052,4
1000,28,80,1.0840509091866477,3
1000,29,80,5.679207374831629,9
1000,0,81,19.333692267693543,13
1000,1,81,36.820839879337115,17
1000,2,81,4.1635347148066435,6
1000,3,81,115.12003345500801,25
1000,4,81,19.780325856322765,14
1000,5,81,209.68390485485062,27
1000,6,81,58.69438600935243,20
1000,7,81,1.0356379312516997,2
1000,8,81,28.433821865558475,16
1000,9,81,38.858275145855444,18
1000,10,81,4.641647035807643,7
1000,11,81,11.791602455332322,12
1000,12,81,48.541641586398605,19
1000,13,81,113.56178654181774,24
1000,14,81,7.285490589287438,10
1000,15,81,255.3130773273,28
1000,16,81,0.9692359657167648,0
1000,17,81,103.09057050071695,23
1000,18,81,199.10633233826587,26
1000,19,81,0.9715339522589823,1
1000,20,81,4.964656588203868,8
1000,21,81,71.55001715885103,21
1000,22,81,11.261489381770817,11
1000,23,81,311.9354178892579,29
1000,24,81,20.422551142987736,15
1000,25,81,93.71380439394571,22
1000,26,81,3.355547668801989,5
1000,27,81,1.0714305521452612,3
1000,28,81,1.0839341801518185,4
1000,29,81,5.6827808197190635,9
1000,0,82,18.543803707825255,13
1000,1,82,37.095438431364784,18
1000,2,82,4.106899707945779,6
1000,3,82,114.56396665069843,25
1000,4,82,18.912757130792208,14
1000,5,82,199.0608896120584,27
1000,6,82,56.8716141317039,20
1000,7,82,1.0546532957543857,3
1000,8,82,28.347248824596868,16
1000,9,82,35.444361424836195,17
1000,10,82,4.866636360168331,7
1000,11,82,11.138820826677627,12
1000,12,82,49.13094395118826,19
1000,13,82,107.36842592996565,24
1000,14,82,7.187672859603135,10
1000,15,82,259.01549947904044,28
1000,16,82,0.9397889206495231,0
1000,17,82,95.22847291601076,23
1000,18,82,187.3337317666306,26
1000,19,82,0.9720511537751433,1
1000,20,82,4.872509359884296,8
1000,21,82,68.68318214515227,21
1000,22,82,11.116151141466768,11
1000,23,82,296.6104424930676,29
1000,24,82,21.338558008278373,15
1000,25,82,87.04480374567278,22
1000,26,82,3.2618427245686292,5
1000,27,82,1.0926170883084523,4
1000,28,82,0.9930922723177451,2
1000,29,82,5.395628809156656,9
1000,0,83,19.69789477941928,14
1000,1,83,38.67000613482021,18
1000,2,83,4.162796128214158,6
1000,3,83,116.25376755276861,25
1000,4,83,18.491957937128344,13
1000,5,83,200.14379633928502,27
1000,6,83,62.54091629990559,20
1000,7,83,1.0187810006955635,2
1000,8,83,30.28961697496186,16
1000,9,83,37.042259147214736,17
1000,10,83,4.76070881575415,7
1000,11,83,11.615623536038505,12
1000,12,83,49.666219551224806,19
1000,13,83,108.45868328748446,24
1000,14,83,7.1867025421509805,10
1000,15,83,259.2242823454348,28
1000,16,83,0.9615225910903383,0
1000,17,83,97.3578471412536,23
1000,18,83,193.43835991650667,26
1000,19,83,0.9890001751226258,1
1000,20,83,5.0335118046396445,8
1000,21,83,70.25710078867593,21
1000,22,83,10.656555426297054,11
1000,23,83,301.0902951467851,29
1000,24,83,20.894064129997236,15
1000,25,83,90.02226330212444,22
1000,26,83,3.4219386047468445,5
1000,27,83,1.0654223618905974,3
1000,28,83,1.068898140551133,4
1000,29,83,5.425535650457258,9
1000,0,84,19.55315004482248,14
1000,1,84,38.77133255175053,18
1000,2,84,3.990466532366124,6
1000,3,84,121.09141629237072,25
1000,4,84,18.561296477671437,13
1000,5,84,204.60539225099885,27
1000,6,84,65.32648658331095,20
1000,7,84,1.0662634105030606,2
1000,8,84,30.5518085174241,16
1000,9,84,37.165821204982834,17
1000,10,84,4.762345922793152,7
1000,11,84,11.406384746245157,12
1000,12,84,50.5556441601816,19
1000,13,84,112.34597666450213,24
1000,14,84,7.436825076965103,10
1000,15,84,253.71422600239723,28
1000,16,84,1.0478705187425854,1
1000,17,84,99.55115175735044,23
1000,18,84,194.50036840911287,26
1000,19,84,1.0244957455122743,0
1000,20,84,4.983549324042064,8
1000,21,84,69.59130405720289,21
1000,22,84,10.253722576321113,11
1000,23,84,283.7358704883673,29
1000,24,84,23.038973492757417,15
1000,25,84,95.31990709228066,22
1000,26,84,3.4797341510578974,5
1000,27,84,1.1551318206950005,4
1000,28,84,1.0998051894270708,3
1000,29,84,5.853942238981538,9
1000,0,85,20.262674361651012,14
1000,1,85,38.358883251760716,18
1000,2,85,4.201222976859237,6
1000,3,85,117.90832227361925,24
1000,4,85,19.584983540930235,13
1000,5,85,205.98829337813487,27
1000,6,85,59.77264645617439,20
1000,7,85,1.0404305567241623,2
1000,8,85,30.794576095703405,16
1000,9,85,37.72243168617572,17
1000,10,85,4.9247977493402795,8
1000,11,85,11.531186405063519,12
1000,12,85,50.315959556137045,19
1000,13,85,118.9673645931181,25
1000,14,85,7.322601173780083,10
1000,15,85,263.1841284161588,28
1000,16,85,0.9902328095339799,0
1000,17,85,96.4668267162861,23
1000,18,85,196.53080287930786,26
1000,19,85,0.992574406360341,1
1000,20,85,4.690249412593471,7
1000,21,85,70.60033395366804,21
1000,22,85,10.34998544513695,11
1000,23,85,295.1665964271456,29
1000,24,85,22.056905168409454,15
1000,25,85,91.2334333017258,22
1000,26,85,3.385312642330125,5
1000,27,85,1.1400048729075176,3
1000,28,85,1.1507251258596098,4
1000,29,85,5.556779032459321,9
1000,0,86,18.725017895976954,13
1000,1,86,34.742367777268264,17
1000,2,86,4.033601119431429,6
1000,3,86,115.6949812646879,25
1000,4,86,19.360948971279345,14
1000,5,86,197.3860181320459,27
1000,6,86,57.92687826029663,20
1000,7,86,1.0120020482534133,2
1000,8,86,29.913216358644277,16
1000,9,86,38.41188027442633,18
1000,10,86,4.506243758906023,7
1000,11,86,10.8972032412582,11
1000,12,86,51.04349860022815,19
1000,13,86,108.14053328897661,24
1000,14,86,7.264663036755275,10
1000,15,86,251.94408476230166,28
1000,16,86,0.9445321971891691,0
1000,17,86,95.26946917258836,23
1000,18,86,196.08435012160598,26
1000,19,86,0.9555741728746278,1
1000,20,86,4.830710802165056,8
1000,21,86,69.5546798616642,21
1000,22,86,11.409469040985915,12
1000,23,86,290.34660696191463,29
1000,24,86,20.691371853120224,15
1000,25,86,95.2621523572067,22
1000,26,86,3.2984702515432893,5
1000,27,86,1.100865303024904,4
1000,28,86,1.037485022899738,3
1000,29,86,5.389552006839566,9
1000,0,87,20.880039507585078,14
1000,1,87,37.40748653050902,18
1000,2,87,4.089393638298303,6
1000,3,87,120.13871321401638,25
1000,4,87,19.251879633107414,13
1000,5,87,195.38942508497047,27
1000,6,87,60.075885252045325,20
1000,7,87,1.059433584449942,3
1000,8,87,31.590109894618898,16
1000,9,87,35.680324956990795,17
1000,10,87,4.808203185437308,8
1000,11,87,11.4035766268488,12
1000,12,87,46.11956204001902,19
1000,13,87,111.53863132990466,24
1000,14,87,6.921422163955187,10
1000,15,87,242.56529633421263,28
1000,16,87,0.990323594376148,1
1000,17,87,97.84535372683453,23
1000,18,87,189.23330643282276,26
1000,19,87,0.9787082322051777,0
1000,20,87,4.76176505212302,7
1000,21,87,68.53368018582172,21
1000,22,87,10.419790355604515,11
1000,23,87,290.9836108319554,29
1000,24,87,21.593111808661455,15
1000,25,87,89.92971088691311,22
1000,26,87,3.4597459843223337,5
1000,27,87,1.0917892757571976,4
1000,28,87,1.048674899802724,2
1000,29,87,5.2332516240393305,9
1000,0,88,20.869106046720468,14
1000,1,88,38.41177499806939,18
1000,2,88,3.979550985215207,6
1000,3,88,122.10735469017014,25
1000,4,88,19.038110006711463,13
1000,5,88,209.22691302692476,27
1000,6,88,63.05351807068872,20
1000,7,88,1.0300589912162907,1
1000,8,88,28.608178334322393,16
1000,9,88,36.63265619431628,17
1000,10,88,4.6644455400037,7
1000,11,88,11.305712682615253,12
1000,12,88,50.3026859502848,19
1000,13,88,106.37644574984324,24
1000,14,88,6.8761857658665075,10
1000,15,88,252.24754763774877,28
1000,16,88,1.030466595796579,2
1000,17,88,97.97106442175593,23
1000,18,88,192.2305902307325,26
1000,19,88,0.9967185818253437,0
1000,20,88,5.035015513944772,8
1000,21,88,69.64801007730364,21
1000,22,88,10.400695186533142,11
1000,23,88,305.3390874794343,29
1000,24,88,22.075825172406397,15
1000,25,88,90.51830555874972,22
1000,26,88,3.4326389156559376,5
1000,27,88,1.1087352389321468,4
1000,28,88,1.0628306199163453,3
1000,29,88,5.475357103139411,9
1000,0,89,19.35791496682605,14
1000,1,89,36.62552340510078,18
1000,2,89,3.7849510643969886,6
1000,3,89,118.30637430918102,25
1000,4,89,18.89169763124452,13
1000,5,89,194.94086918572577,27
1000,6,89,61.25680275035701,20
1000,7,89,1.0191095956036706,0
1000,8,89,29.729319408920425,16
1000,9,89,36.306948246738045,17
1000,10,89,4.689381984639876,7
1000,11,89,11.74608538653848,12
1000,12,89,52.6904227038848,19
1000,13,89,112.24949260421903,24
1000,14,89,7.3670652275649555,10
1000,15,89,252.95579249887467,28
1000,16,89,1.0208483475412269,1
1000,17,89,104.62535752189658,23
1000,18,89,191.4368800321967,26
1000,19,89,1.0341915503602184,2
1000,20,89,4.965680070968832,8
1000,21,89,73.66229977916164,21
1000,22,89,11.529282012279408,11
1000,23,89,293.11179147249936,29
1000,24,89,21.07385806734453,15
1000,25,89,88.88885322490373,22
1000,26,89,3.2833796740269765,5
1000,27,89,1.094516343975457,4
1000,28,89,1.091664906372243,3
1000,29,89,5.4032790842873055,9
1000,0,90,19.928823066386762,14
1000,1,90,37.19660604249088,17
1000,2,90,3.9663685569808544,6
1000,3,90,116.45735058935786,25
1000,4,90,19.147642275385273,13
1000,5,90,194.77717921984475,27
1000,6,90,55.64679268184234,20
1000,7,90,1.0436812989393127,2
1000,8,90,28.943622322889198,16
1000,9,90,37.36321476864007,18
1000,10,90,4.6516734370830966,7
1000,11,90,11.394214455015863,12
1000,12,90,48.50316159648797,19
1000,13,90,111.61587698609318,24
1000,14,90,7.125483064120296,10
1000,15,90,244.94302773589462,28
1000,16,90,0.9865710759102462,0
1000,17,90,93.14858459565133,23
1000,18,90,192.57051590842403,26
1000,19,90,1.0119319960276687,1
1000,20,90,4.8297176091578935,8
1000,21,90,69.83458001544585,21
1000,22,90,10.840160416668976,11
1000,23,90,291.453031679019,29
1000,24,90,21.250121646664212,15
1000,25,90,91.57240710668523,22
1000,26,90,3.0804081912347634,5
1000,27,90,1.0727875151519344,4
1000,28,90,1.0674766683536971,3
1000,29,90,5.570615344772799,9
1000,0,91,19.571868768704554,14
1000,1,91,39.5141146085952,18
1000,2,91,4.222040502880224,6
1000,3,91,118.61574091838638,25
1000,4,91,19.208249927143804,13
1000,5,91,209.27718572670233,27
1000,6,91,60.86978660496672,20
1000,7,91,1.036367214219702,3
1000,8,91,29.56603730087012,16
1000,9,91,36.49526348621531,17
1000,10,91,5.011903731569472,7
1000,11,91,11.613455191751374,12
1000,12,91,51.37493328736065,19
1000,13,91,110.92177181006176,24
1000,14,91,6.896303461811501,10
1000,15,91,248.10707856043797,28
1000,16,91,0.9638394034685283,0
1000,17,91,99.77418396268698,23
1000,18,91,190.2438889856968,26
1000,19,91,0.9869467260613574,1
1000,20,91,5.01414560669716,8
1000,21,91,69.29448636101921,21
1000,22,91,11.056271494503521,11
1000,23,91,311.5362779577521,29
1000,24,91,21.686127061995435,15
1000,25,91,92.64420212035532,22
1000,26,91,3.396361951122512,5
1000,27,91,1.1156150465865655,4
1000,28,91,1.0249383119487248,2
1000,29,91,5.764280823412712,9
1000,0,92,19.297835680475462,14
1000,1,92,38.823823520519426,18
1000,2,92,4.039449580487926,6
1000,3,92,119.52806194676586,25
1000,4,92,17.121254096581822,13
1000,5,92,198.31868405093272,27
1000,6,92,63.41886995502209,20
1000,7,92,1.044675324105707,1
1000,8,92,28.49001465836409,16
1000,9,92,38.121059658733685,17
1000,10,92,4.733741714544722,7
1000,11,92,11.466563604178182,12
1000,12,92,48.78165717450754,19
1000,13,92,106.37764674321839,24
1000,14,92,7.23315300228741,10
1000,15,92,259.14797951815444,28
1000,16,92,0.9910742433235509,0
1000,17,92,100.06360867867835,23
1000,18,92,197.41059885935863,26
1000,19,92,1.051695639179163,3
1000,20,92,4.748617908645574,8
1000,21,92,69.53770994281165,21
1000,22,92,11.087374986047525,11
1000,23,92,294.44024989135744,29
1000,24,92,20.554221396174675,15
1000,25,92,87.13045377588554,22
1000,26,92,3.608499604348546,5
1000,27,92,1.0939623602503463,4
1000,28,92,1.045321753868762,2
1000,29,92,5.633249973038982,9
1000,0,93,19.694412368949557,14
1000,1,93,40.649350354196216,18
1000,2,93,3.8087539366044365,6
1000,3,93,115.64439235222241,25
1000,4,93,19.500957329596886,13
1000,5,93,188.83769297848266,26
1000,6,93,62.809777154122585,20
1000,7,93,1.011861587157422,1
1000,8,93,29.41765212999982,16
1000,9,93,37.561184924857905,17
1000,10,93,4.885306300874392,7
1000,11,93,11.856407960463008,12
1000,12,93,48.70258203091042,19
1000,13,93,115.21165129342342,24
1000,14,93,7.224969684574608,10
1000,15,93,253.60482973249063,28
1000,16,93,0.9834499508587021,0
1000,17,93,95.48852648820187,23
1000,18,93,191.3175967264163,27
1000,19,93,1.026095148448691,2
1000,20,93,4.8897650822086645,8
1000,21,93,68.21623369667063,21
1000,22,93,10.853118238856485,11
1000,23,93,297.06916833249466,29
1000,24,93,21.035699892226738,15
1000,25,93,88.72301686739395,22
1000,26,93,3.453395115322178,5
1000,27,93,1.0979022449587832,4
1000,28,93,1.0908230065164117,3
1000,29,93,5.597035175590477,9
1000,0,94,19.906380624881642,14
1000,1,94,35.81958432670996,17
1000,2,94,3.992107520417796,6
1000,3,94,113.15566323869334,24
1000,4,94,18.462281145208628,13
1000,5,94,193.08353351264665,27
1000,6,94,60.807355273207804,20
1000,7,94,1.0195379383991834,2
1000,8,94,30.418799997585623,16
1000,9,94,38.262591637002714,18
1000,10,94,4.744133146061246,7
1000,11,94,11.288185636131931,12
1000,12,94,52.697395811271804,19
1000,13,94,118.60987772925358,25
1000,14,94,7.279442798997522,10
1000,15,94,268.3698077655786,28
1000,16,94,0.9651033595927039,0
1000,17,94,99.07368442289811,23
1000,18,94,188.84756911378253,26
1000,19,94,1.0065917962361821,1
1000,20,94,5.10550524368065,8
1000,21,94,70.49620207963304,21
1000,22,94,10.926702347926314,11
1000,23,94,295.34515325378226,29
1000,24,94,20.931435211915844,15
1000,25,94,93.49680324296077,22
1000,26,94,3.4844857968820184,5
1000,27,94,1.1066842569878803,4
1000,28,94,1.0206540483797668,3
1000,29,94,5.634267823317952,9
1000,0,95,19.887086130949044,14
1000,1,95,37.47077573596902,18
1000,2,95,4.0342222876650435,6
1000,3,95,109.21307986994196,24
1000,4,95,18.749962915815665,13
1000,5,95,195.686735465359,26
1000,6,95,59.85211371949399,20
1000,7,95,1.0136216175918653,2
1000,8,95,30.383477436327308,16
1000,9,95,37.39674961077186,17
1000,10,95,4.531136226052974,7
1000,11,95,11.938006596589638,12
1000,12,95,48.300014046735456,19
1000,13,95,110.6562464404974,25
1000,14,95,6.932580656156663,10
1000,15,95,253.99217200953103,28
1000,16,95,0.9645473310229522,0
1000,17,95,97.66187147000448,23
1000,18,95,199.73270617539526,27
1000,19,95,1.0009465794385632,1
1000,20,95,4.904791784222395,8
1000,21,95,67.1590751701059,21
1000,22,95,11.270659112433439,11
1000,23,95,270.8915470485044,29
1000,24,95,20.60765895551939,15
1000,25,95,90.92359051045105,22
1000,26,95,3.2951116808261105,5
1000,27,95,1.1106676955667867,4
1000,28,95,1.061043283256419,3
1000,29,95,5.421277175097979,9
1000,0,96,20.403313865328077,14
1000,1,96,37.60936090115433,17
1000,2,96,4.0465590786760455,6
1000,3,96,123.58787975226298,25
1000,4,96,19.466865036074505,13
1000,5,96,218.36461937058516,27
1000,6,96,61.6042371233269,20
1000,7,96,1.133201694867438,3
1000,8,96,30.842461176595254,16
1000,9,96,41.17473359123042,18
1000,10,96,4.929222249199114,7
1000,11,96,12.279615365838023,12
1000,12,96,54.90286471274223,19
1000,13,96,119.68354020883106,24
1000,14,96,7.687926531398524,10
1000,15,96,263.7180290160628,28
1000,16,96,0.9942001600374963,0
1000,17,96,97.7436306898799,23
1000,18,96,191.68135738188835,26
1000,19,96,1.0476622629853658,1
1000,20,96,5.062947900429705,8
1000,21,96,69.0215810540617,21
1000,22,96,11.827297739190747,11
1000,23,96,301.84385183517895,29
1000,24,96,23.052371053881366,15
1000,25,96,91.98759593628773,22
1000,26,96,3.550274356647024,5
1000,27,96,1.095007696795855,2
1000,28,96,1.1637109174306948,4
1000,29,96,5.8563936898055,9
1000,0,97,19.56323449942288,14
1000,1,97,36.90992623289944,17
1000,2,97,3.907815875973764,6
1000,3,97,129.69055111172742,25
1000,4,97,19.09565291921551,13
1000,5,97,196.4420403697681,26
1000,6,97,57.76153705407198,20
1000,7,97,1.0546720499697197,2
1000,8,97,31.2975443151387,16
1000,9,97,37.59931574364931,18
1000,10,97,4.791601776868148,7
1000,11,97,11.62023754685279,12
1000,12,97,50.73456963072189,19
1000,13,97,111.63507952660785,24
1000,14,97,6.9154437058786975,10
1000,15,97,251.0154521251883,28
1000,16,97,0.9659237992856067,0
1000,17,97,104.7323315077064,23
1000,18,97,200.1118020873168,27
1000,19,97,1.008889915791055,1
1000,20,97,5.075092253742867,8
1000,21,97,69.03651341446817,21
1000,22,97,10.701096183732709,11
1000,23,97,281.65181878236314,29
1000,24,97,20.667527484368982,15
1000,25,97,94.63711517008194,22
1000,26,97,3.4066562897020347,5
1000,27,97,1.104473653988114,3
1000,28,97,1.1305481205279495,4
1000,29,97,5.343289343867225,9
1000,0,98,18.97584659665921,14
1000,1,98,37.39247244192504,18
1000,2,98,3.9115548022639346,6
1000,3,98,115.19907809903472,25
1000,4,98,17.677992959658653,13
1000,5,98,205.10729581225957,27
1000,6,98,60.26715789490994,20
1000,7,98,1.0275172578786211,1
1000,8,98,30.530171546396836,16
1000,9,98,35.76319626821967,17
1000,10,98,4.979074355940998,7
1000,11,98,11.100830584105132,12
1000,12,98,48.83716163398735,19
1000,13,98,112.61555576311578,24
1000,14,98,7.632173622593973,10
1000,15,98,258.4664066223155,28
1000,16,98,0.9452183893022666,0
1000,17,98,92.9974221617985,22
1000,18,98,195.02966039374598,26
1000,19,98,1.0421969429041344,2
1000,20,98,5.020209885850349,8
1000,21,98,68.91858545378714,21
1000,22,98,10.776059982778222,11
1000,23,98,292.0232846902299,29
1000,24,98,20.78817831370271,15
1000,25,98,93.38291780720809,23
1000,26,98,3.5029503266894153,5
1000,27,98,1.0540142983729592,3
1000,28,98,1.0854778701133885,4
1000,29,98,5.515066792650485,9
1000,0,99,19.75440895400626,14
1000,1,99,37.98664968431544,18
1000,2,99,3.997555720841633,6
1000,3,99,118.94937203792144,25
1000,4,99,18.350100602899538,13
1000,5,99,202.29538123292946,27
1000,6,99,60.64653324779641,20
1000,7,99,1.0313250590112975,2
1000,8,99,31.18041998438222,16
1000,9,99,36.651911959428396,17
1000,10,99,4.81802678787467,7
1000,11,99,11.941901062799985,12
1000,12,99,48.654523185984715,19
1000,13,99,113.81001096717867,24
1000,14,99,6.77704190391349,10
1000,15,99,262.58644971784906,28
1000,16,99,0.9567720278802037,0
1000,17,99,92.78269864423984,23
1000,18,99,195.1485208360028,26
1000,19,99,1.0090551825472032,1
1000,20,99,5.138337872455612,8
1000,21,99,68.34699881863253,21
1000,22,99,11.302959208587088,11
1000,23,99,282.22535870888623,29
1000,24,99,21.595471816894953,15
1000,25,99,92.41061001099159,22
1000,26,99,3.4073638669741726,5
1000,27,99,1.1100264216184967,4
1000,28,99,1.0890324073864246,3
1000,29,99,5.327953564569336,9
3000,0,0,58.30998391984589,14
3000,1,0,115.69794013453333,18
3000,2,0,12.719916741087413,6
3000,3,0,360.8687195774881,25
3000,4,0,56.43465352318063,13
3000,5,0,611.8890752866951,27
3000,6,0,185.01946813852777,20
3000,7,0,3.2294403943368115,2
3000,8,0,91.37624329373894,16
3000,9,0,107.76892108244003,17
3000,10,0,14.811683650497294,7
3000,11,0,36.04800186376404,12
3000,12,0,151.9723307919034,19
3000,13,0,345.6181599300072,24
3000,14,0,22.354247741735577,10
3000,15,0,783.9028503874017,28
3000,16,0,3.0251141269930484,0
3000,17,0,287.3254383015135,23
3000,18,0,602.4865611283385,26
3000,19,0,3.034080018993315,1
3000,20,0,15.169098775562905,8
3000,21,0,214.14668516050716,21
3000,22,0,33.135028383073795,11
3000,23,0,898.0366715365715,29
3000,24,0,65.61868834480543,15
3000,25,0,275.83502297188306,22
3000,26,0,10.605623947529828,5
3000,27,0,3.3583919988780124,4
3000,28,0,3.350742752255731,3
3000,29,0,16.60166663199388,9
3000,0,1,57.85803234646347,14
3000,1,1,116.03271202991633,18
3000,2,1,12.403340874068459,6
3000,3,1,352.91953981884626,25
3000,4,1,57.53621293696554,13
3000,5,1,596.6738120635064,27
3000,6,1,184.16471875502594,20
3000,7,1,3.1788072825994482,2
3000,8,1,87.70941548648312,16
3000,9,1,112.50512109563186,17
3000,10,1,14.191507152020986,7
3000,11,1,34.982421337943734,12
3000,12,1,146.89237421509048,19
3000,13,1,344.953343967209,24
3000,14,1,21.642437112311022,10
3000,15,1,772.7072857853125,28
3000,16,1,2.903179435326572,0
3000,17,1,297.1818754847967,23
3000,18,1,576.8012741073787,26
3000,19,1,3.050582017003041,1
3000,20,1,14.607392724068752,8
3000,21,1,210.0642637373864,21
3000,22,1,33.057412281961945,11
3000,23,1,885.5988241090522,29
3000,24,1,64.2109992046785,15
3000,25,1,273.1045822417614,22
3000,26,1,10.069897487278133,5
3000,27,1,3.3781448452202705,4
3000,28,1,3.2742174542076157,3
3000,29,1,16.638890224461424,9
3000,0,2,58.4162676989657,14
3000,1,2,113.7620996088491,18
3000,2,2,11.748029611230299,6
3000,3,2,345.83281111819684,25
3000,4,2,56.52426673058458,13
3000,5,2,593.2102118374728,27
3000,6,2,179.3694618279481,20
3000,7,2,3.143750035063394,2
3000,8,2,90.86880649980748,16
3000,9,2,112.1007415659875,17
3000,10,2,13.910265280731654,7
3000,11,2,35.27442702132592,12
3000,12,2,150.9733769580094,19
3000,13,2,336.92403766651665,24
3000,14,2,21.42448803432066,10
3000,15,2,758.5029003143568,28
3000,16,2,2.8688455915953774,0
3000,17,2,297.82332154744614,23
3000,18,2,583.9122479900445,26
3000,19,2,3.0599377520668827,1
3000,20,2,15.256705223224454,8
3000,21,2,210.24062919590662,21
3000,22,2,32.75213310085642,11
3000,23,2,875.9184603728465,29
3000,24,2,65.3467235261362,15
3000,25,2,278.7474920556364,22
3000,26,2,10.326153353948158,5
3000,27,2,3.2509822796482863,4
3000,28,2,3.192595363745234,3
3000,29,2,17.237732191687094,9
3000,0,3,57.55842020051165,14
3000,1,3,113.4206701383201,18
3000,2,3,11.874736417698369,6
3000,3,3,357.58835524414087,25
3000,4,3,55.78035918294696,13
3000,5,3,601.7135488295821,26
3000,6,3,181.7091930711341,20
3000,7,3,3.1413457426189177,2
3000,8,3,86.86853864408567,16
3000,9,3,111.163793963328,17
3000,10,3,14.334204759789278,7
3000,11,3,34.4436425595141,12
3000,12,3,152.196829800916,19
3000,13,3,343.02825963506274,24
3000,14,3,21.724707378936102,10
3000,15,3,746.1323129966695,28
3000,16,3,2.9643894838273566,0
3000,17,3,297.2675494992728,23
3000,18,3,607.2691392178699,27
3000,19,3,3.0120367918571627,1
3000,20,3,14.769505858275455,8
3000,21,3,204.23873924308646,21
3000,22,3,33.662419509140655,11
3000,23,3,893.2421041868081,29
3000,24,3,65.57292994756678,15
3000,25,3,278.4288636982005,22
3000,26,3,10.329946451014642,5
3000,27,3,3.2774291479403064,4
3000,28,3,3.2517655066511164,3
3000,29,3,16.701268945342797,9
3000,0,4,58.85591772263573,14
3000,1,4,112.68022053788974,17
3000,2,4,12.345788085719823,6
3000,3,4,354.49272510145545,25
3000,4,4,57.45980633352586,13
3000,5,4,614.5545780085018,27
3000,6,4,174.88648325986168,20
3000,7,4,3.0681937021504195,2
3000,8,4,90.5887071929735,16
3000,9,4,113.68521000616683,18
3000,10,4,14.181872852793804,7
3000,11,4,36.16716197319661,12
3000,12,4,151.717829322578,19
3000,13,4,345.96170531751466,24
3000,14,4,21.707637223600614,10
3000,15,4,792.240391781874,28
3000,16,4,2.891479254529958,0
3000,17,4,291.412305908426,23
3000,18,4,561.1287949750514,26
3000,19,4,3.037554865823566,1
3000,20,4,14.694750477414328,8
3000,21,4,209.7245009050099,21
3000,22,4,34.17538850080217,11
3000,23,4,870.1634200822261,29
3000,24,4,64.0001631812088,15
3000,25,4,279.31822204470404,22
3000,26,4,10.169521751008379,5
3000,27,4,3.2579550866255444,4
3000,28,4,3.2428444376945604,3
3000,29,4,16.592353643930753,9
3000,0,5,57.7943314546815,14
3000,1,5,117.00762338187963,18
3000,2,5,12.238125321081503,6
3000,3,5,359.03599079269196,25
3000,4,5,55.814640288261636,13
3000,5,5,612.3817368470125,27
3000,6,5,178.71473518913194,20
3000,7,5,3.11931378184829,2
3000,8,5,89.62383003462904,16
3000,9,5,108.72451155777266,17
3000,10,5,14.247096349187391,7
3000,11,5,35.747100087292225,12
3000,12,5,148.08168990584838,19
3000,13,5,345.6344173995716,24
3000,14,5,21.683919999121883,10
3000,15,5,782.1423335591152,28
3000,16,5,2.8551808199073534,0
3000,17,5,299.26921715003346,23
3000,18,5,584.9023640110277,26
3000,19,5,3.109442150528791,1
3000,20,5,14.813652048122211,8
3000,21,5,207.59223878020316,21
3000,22,5,33.57129464352717,11
3000,23,5,874.6629994860255,29
3000,24,5,62.89469419253306,15
3000,25,5,269.0090442090016,22
3000,26,5,10.36557253827018,5
3000,27,5,3.3170998647445415,4
3000,28,5,3.243177442028009,3
3000,29,5,16.729312209757417,9
3000,0,6,59.11068295553577,14
3000,1,6,109.9143973383929,17
3000,2,6,12.305840906642668,6
3000,3,6,350.1902798170809,25
3000,4,6,54.52025716117992,13
3000,5,6,577.9735958815149,27
3000,6,6,181.9242845136905,20
3000,7,6,3.10263112170506,2
3000,8,6,92.21273028406671,16
3000,9,6,109.97857221573447,18
3000,10,6,14.008476380384788,8
3000,11,6,34.66581976909805,12
