step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
74,2086,2160,0.034259,0.919,9.551230e+00,8.823323e-04,0.0065,3.2639,0,1,191,1895,90,100
75,2085,2160,0.034722,0.919,9.307758e+00,4.212174e-04,0.0064,3.2728,0,6,136,1894,90,100
76,2084,2160,0.035185,0.919,8.537730e+00,3.280253e-03,0.0062,3.2759,0,6,187,1893,90,100
77,2083,2160,0.035648,0.919,8.017073e+00,5.346849e-03,0.0068,3.2763,0,7,164,1892,90,100
78,2082,2160,0.036111,0.919,5.617206e+01,5.730082e-03,0.0065,3.2843,0,6,138,1891,90,100
79,2081,2160,0.036574,0.919,4.463296e+01,7.739356e-04,0.006,3.2687,0,6,59,1890,90,100
80,2080,2160,0.037037,0.919,3.766641e+01,6.347864e-04,0.0063,3.2785,0,6,153,1889,90,100
81,2079,2160,0.0375,0.919,3.322197e+01,5.899731e-03,0.0062,3.276,2,3,0,1889,90,99
82,2078,2160,0.037963,0.919,3.021693e+01,8.979416e-04,0.0067,3.2761,0,6,53,1888,90,99
83,2077,2160,0.038426,0.919,2.799885e+01,1.303313e-02,0.006,3.2814,0,6,100,1887,90,99
84,2076,2160,0.038889,0.919,2.635610e+01,1.547310e-02,0.0067,3.2837,1,7,6,1887,89,99
85,2075,2160,0.039352,0.918,2.509472e+01,1.399593e-03,0.0063,3.2756,0,6,118,1886,89,99
86,2074,2160,0.039815,0.918,2.408067e+01,1.027706e-03,0.0061,3.2774,0,6,188,1885,89,99
87,2073,2160,0.040278,0.918,2.326654e+01,5.164426e-04,0.0065,3.2824,0,1,41,1884,89,99
88,2072,2160,0.040741,0.918,2.282061e+01,2.333690e-03,0.0064,3.2723,0,6,172,1883,89,99
89,2071,2160,0.041204,0.918,2.222396e+01,4.532431e-03,0.0066,3.2716,0,6,158,1882,89,99
90,2070,2160,0.041667,0.918,2.173595e+01,1.634133e-02,0.0069,3.2836,1,5,6,1882,88,99
91,2069,2160,0.04213,0.918,2.133350e+01,5.429887e-03,0.0063,3.2785,0,6,170,1881,88,99
92,2068,2160,0.042593,0.918,2.098337e+01,1.423941e-03,0.0068,3.2638,0,3,126,1880,88,99
93,2067,2160,0.043056,0.918,2.276036e+01,3.909776e-03,0.0062,3.2722,0,6,127,1879,88,99
94,2066,2160,0.043519,0.918,2.223729e+01,6.328917e-03,0.006,3.273,1,4,6,1879,87,99
95,2065,2160,0.043981,0.918,2.180660e+01,4.285064e-04,0.0062,3.2731,0,7,188,1878,87,99
96,2064,2160,0.044444,0.918,2.174284e+01,1.273466e-03,0.0063,3.2827,0,6,137,1877,87,99
97,2063,2160,0.044907,0.918,2.136507e+01,1.851679e-02,0.0068,3.2751,2,9,0,1877,87,98
98,2062,2160,0.04537,0.918,2.118342e+01,1.774122e-03,0.0065,3.2873,0,1,65,1876,87,98
99,2061,2160,0.045833,0.918,2.340472e+01,1.359854e-03,0.0061,3.2824,0,7,82,1875,87,98
100,2060,2160,0.046296,0.918,2.542743e+01,2.422161e-04,0.0062,3.2761,0,2,14,1874,87,98
101,2059,2160,0.046759,0.918,2.413808e+01,2.363270e-03,0.006,3.2841,2,8,0,1874,87,97
102,2058,2160,0.047222,0.918,2.332521e+01,3.537827e-04,0.0066,3.2854,0,9,40,1873,87,97
103,2057,2160,0.047685,0.918,2.282400e+01,1.394249e-04,0.0062,3.2882,0,0,153,1872,87,97
104,2056,2160,0.048148,0.918,2.239418e+01,1.176288e-02,0.0066,3.2818,0,6,52,1871,87,97
105,2055,2160,0.048611,0.918,2.206148e+01,2.039486e-03,0.0061,3.2883,0,7,84,1870,87,97
106,2054,2160,0.049074,0.918,2.900037e+01,2.029647e-02,0.0067,3.2939,0,3,186,1869,87,97
107,2053,2160,0.049537,0.918,4.440174e+02,1.057295e-02,0.0068,3.2824,0,6,141,1868,87,97
108,2052,2160,0.05,0.918,3.849688e+02,4.144112e-03,0.0066,3.2837,0,6,108,1867,87,97
109,2051,2160,0.050463,0.918,3.404623e+02,3.082975e-03,0.006,3.2722,0,6,113,1866,87,97
110,2050,2160,0.050926,0.918,3.045354e+02,1.283578e-02,0.0062,3.2789,0,6,68,1865,87,97
111,2049,2160,0.051389,0.918,2.744815e+02,4.372678e-03,0.0066,3.279,0,6,180,1864,87,97
112,2048,2160,0.051852,0.918,2.489724e+02,4.798382e-03,0.0061,3.2791,0,6,115,1863,87,97
113,2047,2160,0.052315,0.918,2.271030e+02,1.919234e-02,0.0062,3.2708,0,6,165,1862,87,97
114,2046,2160,0.052778,0.918,2.080549e+02,1.057374e-02,0.0061,3.2847,0,6,195,1861,87,97
115,2045,2160,0.053241,0.918,1.914147e+02,2.141371e-03,0.0062,3.293,0,6,194,1860,87,97
116,2044,2160,0.053704,0.918,1.766617e+02,1.424962e-02,0.0067,3.2867,0,6,66,1859,87,97
117,2043,2160,0.054167,0.918,1.635857e+02,1.207672e-03,0.006,3.2852,0,6,74,1858,87,97
118,2042,2160,0.05463,0.918,1.519734e+02,6.921701e-04,0.0065,3.2737,0,9,30,1857,87,97
119,2041,2160,0.055093,0.918,1.416425e+02,6.925827e-04,0.0063,3.2812,0,3,191,1856,87,97
120,2040,2160,0.055556,0.918,1.325141e+02,1.145361e-02,0.0062,3.292,0,1,55,1855,87,97
121,2039,2160,0.056019,0.917,2.379634e+02,1.038724e-02,0.0061,3.2839,1,2,6,1855,86,97
122,2038,2160,0.056481,0.918,2.039907e+02,1.827588e-03,0.0064,3.2801,0,7,115,1854,86,97
123,2037,2160,0.056944,0.918,1.871673e+02,8.805867e-04,0.0067,3.2819,0,3,158,1853,86,97
124,2036,2160,0.057407,0.918,1.718020e+02,1.131395e-02,0.0065,3.28,0,6,58,1852,86,97
125,2035,2160,0.05787,0.918,1.602839e+02,3.575292e-03,0.0065,3.2735,0,7,168,1851,86,97
126,2034,2160,0.058333,0.918,1.719415e+02,7.583634e-04,0.0066,3.2779,0,8,25,1850,86,97
127,2033,2160,0.058796,0.918,1.592440e+02,1.677607e-03,0.0062,3.2746,0,6,62,1849,86,97
128,2032,2160,0.059259,0.918,1.493721e+02,4.234347e-03,0.0061,3.2862,1,0,7,1849,85,97
129,2031,2160,0.059722,0.918,1.415889e+02,1.025311e-03,0.0062,3.2786,2,5,0,1849,85,96
130,2030,2160,0.060185,0.918,1.349224e+02,8.377523e-04,0.006,3.2822,0,1,193,1848,85,96
131,2029,2160,0.060648,0.918,1.296323e+02,9.189810e-03,0.0102,3.2733,0,1,112,1847,85,96
132,2028,2160,0.061111,0.917,1.922316e+02,1.745384e-03,0.0063,3.2898,0,6,75,1846,85,96
133,2027,2160,0.061574,0.917,1.691023e+02,2.157639e-03,0.0065,3.2807,0,6,171,1845,85,96
134,2026,2160,0.062037,0.917,1.555997e+02,2.979624e-03,0.0068,3.2936,0,3,83,1844,85,96
135,2025,2160,0.0625,0.916,1.557280e+02,9.384924e-04,0.0063,3.2952,0,3,170,1843,85,96
136,2024,2160,0.062963,0.916,1.484747e+02,4.893497e-03,0.0062,3.2994,0,9,109,1842,85,96
137,2023,2160,0.063426,0.916,1.556101e+02,8.115162e-03,0.0067,3.2856,0,7,57,1841,85,96
138,2022,2160,0.063889,0.917,2.589668e+02,5.313832e-03,0.0062,3.2756,0,3,26,1840,85,96
139,2021,2160,0.064352,0.917,2.526422e+02,2.648520e-03,0.0067,3.2848,0,6,57,1839,85,96
140,2020,2160,0.064815,0.917,2.272861e+02,1.362920e-02,0.0065,3.2883,2,2,0,1839,85,95
141,2019,2160,0.065278,0.917,2.094571e+02,1.558815e-02,0.0061,3.281,0,7,185,1838,85,95
142,2018,2160,0.065741,0.917,6.145621e+02,2.962444e-03,0.0067,3.2823,0,6,42,1837,85,95
143,2017,2160,0.066204,0.916,5.055602e+02,4.811590e-03,0.0063,3.2877,2,6,0,1837,85,94
144,2016,2160,0.066667,0.916,4.378234e+02,4.983654e-02,0.0062,3.2677,0,1,170,1836,85,94
145,2015,2160,0.06713,0.915,2.417805e+03,5.121325e-03,0.0063,3.2882,0,3,55,1835,85,94
146,2014,2160,0.067593,0.915,1.835656e+03,4.646486e-03,0.0064,3.2873,0,6,81,1834,85,94
147,2013,2160,0.068056,0.915,1.533643e+03,3.554818e-03,0.0066,3.2805,0,1,184,1833,85,94
148,2012,2160,0.068519,0.915,1.362761e+03,3.226014e-03,0.0061,3.2792,0,7,148,1832,85,94
149,2011,2160,0.068981,0.915,1.258681e+03,2.272029e-03,0.0062,3.2763,0,7,16,1831,85,94
150,2010,2160,0.069444,0.915,1.177236e+03,1.005051e-02,0.0065,3.2824,0,6,182,1830,85,94
151,2009,2160,0.069907,0.915,1.110521e+03,1.169898e-02,0.0066,3.2795,2,7,0,1830,85,93
152,2008,2160,0.07037,0.916,1.057871e+03,2.781327e-02,0.0066,3.2949,0,6,151,1829,85,93
153,2007,2160,0.070833,0.916,1.013318e+03,3.636348e-03,0.0065,3.2885,0,1,15,1828,85,93
154,2006,2160,0.071296,0.916,9.850621e+02,1.069724e-02,0.0062,3.2939,0,9,8,1827,85,93
155,2005,2160,0.071759,0.916,1.015672e+03,3.448739e-03,0.0062,3.2762,0,9,2,1826,85,93
156,2004,2160,0.072222,0.916,9.698230e+02,2.802117e-03,0.0063,3.2909,0,3,56,1825,85,93
157,2003,2160,0.072685,0.916,9.348783e+02,1.055809e-02,0.0064,3.297,1,0,9,1825,84,93
158,2002,2160,0.073148,0.916,9.013490e+02,1.303765e-02,0.0062,3.3056,2,1,0,1825,84,92
159,2001,2160,0.073611,0.916,8.734469e+02,1.636135e-02,0.0063,3.2969,0,7,118,1824,84,92
160,2000,2160,0.074074,0.917,1.266663e+03,2.924163e-03,0.0067,3.2959,0,4,73,1823,84,92
161,1999,2160,0.074537,0.917,1.136870e+03,1.914141e-03,0.0066,3.2955,0,9,104,1822,84,92
162,1998,2160,0.075,0.917,1.059250e+03,2.782526e-03,0.0061,3.2949,0,3,70,1821,84,92
163,1997,2160,0.075463,0.917,1.012991e+03,1.331144e-02,0.0061,3.303,0,3,18,1820,84,92
164,1996,2160,0.075926,0.917,1.151014e+03,2.838028e-03,0.0064,3.297,0,6,37,1819,84,92
165,1995,2160,0.076389,0.917,1.097534e+03,7.292024e-03,0.0065,3.2975,0,6,193,1818,84,92
166,1994,2160,0.076852,0.917,1.055651e+03,5.074580e-03,0.0061,3.2986,0,3,29,1817,84,92
167,1993,2160,0.077315,0.917,1.045516e+03,1.373201e-03,0.0067,3.3068,0,4,67,1816,84,92
168,1992,2160,0.077778,0.917,1.013536e+03,1.554104e-03,0.0063,3.3004,0,3,151,1815,84,92
169,1991,2160,0.078241,0.917,9.872821e+02,1.683914e-03,0.0067,3.304,0,9,175,1814,84,92
170,1990,2160,0.078704,0.917,9.639462e+02,2.426912e-02,0.0061,3.3064,0,4,119,1813,84,92
171,1989,2160,0.079167,0.918,1.517799e+03,2.022901e-02,0.0063,3.3111,2,4,0,1813,84,91
172,1988,2160,0.07963,0.918,1.356486e+03,1.467639e-02,0.0062,3.2989,2,0,0,1813,84,90
173,1987,2160,0.080093,0.918,1.263414e+03,2.011336e-03,0.0062,3.2985,1,0,5,1813,83,90
174,1986,2160,0.080556,0.917,1.196859e+03,7.643625e-03,0.0061,3.2989,1,0,8,1813,82,90
175,1985,2160,0.081019,0.917,1.145348e+03,2.899223e-03,0.0064,3.3099,0,7,19,1812,82,90
176,1984,2160,0.081481,0.917,1.114816e+03,5.282311e-03,0.0065,3.3066,0,3,36,1811,82,90
177,1983,2160,0.081944,0.917,1.103343e+03,4.700745e-03,0.0062,3.2991,0,3,153,1810,82,90
178,1982,2160,0.082407,0.917,1.089037e+03,1.233876e-03,0.0061,3.3011,0,3,10,1809,82,90
179,1981,2160,0.08287,0.917,1.058396e+03,3.003048e-03,0.0062,3.2963,0,3,99,1808,82,90
180,1980,2160,0.083333,0.917,1.039814e+03,1.023335e-03,0.0061,3.2994,0,8,183,1807,82,90
181,1979,2160,0.083796,0.917,1.016853e+03,1.081530e-03,0.0065,3.292,0,9,54,1806,82,90
