step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ
257,1803,2060,0.124757,0.902,3.385900e+02,4.075649e-02,0.2392,3.0023,0,9,21,1714,88
258,1802,2060,0.125243,0.901,3.250371e+02,3.960217e-02,0.2448,3.0008,0,9,77,1713,88
259,1801,2060,0.125728,0.903,3.127601e+02,3.048499e-02,0.2421,3.0046,0,9,5,1712,88
260,1800,2060,0.126214,0.903,3.065664e+02,2.510592e-02,0.2328,2.9976,0,9,176,1711,88
261,1799,2060,0.126699,0.903,3.092887e+02,2.501584e-02,0.2332,3.006,0,9,66,1710,88
262,1798,2060,0.127184,0.902,3.130280e+02,3.483318e-02,0.2327,3.0,0,9,161,1709,88
263,1797,2060,0.12767,0.902,3.154602e+02,2.779324e-02,0.2362,3.0003,0,9,106,1708,88
264,1796,2060,0.128155,0.9,3.311365e+02,3.225682e-02,0.2421,2.9967,0,9,44,1707,88
265,1795,2060,0.128641,0.901,3.319248e+02,1.971203e-03,0.2407,2.9964,0,7,97,1706,88
266,1794,2060,0.129126,0.9,3.370899e+02,1.239686e-03,0.2413,3.0053,0,0,60,1705,88
267,1793,2060,0.129612,0.9,3.393377e+02,1.841742e-03,0.2381,3.0098,0,8,27,1704,88
268,1792,2060,0.130097,0.9,3.435189e+02,1.834816e-03,0.2426,3.0023,0,8,55,1703,88
269,1791,2060,0.130583,0.9,3.485380e+02,1.787526e-03,0.2308,2.999,0,8,151,1702,88
270,1790,2060,0.131068,0.9,3.529934e+02,7.888352e-04,0.2333,3.0047,0,4,42,1701,88
271,1789,2060,0.131553,0.9,3.568419e+02,1.842309e-03,0.2385,2.9929,0,8,160,1700,88
272,1788,2060,0.132039,0.9,3.607079e+02,1.280309e-03,0.2435,2.9886,0,3,5,1699,88
273,1787,2060,0.132524,0.9,3.646761e+02,1.315462e-03,0.2287,2.985,0,2,20,1698,88
274,1786,2060,0.13301,0.9,3.678692e+02,2.102953e-03,0.2331,2.9842,0,7,51,1697,88
275,1785,2060,0.133495,0.899,3.719941e+02,1.876607e-03,0.2412,2.9994,0,8,98,1696,88
276,1784,2060,0.133981,0.899,3.767751e+02,1.920282e-03,0.2329,2.994,0,8,173,1695,88
277,1783,2060,0.134466,0.899,3.812802e+02,2.576793e-02,0.2307,3.002,0,9,148,1694,88
278,1782,2060,0.134951,0.9,4.086842e+02,2.995495e-02,0.2381,2.9932,0,9,76,1693,88
279,1781,2060,0.135437,0.897,3.911869e+02,3.280646e-02,0.2282,2.9925,0,9,131,1692,88
280,1780,2060,0.135922,0.894,4.156454e+02,2.412397e-02,0.2353,2.9973,0,9,60,1691,88
281,1779,2060,0.136408,0.896,3.941717e+02,2.598740e-02,0.236,2.9969,0,9,191,1690,88
282,1778,2060,0.136893,0.896,4.081610e+02,2.924704e-02,0.2206,2.9965,0,9,134,1689,88
283,1777,2060,0.137379,0.892,4.084239e+02,2.664157e-02,0.2374,2.9939,0,9,61,1688,88
284,1776,2060,0.137864,0.893,4.190977e+02,4.041631e-02,0.245,2.9966,0,9,32,1687,88
285,1775,2060,0.13835,0.888,4.305029e+02,4.605827e-02,0.2377,2.9911,0,9,67,1686,88
286,1774,2060,0.138835,0.888,4.176060e+02,3.956385e-02,0.2251,2.9954,0,9,135,1685,88
287,1773,2060,0.13932,0.88,4.292359e+02,3.829632e-02,0.2278,3.0018,0,9,164,1684,88
288,1772,2060,0.139806,0.879,4.146813e+02,1.006735e-01,0.2356,3.0019,1,2,9,1684,87
289,1771,2060,0.140291,0.865,4.323749e+02,2.490478e-02,0.2381,2.9956,0,9,0,1683,87
290,1770,2060,0.140777,0.865,4.454098e+02,4.585113e-02,0.2248,2.9951,0,9,103,1682,87
291,1769,2060,0.141262,0.849,4.471144e+02,3.466141e-02,0.2371,2.9999,0,9,22,1681,87
292,1768,2060,0.141748,0.855,4.347539e+02,2.772649e-02,0.2392,3.0049,0,9,172,1680,87
293,1767,2060,0.142233,0.854,4.490079e+02,3.242240e-02,0.2388,3.0142,0,9,132,1679,87
294,1766,2060,0.142718,0.836,4.492085e+02,3.172246e-02,0.2283,3.0083,0,9,162,1678,87
295,1765,2060,0.143204,0.839,4.467582e+02,1.216558e-01,0.2284,3.0045,1,6,9,1678,86
296,1764,2060,0.143689,0.814,4.670980e+02,3.020424e-02,0.2298,2.9976,0,9,23,1677,86
297,1763,2060,0.144175,0.815,4.802700e+02,3.656093e-02,0.2533,2.9883,0,9,108,1676,86
298,1762,2060,0.14466,0.814,4.770903e+02,3.413505e-02,0.2389,2.9985,0,9,38,1675,86
299,1761,2060,0.145146,0.815,4.798317e+02,5.123107e-02,0.2289,2.9938,0,9,121,1674,86
300,1760,2060,0.145631,0.799,4.862480e+02,5.396588e-02,0.2351,2.999,0,9,173,1673,86
301,1759,2060,0.146117,0.798,4.762990e+02,3.002773e-02,0.2314,3.0049,0,9,91,1672,86
302,1758,2060,0.146602,0.804,4.824359e+02,4.686603e-02,0.2309,2.9997,0,9,63,1671,86
303,1757,2060,0.147087,0.802,4.850712e+02,4.479940e-02,0.239,2.9843,0,9,68,1670,86
304,1756,2060,0.147573,0.802,4.832332e+02,5.341308e-02,0.2409,2.9983,0,9,115,1669,86
305,1755,2060,0.148058,0.795,4.957364e+02,4.610828e-02,0.2384,3.0053,0,9,58,1668,86
306,1754,2060,0.148544,0.795,4.880841e+02,3.079842e-02,0.2396,3.0007,0,9,35,1667,86
307,1753,2060,0.149029,0.808,4.913770e+02,4.448527e-02,0.2376,2.9967,0,9,122,1666,86
308,1752,2060,0.149515,0.796,4.975443e+02,6.497506e-02,0.2257,2.9936,0,9,72,1665,86
309,1751,2060,0.15,0.796,4.930938e+02,4.184868e-02,0.2278,2.988,0,9,133,1664,86
310,1750,2060,0.150485,0.779,5.008462e+02,5.417233e-02,0.2282,2.9974,0,9,82,1663,86
311,1749,2060,0.150971,0.779,5.007095e+02,7.088154e-02,0.2291,2.9999,0,9,86,1662,86
312,1748,2060,0.151456,0.779,5.005816e+02,5.271053e-02,0.2342,3.0044,0,9,142,1661,86
313,1747,2060,0.151942,0.779,5.004589e+02,6.029052e-02,0.2418,2.9939,0,9,177,1660,86
314,1746,2060,0.152427,0.78,5.003413e+02,1.387875e-01,0.2455,2.998,1,8,9,1660,85
315,1745,2060,0.152913,0.78,5.002276e+02,1.274247e-03,0.2423,2.9981,0,6,116,1659,85
316,1744,2060,0.153398,0.779,5.048708e+02,1.906668e-03,0.2379,3.0006,0,8,52,1658,85
317,1743,2060,0.153883,0.779,5.098492e+02,1.212879e-03,0.24,2.9847,0,1,45,1657,85
318,1742,2060,0.154369,0.779,5.147457e+02,1.407532e-03,0.2337,2.9921,0,0,147,1656,85
319,1741,2060,0.154854,0.779,5.169693e+02,1.395483e-03,0.2388,2.9926,0,2,183,1655,85
320,1740,2060,0.15534,0.779,5.205297e+02,8.472342e-04,0.2368,2.9876,0,4,1,1654,85
321,1739,2060,0.155825,0.779,5.244385e+02,1.399067e-03,0.2443,2.9892,0,5,93,1653,85
322,1738,2060,0.156311,0.781,5.283676e+02,1.438163e-03,0.235,2.9929,0,6,98,1652,85
323,1737,2060,0.156796,0.781,5.323591e+02,1.450197e-03,0.2401,2.9963,0,2,182,1651,85
324,1736,2060,0.157282,0.78,5.362504e+02,1.423388e-03,0.2319,2.9923,0,3,2,1650,85
325,1735,2060,0.157767,0.781,5.408721e+02,1.466609e-03,0.2291,2.9898,0,6,122,1649,85
326,1734,2060,0.158252,0.781,5.448321e+02,2.133856e-03,0.226,2.9948,0,8,56,1648,85
327,1733,2060,0.158738,0.781,5.496672e+02,8.704805e-03,0.2345,2.9818,1,0,7,1648,84
328,1732,2060,0.159223,0.78,5.766979e+02,2.522431e-03,0.2374,2.9958,0,7,107,1647,84
329,1731,2060,0.159709,0.779,5.832972e+02,2.185312e-03,0.2426,3.0042,0,8,169,1646,84
330,1730,2060,0.160194,0.779,5.888321e+02,2.649893e-03,0.2399,3.0011,0,7,55,1645,84
331,1729,2060,0.16068,0.779,5.955459e+02,1.487901e-03,0.2407,3.0015,0,3,84,1644,84
332,1728,2060,0.161165,0.781,6.009101e+02,1.575127e-03,0.2425,3.0011,0,3,189,1643,84
333,1727,2060,0.16165,0.781,6.066297e+02,1.522631e-03,0.2378,2.9889,0,5,28,1642,84
334,1726,2060,0.162136,0.781,6.116684e+02,9.504172e-04,0.2264,2.9872,0,4,78,1641,84
335,1725,2060,0.162621,0.781,6.157167e+02,1.606145e-03,0.2277,3.0024,0,6,16,1640,84
336,1724,2060,0.163107,0.781,6.203790e+02,1.440788e-03,0.2364,3.0089,0,1,185,1639,84
337,1723,2060,0.163592,0.781,6.258355e+02,2.313381e-03,0.2294,3.0045,0,8,28,1638,84
338,1722,2060,0.164078,0.781,6.315411e+02,1.632879e-03,0.2308,3.0074,0,6,169,1637,84
339,1721,2060,0.164563,0.782,6.361063e+02,2.399540e-03,0.2306,2.9959,0,8,97,1636,84
340,1720,2060,0.165049,0.782,6.427973e+02,2.660869e-03,0.2254,3.0036,0,7,15,1635,84
341,1719,2060,0.165534,0.782,6.504443e+02,1.472913e-03,0.2238,3.0068,0,1,109,1634,84
342,1718,2060,0.166019,0.782,6.569363e+02,2.383657e-03,0.2211,3.0113,0,8,195,1633,84
343,1717,2060,0.166505,0.782,6.634947e+02,1.480523e-03,0.2349,2.9924,0,1,158,1632,84
344,1716,2060,0.16699,0.782,6.690906e+02,1.662029e-03,0.2206,2.9989,0,5,92,1631,84
345,1715,2060,0.167476,0.782,6.743576e+02,2.487965e-03,0.2239,2.988,0,8,175,1630,84
346,1714,2060,0.167961,0.782,6.815436e+02,1.721319e-03,0.2222,3.0094,0,6,50,1629,84
347,1713,2060,0.168447,0.78,6.870005e+02,1.698733e-03,0.2237,2.9933,0,3,12,1628,84
348,1712,2060,0.168932,0.778,6.925703e+02,2.863758e-03,0.2234,2.9972,0,7,164,1627,84
349,1711,2060,0.169417,0.779,7.006050e+02,1.604999e-03,0.2242,2.9991,0,1,186,1626,84
350,1710,2060,0.169903,0.779,7.075775e+02,2.983419e-03,0.2294,2.9947,0,7,33,1625,84
351,1709,2060,0.170388,0.779,7.166645e+02,1.772283e-03,0.2286,2.9905,0,5,167,1624,84
352,1708,2060,0.170874,0.779,7.232464e+02,2.984100e-03,0.2313,2.9932,0,7,159,1623,84
353,1707,2060,0.171359,0.778,7.313798e+02,1.796515e-03,0.2289,2.9951,0,6,27,1622,84
354,1706,2060,0.171845,0.778,7.376595e+02,1.834949e-03,0.2261,3.0008,0,3,127,1621,84
355,1705,2060,0.17233,0.779,7.441463e+02,1.808824e-03,0.2171,2.9911,0,5,152,1620,84
356,1704,2060,0.172816,0.779,7.497953e+02,1.824367e-03,0.2237,3.0044,0,3,157,1619,84
357,1703,2060,0.173301,0.779,7.558014e+02,1.813654e-03,0.2182,2.988,0,5,98,1618,84
358,1702,2060,0.173786,0.779,7.638184e+02,1.924417e-03,0.2199,3.002,0,0,107,1617,84
359,1701,2060,0.174272,0.779,7.667399e+02,1.865051e-03,0.2246,2.9913,0,0,27,1616,84
360,1700,2060,0.174757,0.779,7.678117e+02,1.892912e-03,0.2245,2.9912,0,6,40,1615,84
361,1699,2060,0.175243,0.779,7.743404e+02,1.838087e-03,0.2305,2.9994,0,0,1,1614,84
362,1698,2060,0.175728,0.779,7.819817e+02,1.945527e-03,0.2166,2.9953,0,0,136,1613,84
363,1697,2060,0.176214,0.779,7.851552e+02,1.703607e-03,0.2296,3.0038,0,1,2,1612,84
364,1696,2060,0.176699,0.779,7.942459e+02,1.922968e-03,0.2228,2.9978,0,2,92,1611,84
365,1695,2060,0.177184,0.779,8.007276e+02,1.952939e-03,0.2209,3.0032,0,2,134,1610,84
366,1694,2060,0.17767,0.779,8.061303e+02,1.205954e-03,0.2204,3.0056,0,4,105,1609,84
367,1693,2060,0.178155,0.779,8.110677e+02,3.112676e-03,0.2329,2.9888,0,7,7,1608,84
368,1692,2060,0.178641,0.779,8.185770e+02,1.749120e-03,0.2227,2.9933,0,1,1,1607,84
369,1691,2060,0.179126,0.779,8.229499e+02,2.841413e-03,0.2316,2.9927,0,8,111,1606,84
370,1690,2060,0.179612,0.779,8.305984e+02,2.838903e-03,0.2264,3.0057,0,8,29,1605,84
371,1689,2060,0.180097,0.779,8.405860e+02,1.946150e-03,0.2281,3.011,0,2,102,1604,84
372,1688,2060,0.180583,0.779,8.465151e+02,1.794122e-03,0.2242,3.0031,0,1,172,1603,84
373,1687,2060,0.181068,0.779,8.517489e+02,2.987905e-03,0.2215,2.9943,0,8,110,1602,84
374,1686,2060,0.181553,0.779,8.589631e+02,2.963979e-03,0.2174,2.9919,0,8,58,1601,84
375,1685,2060,0.182039,0.78,8.671316e+02,1.918832e-03,0.2173,3.0016,0,3,8,1600,84
376,1684,2060,0.182524,0.779,8.742363e+02,2.875889e-03,0.2287,3.0048,0,8,74,1599,84
377,1683,2060,0.18301,0.779,8.820534e+02,3.231267e-03,0.2263,2.9982,0,7,195,1598,84
378,1682,2060,0.183495,0.78,8.932810e+02,1.245436e-03,0.2297,3.0075,0,4,51,1597,84
379,1681,2060,0.183981,0.78,9.012427e+02,2.080968e-03,0.2335,3.008,0,0,159,1596,84
380,1680,2060,0.184466,0.779,9.039410e+02,6.731707e-04,0.2256,2.9961,1,3,2,1596,83
381,1679,2060,0.184951,0.779,8.985118e+02,2.013667e-03,0.2273,2.9957,0,3,74,1595,83
382,1678,2060,0.185437,0.779,9.066067e+02,1.832386e-03,0.2206,3.009,0,1,195,1594,83
383,1677,2060,0.185922,0.779,9.157021e+02,2.035202e-03,0.2192,3.0079,0,6,117,1593,83
384,1676,2060,0.186408,0.779,9.224551e+02,2.031225e-03,0.2279,2.9968,0,6,192,1592,83
385,1675,2060,0.186893,0.779,9.316013e+02,3.519082e-03,0.2322,2.9999,0,7,27,1591,83
386,1674,2060,0.187379,0.779,9.430320e+02,2.103339e-03,0.2259,3.0035,0,2,184,1590,83
387,1673,2060,0.187864,0.779,9.504374e+02,2.100078e-03,0.2181,2.9987,0,5,138,1589,83
388,1672,2060,0.18835,0.779,9.584217e+02,3.095068e-03,0.2169,2.9978,0,8,30,1588,83
389,1671,2060,0.188835,0.779,9.688268e+02,2.127809e-03,0.2331,3.0066,0,5,140,1587,83
390,1670,2060,0.18932,0.779,9.784409e+02,2.151265e-03,0.2229,3.0037,0,5,94,1586,83
391,1669,2060,0.189806,0.779,9.871714e+02,2.185660e-03,0.2353,3.004,0,2,179,1585,83
392,1668,2060,0.190291,0.779,9.939201e+02,2.170778e-03,0.2162,3.001,0,6,8,1584,83
393,1667,2060,0.190777,0.779,1.001785e+03,2.140981e-03,0.2309,3.01,0,3,17,1583,83
394,1666,2060,0.191262,0.779,1.009819e+03,3.675499e-03,0.2161,2.9991,0,7,32,1582,83
395,1665,2060,0.191748,0.779,1.024163e+03,3.560296e-03,0.2189,3.0019,0,7,161,1581,83
396,1664,2060,0.192233,0.778,1.035517e+03,3.495727e-03,0.234,3.0137,0,7,160,1580,83
397,1663,2060,0.192718,0.78,1.046384e+03,3.274740e-03,0.2218,2.9994,0,8,11,1579,83
398,1662,2060,0.193204,0.779,1.060371e+03,3.226152e-03,0.2271,3.0025,0,8,119,1578,83
399,1661,2060,0.193689,0.78,1.071614e+03,2.261249e-03,0.2528,3.0005,0,0,84,1577,83
400,1660,2060,0.194175,0.78,1.076487e+03,3.685031e-03,0.2295,2.9944,0,7,162,1576,83
401,1659,2060,0.19466,0.78,1.089550e+03,2.296321e-03,0.2219,3.0043,0,0,175,1575,83
402,1658,2060,0.195146,0.78,1.094380e+03,2.237605e-03,0.2177,3.0077,0,6,15,1574,83
403,1657,2060,0.195631,0.78,1.106626e+03,2.192049e-03,0.2185,3.0033,0,3,117,1573,83
404,1656,2060,0.196117,0.78,1.118731e+03,2.302232e-03,0.2197,3.0063,0,2,88,1572,83
405,1655,2060,0.196602,0.779,1.129078e+03,3.659555e-03,0.2258,2.9957,0,7,41,1571,83
406,1654,2060,0.197087,0.78,1.140285e+03,3.364812e-03,0.2242,3.0027,0,8,139,1570,83
407,1653,2060,0.197573,0.78,1.153916e+03,2.319831e-03,0.2289,3.0058,0,6,63,1569,83
408,1652,2060,0.198058,0.78,1.164594e+03,3.471577e-03,0.2255,3.0045,0,8,83,1568,83
409,1651,2060,0.198544,0.779,1.177497e+03,1.451730e-03,0.2202,3.0048,0,4,180,1567,83
410,1650,2060,0.199029,0.779,1.188102e+03,3.833433e-03,0.2208,2.9975,0,7,8,1566,83
411,1649,2060,0.199515,0.779,1.201201e+03,3.488561e-03,0.2186,3.0034,0,8,136,1565,83
412,1648,2060,0.2,0.779,1.215799e+03,3.539104e-03,0.2162,2.9955,0,8,113,1564,83
413,1647,2060,0.200485,0.779,1.232464e+03,2.176376e-03,0.2273,3.0035,0,1,35,1563,83
414,1646,2060,0.200971,0.78,1.245722e+03,2.428234e-03,0.2247,2.9963,0,3,144,1562,83
415,1645,2060,0.201456,0.779,1.257563e+03,3.971419e-03,0.2162,3.0101,0,7,130,1561,83
416,1644,2060,0.201942,0.779,1.273262e+03,3.566646e-03,0.235,3.0122,0,8,40,1560,83
417,1643,2060,0.202427,0.779,1.290013e+03,2.456409e-03,0.2245,3.0073,0,2,113,1559,83
418,1642,2060,0.202913,0.78,1.303860e+03,2.494838e-03,0.2242,3.0062,0,5,113,1558,83
419,1641,2060,0.203398,0.781,1.307670e+03,3.602622e-03,0.2263,2.9962,0,8,164,1557,83
420,1640,2060,0.203883,0.781,1.324322e+03,2.539490e-03,0.2305,3.0133,0,0,12,1556,83
421,1639,2060,0.204369,0.781,1.331247e+03,2.505293e-03,0.2292,3.0062,0,2,7,1555,83
422,1638,2060,0.204854,0.781,1.342130e+03,4.179411e-03,0.2265,3.0,0,7,12,1554,83
423,1637,2060,0.20534,0.78,1.359579e+03,3.743034e-03,0.2175,2.9913,0,8,92,1553,83
424,1636,2060,0.205825,0.78,1.376902e+03,4.245294e-03,0.2172,3.0015,0,7,14,1552,83
425,1635,2060,0.206311,0.781,1.394366e+03,2.641406e-03,0.2237,3.0154,0,0,41,1551,83
426,1634,2060,0.206796,0.781,1.401686e+03,2.550980e-03,0.2226,3.0071,0,6,2,1550,83
427,1633,2060,0.207282,0.781,1.421518e+03,2.580132e-03,0.2257,3.0127,0,6,132,1549,83
428,1632,2060,0.207767,0.779,1.435944e+03,3.816267e-03,0.2274,3.0053,0,8,142,1548,83
429,1631,2060,0.208252,0.779,1.453908e+03,2.365377e-03,0.2184,3.0117,0,1,25,1547,83
430,1630,2060,0.208738,0.779,1.468802e+03,2.706377e-03,0.2442,3.0095,0,0,123,1546,83
431,1629,2060,0.209223,0.779,1.474815e+03,1.347079e-02,0.2307,2.9997,1,4,8,1546,82
432,1628,2060,0.209709,0.779,1.547391e+03,2.757565e-03,0.2254,3.0023,0,0,137,1545,82
433,1627,2060,0.210194,0.779,1.547944e+03,4.553777e-03,0.2224,3.0027,0,7,26,1544,82
434,1626,2060,0.21068,0.778,1.566414e+03,4.062678e-03,0.2203,3.0013,0,8,45,1543,82
435,1625,2060,0.211165,0.778,1.587798e+03,2.738915e-03,0.2289,3.0028,0,6,176,1542,82
436,1624,2060,0.21165,0.778,1.605398e+03,2.690076e-03,0.2128,2.9955,0,5,176,1541,82
437,1623,2060,0.212136,0.777,1.604103e+03,4.479640e-03,0.2239,2.9923,0,7,134,1540,82
438,1622,2060,0.212621,0.777,1.624392e+03,2.749492e-03,0.2246,3.0061,0,5,84,1539,82
439,1621,2060,0.213107,0.777,1.642999e+03,1.741402e-03,0.2159,3.0033,0,4,4,1538,82
440,1620,2060,0.213592,0.778,1.657920e+03,1.787122e-03,0.2213,3.0076,0,4,18,1537,82
441,1619,2060,0.214078,0.778,1.671774e+03,4.275169e-03,0.2224,2.9814,0,8,89,1536,82
442,1618,2060,0.214563,0.778,1.689763e+03,1.712872e-03,0.2266,2.9959,0,4,50,1535,82
443,1617,2060,0.215049,0.779,1.710698e+03,1.803844e-03,0.218,2.9971,0,4,36,1534,82
444,1616,2060,0.215534,0.779,1.725728e+03,2.855104e-03,0.222,3.0039,0,3,160,1533,82
445,1615,2060,0.216019,0.78,1.739253e+03,2.866378e-03,0.2218,3.0037,0,3,28,1532,82
446,1614,2060,0.216505,0.78,1.755201e+03,3.065606e-03,0.2203,3.0019,0,6,160,1531,82
447,1613,2060,0.21699,0.779,1.761033e+03,2.901069e-03,0.2159,3.0088,0,6,185,1530,82
448,1612,2060,0.217476,0.779,1.774623e+03,2.898561e-03,0.2191,3.0105,0,5,16,1529,82
449,1611,2060,0.217961,0.779,1.792812e+03,2.973183e-03,0.2213,3.0035,0,0,11,1528,82
450,1610,2060,0.218447,0.779,1.799295e+03,4.814807e-03,0.2142,2.9928,0,7,153,1527,82
451,1609,2060,0.218932,0.779,1.825032e+03,3.004192e-03,0.2217,2.9921,0,3,133,1526,82
452,1608,2060,0.219417,0.779,1.845157e+03,3.026945e-03,0.2218,3.001,0,0,166,1525,82
453,1607,2060,0.219903,0.778,1.853143e+03,5.004567e-03,0.2319,2.9956,0,7,194,1524,82
454,1606,2060,0.220388,0.779,1.879841e+03,2.938292e-03,0.2241,3.0058,0,3,16,1523,82
455,1605,2060,0.220874,0.778,1.905405e+03,4.561814e-03,0.2221,3.0079,0,8,121,1522,82
456,1604,2060,0.221359,0.778,1.932723e+03,2.968602e-03,0.226,3.0062,0,3,0,1521,82
457,1603,2060,0.221845,0.779,1.953836e+03,3.073048e-03,0.219,2.9894,0,6,9,1520,82
458,1602,2060,0.22233,0.778,1.972782e+03,3.096873e-03,0.2205,2.9891,0,2,29,1519,82
459,1601,2060,0.222816,0.777,1.994043e+03,3.124981e-03,0.2227,2.9989,0,2,24,1518,82
460,1600,2060,0.223301,0.778,2.010170e+03,3.116642e-03,0.2267,3.0049,0,6,32,1517,82
461,1599,2060,0.223786,0.777,2.030553e+03,3.063910e-03,0.2204,3.0079,0,3,40,1516,82
462,1598,2060,0.224272,0.777,2.053887e+03,3.115337e-03,0.2113,3.0039,0,5,159,1515,82
463,1597,2060,0.224757,0.778,2.074603e+03,5.211231e-03,0.2244,2.996,0,7,42,1514,82
464,1596,2060,0.225243,0.778,2.102028e+03,2.914925e-03,0.2212,2.9982,0,1,167,1513,82
465,1595,2060,0.225728,0.778,2.124874e+03,4.629160e-03,0.2179,2.9957,0,8,180,1512,82
466,1594,2060,0.226214,0.778,2.148024e+03,5.411751e-03,0.2139,3.0018,0,7,1,1511,82
467,1593,2060,0.226699,0.778,2.176011e+03,5.666866e-03,0.2115,2.9874,0,7,45,1510,82
468,1592,2060,0.227184,0.778,2.204106e+03,5.263228e-03,0.219,2.9985,0,7,48,1509,82
469,1591,2060,0.22767,0.779,2.231294e+03,3.257522e-03,0.213,2.9779,0,6,189,1508,82
470,1590,2060,0.228155,0.779,2.256115e+03,3.222556e-03,0.2144,2.9828,0,3,29,1507,82
471,1589,2060,0.228641,0.78,2.275478e+03,2.005946e-03,0.2173,3.0003,0,4,48,1506,82
472,1588,2060,0.229126,0.78,2.290062e+03,5.705816e-03,0.2208,2.9885,0,7,10,1505,82
473,1587,2060,0.229612,0.781,2.318255e+03,3.553907e-03,0.2117,2.9927,0,0,48,1504,82
474,1586,2060,0.230097,0.779,2.323439e+03,3.414217e-03,0.2196,2.9957,0,0,189,1503,82
475,1585,2060,0.230583,0.778,2.328229e+03,3.330144e-03,0.2203,2.9909,0,0,25,1502,82
476,1584,2060,0.231068,0.779,2.337682e+03,3.301455e-03,0.221,3.0101,0,5,10,1501,82
477,1583,2060,0.231553,0.778,2.357743e+03,3.371619e-03,0.2129,3.0038,0,0,113,1500,82
478,1582,2060,0.232039,0.778,2.370022e+03,3.399792e-03,0.2214,3.0095,0,0,179,1499,82
479,1581,2060,0.232524,0.778,2.380801e+03,3.294539e-03,0.2179,3.0015,0,5,7,1498,82
480,1580,2060,0.23301,0.778,2.408467e+03,3.239744e-03,0.2235,3.0073,0,5,4,1497,82
481,1579,2060,0.233495,0.778,2.439972e+03,3.395921e-03,0.2225,3.0076,0,0,81,1496,82
482,1578,2060,0.233981,0.779,2.452391e+03,3.007697e-03,0.2188,3.004,0,1,15,1495,82
483,1577,2060,0.234466,0.779,2.486506e+03,5.246564e-03,0.215,2.986,0,8,81,1494,82
484,1576,2060,0.234951,0.78,2.521141e+03,3.424702e-03,0.2184,3.0016,0,2,11,1493,82
485,1575,2060,0.235437,0.781,2.546585e+03,3.429059e-03,0.2163,2.9963,0,6,51,1492,82
486,1574,2060,0.235922,0.781,2.572912e+03,3.468785e-03,0.2129,3.0114,0,0,9,1491,82
487,1573,2060,0.236408,0.781,2.580294e+03,3.497967e-03,0.2239,2.9979,0,0,101,1490,82
488,1572,2060,0.236893,0.781,2.588095e+03,4.837180e-03,0.2238,3.0123,0,8,60,1489,82
489,1571,2060,0.237379,0.781,2.612059e+03,3.468710e-03,0.2203,2.9953,0,2,55,1488,82
490,1570,2060,0.237864,0.781,2.636307e+03,3.466484e-03,0.2297,3.0064,0,5,55,1487,82
491,1569,2060,0.23835,0.781,2.644908e+03,3.395532e-03,0.2197,3.0058,0,3,56,1486,82
492,1568,2060,0.238835,0.78,2.677018e+03,3.376656e-03,0.2244,3.0056,0,2,56,1485,82
493,1567,2060,0.23932,0.781,2.693681e+03,5.703753e-03,0.2158,3.0027,0,7,150,1484,82
494,1566,2060,0.239806,0.781,2.731789e+03,5.322102e-03,0.2104,3.0009,0,8,78,1483,82
495,1565,2060,0.240291,0.78,2.769970e+03,5.930101e-03,0.2208,3.0049,0,7,4,1482,82
496,1564,2060,0.240777,0.78,2.807195e+03,3.628676e-03,0.2185,3.0047,0,0,20,1481,82
497,1563,2060,0.241262,0.779,2.824024e+03,3.623945e-03,0.2147,3.0006,0,6,148,1480,82
498,1562,2060,0.241748,0.779,2.850933e+03,2.307632e-03,0.2213,3.003,0,4,54,1479,82
499,1561,2060,0.242233,0.78,2.877008e+03,3.629435e-03,0.2214,3.0063,0,5,26,1478,82
