epoch,train_acc,test_acc,train_loss,epoch_time_s
577,0.9115,0.888,0.031613,0.008
578,0.9126,0.889,0.031244,0.007
579,0.9131,0.889,0.031308,0.006
580,0.9132,0.891,0.031144,0.006
581,0.9116,0.887,0.031515,0.007
582,0.9135,0.889,0.031184,0.008
583,0.9136,0.892,0.031115,0.006
584,0.914,0.891,0.031255,0.006
585,0.9126,0.893,0.031214,0.007
586,0.9119,0.886,0.031155,0.008
587,0.9139,0.888,0.0312,0.007
588,0.913,0.892,0.031091,0.007
589,0.9132,0.894,0.031008,0.006
590,0.9149,0.892,0.030925,0.006
591,0.912,0.886,0.031362,0.008
592,0.9142,0.889,0.030957,0.008
593,0.9147,0.89,0.0308,0.008
594,0.9139,0.886,0.031032,0.009
595,0.9139,0.889,0.031295,0.007
596,0.9136,0.887,0.030704,0.007
597,0.9133,0.892,0.030809,0.008
598,0.9158,0.894,0.030682,0.007
599,0.9148,0.892,0.030587,0.007
600,0.9149,0.891,0.030657,0.007
601,0.9143,0.892,0.030652,0.007
602,0.9155,0.892,0.030532,0.005
603,0.9156,0.89,0.030536,0.006
604,0.9149,0.899,0.03058,0.006
605,0.9141,0.89,0.030466,0.006
606,0.9146,0.892,0.030454,0.007
607,0.9144,0.89,0.030396,0.006
608,0.9165,0.894,0.030533,0.006
609,0.9142,0.894,0.03071,0.006
610,0.9163,0.893,0.030437,0.007
611,0.9146,0.89,0.030379,0.008
612,0.9158,0.892,0.030387,0.006
613,0.916,0.894,0.030318,0.007
614,0.9154,0.893,0.030347,0.007
615,0.9159,0.886,0.03034,0.008
616,0.916,0.892,0.030304,0.008
617,0.917,0.893,0.03009,0.009
618,0.9166,0.892,0.030099,0.006
619,0.916,0.887,0.030413,0.006
620,0.9163,0.89,0.03019,0.008
621,0.9156,0.894,0.030301,0.007
622,0.9168,0.899,0.02996,0.006
623,0.9155,0.896,0.030369,0.006
624,0.9156,0.891,0.02991,0.005
625,0.9161,0.887,0.029914,0.006
626,0.9182,0.895,0.029795,0.004
627,0.9168,0.893,0.029908,0.004
628,0.9162,0.892,0.029791,0.004
629,0.9177,0.895,0.029728,0.004
630,0.9167,0.895,0.029937,0.003
631,0.9173,0.895,0.029804,0.003
632,0.9174,0.893,0.029645,0.004
633,0.9183,0.891,0.029634,0.003
634,0.9186,0.894,0.029571,0.004
635,0.9174,0.892,0.029633,0.003
636,0.9156,0.887,0.029908,0.004
637,0.9177,0.894,0.029705,0.003
638,0.9177,0.896,0.029682,0.004
639,0.9181,0.896,0.029657,0.003
640,0.918,0.899,0.029494,0.003
641,0.9188,0.897,0.029423,0.003
642,0.917,0.893,0.029973,0.004
643,0.9177,0.894,0.029324,0.004
644,0.9178,0.896,0.029347,0.004
645,0.916,0.894,0.029549,0.003
646,0.9169,0.889,0.02934,0.003
647,0.9191,0.896,0.029277,0.004
648,0.9181,0.895,0.029186,0.004
649,0.918,0.896,0.029562,0.004
650,0.9171,0.896,0.029499,0.004
651,0.9189,0.895,0.029365,0.003
652,0.9185,0.895,0.029301,0.004
653,0.9199,0.9,0.029171,0.004
654,0.9202,0.898,0.029049,0.004
655,0.919,0.896,0.029134,0.008
656,0.9185,0.9,0.029017,0.007
657,0.9198,0.898,0.029059,0.007
658,0.919,0.898,0.02904,0.007
659,0.9201,0.898,0.02894,0.006
660,0.9199,0.898,0.029137,0.007
661,0.9183,0.896,0.028876,0.008
662,0.9176,0.897,0.028851,0.008
663,0.9186,0.902,0.028882,0.008
664,0.9185,0.895,0.028855,0.008
665,0.9183,0.89,0.028932,0.006
666,0.9201,0.894,0.028783,0.006
667,0.9196,0.895,0.02892,0.007
668,0.9193,0.892,0.02875,0.008
669,0.9204,0.894,0.028749,0.009
670,0.9194,0.899,0.02878,0.007
671,0.9189,0.9,0.028658,0.008
672,0.9198,0.898,0.028757,0.009
673,0.9197,0.897,0.028605,0.007
674,0.9205,0.898,0.028677,0.009
675,0.919,0.896,0.028691,0.009
676,0.917,0.888,0.029405,0.007
677,0.9212,0.898,0.028589,0.007
678,0.9187,0.9,0.028569,0.005
679,0.9212,0.896,0.028547,0.005
680,0.9206,0.896,0.028487,0.006
681,0.9198,0.899,0.028434,0.007
682,0.9209,0.896,0.02838,0.006
683,0.9222,0.897,0.028484,0.007
684,0.9203,0.897,0.028474,0.007
685,0.9215,0.894,0.028304,0.006
686,0.9201,0.89,0.028396,0.009
687,0.9219,0.896,0.028235,0.006
688,0.9212,0.896,0.028486,0.006
689,0.9218,0.898,0.02822,0.007
690,0.9218,0.902,0.028216,0.008
691,0.9207,0.896,0.028356,0.006
692,0.9204,0.894,0.028456,0.007
693,0.9209,0.897,0.028382,0.007
694,0.9218,0.897,0.028166,0.009
695,0.9209,0.899,0.028238,0.006
696,0.921,0.899,0.028374,0.007
