step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
91,2069,2160,0.04213,0.872,1.292556e+02,2.176976e-02,3.6121,1.6629,0,3,126,1878,93,97
92,2068,2160,0.042593,0.87,1.102879e+02,3.970154e-02,3.4835,1.1162,0,6,116,1877,93,97
93,2067,2160,0.043056,0.872,1.088785e+02,1.939569e-02,3.4954,1.1582,0,9,30,1876,93,97
94,2066,2160,0.043519,0.871,1.199365e+02,1.717976e-02,3.5282,1.7144,0,5,31,1875,93,97
95,2065,2160,0.043981,0.869,1.214633e+02,2.890892e-02,3.5572,1.1959,0,6,2,1874,93,97
96,2064,2160,0.044444,0.87,1.118372e+02,2.975835e-02,3.6013,1.4099,0,8,63,1873,93,97
97,2063,2160,0.044907,0.872,1.314880e+02,1.625293e-02,3.4563,1.4052,0,3,167,1872,93,97
98,2062,2160,0.04537,0.869,1.119590e+02,3.066873e-02,3.4609,1.1488,0,6,78,1871,93,97
99,2061,2160,0.045833,0.869,1.083251e+02,2.973372e-02,3.5218,1.6558,0,0,155,1870,93,97
100,2060,2160,0.046296,0.874,1.803568e+02,2.454526e-02,3.4308,1.6802,0,3,166,1869,93,97
101,2059,2160,0.046759,0.873,1.283747e+02,3.177767e-02,3.4145,1.2115,0,6,123,1868,93,97
102,2058,2160,0.047222,0.87,1.182639e+02,3.289681e-02,3.4933,1.3356,0,6,7,1867,93,97
103,2057,2160,0.047685,0.873,1.276456e+02,3.389950e-02,3.3981,1.5366,0,6,83,1866,93,97
104,2056,2160,0.048148,0.872,1.135082e+02,2.981520e-02,3.4037,1.4713,0,8,123,1865,93,97
105,2055,2160,0.048611,0.873,1.219827e+02,3.227955e-02,3.3987,1.4808,0,6,167,1864,93,97
106,2054,2160,0.049074,0.872,1.110626e+02,3.360742e-02,3.4753,1.2977,0,6,170,1863,93,97
107,2053,2160,0.049537,0.873,1.212455e+02,3.013678e-02,3.5697,1.7523,0,6,171,1862,93,97
108,2052,2160,0.05,0.871,1.071090e+02,3.404129e-02,3.3988,1.399,0,6,173,1861,93,97
109,2051,2160,0.050463,0.871,1.303255e+02,3.214538e-02,3.4848,1.1516,0,6,174,1860,93,97
110,2050,2160,0.050926,0.87,1.110388e+02,2.822884e-02,3.4661,1.9064,0,6,175,1859,93,97
111,2049,2160,0.051389,0.869,1.110061e+02,2.625837e-02,3.5472,1.7556,0,6,126,1858,93,97
112,2048,2160,0.051852,0.87,1.188479e+02,2.414915e-02,3.4622,1.4739,0,2,28,1857,93,97
113,2047,2160,0.052315,0.87,1.077708e+02,1.863065e-02,3.4343,1.7592,0,6,129,1856,93,97
114,2046,2160,0.052778,0.867,1.106547e+02,3.439089e-02,3.6358,1.3743,0,6,179,1855,93,97
115,2045,2160,0.053241,0.87,1.176612e+02,3.183772e-02,3.4529,1.5237,1,0,5,1855,92,97
116,2044,2160,0.053704,0.868,1.152014e+02,3.100274e-02,3.5075,1.3678,0,6,130,1854,92,97
117,2043,2160,0.054167,0.868,1.176276e+02,2.039787e-02,3.5476,1.6208,0,9,125,1853,92,97
118,2042,2160,0.05463,0.867,1.168498e+02,3.431796e-02,3.5084,1.1582,0,6,85,1852,92,97
119,2041,2160,0.055093,0.866,1.150984e+02,2.028803e-02,3.4307,1.3754,0,1,41,1851,92,97
120,2040,2160,0.055556,0.863,1.302695e+02,1.662932e-02,3.4236,1.85,0,5,27,1850,92,97
121,2039,2160,0.056019,0.865,1.281652e+02,3.023949e-02,3.4837,1.1855,1,2,6,1850,91,97
122,2038,2160,0.056481,0.866,1.141969e+02,3.568531e-02,3.4791,1.5826,0,6,187,1849,91,97
123,2037,2160,0.056944,0.867,1.138049e+02,2.833455e-02,3.5258,1.3392,0,6,89,1848,91,97
124,2036,2160,0.057407,0.863,1.063650e+02,2.302564e-02,3.4202,1.1803,0,9,124,1847,91,97
125,2035,2160,0.05787,0.861,1.049526e+02,2.815627e-02,3.4016,1.5868,0,6,90,1846,91,97
126,2034,2160,0.058333,0.862,1.043356e+02,1.800729e-02,3.5251,1.5464,0,7,155,1845,91,97
127,2033,2160,0.058796,0.863,1.078545e+02,1.622283e-02,3.5475,1.4795,0,5,100,1844,91,97
128,2032,2160,0.059259,0.863,1.103945e+02,2.717920e-02,3.4011,1.5357,0,6,138,1843,91,97
129,2031,2160,0.059722,0.862,1.140270e+02,3.893392e-02,3.4157,1.1849,0,6,13,1842,91,97
130,2030,2160,0.060185,0.86,1.133768e+02,3.077163e-02,3.4037,1.2484,0,6,14,1841,91,97
131,2029,2160,0.060648,0.858,1.078887e+02,2.137710e-02,3.3934,1.4526,0,2,122,1840,91,97
132,2028,2160,0.061111,0.858,1.092424e+02,3.008984e-02,3.467,1.2292,0,6,144,1839,91,97
133,2027,2160,0.061574,0.857,1.041884e+02,3.376251e-02,3.4824,1.1707,0,4,11,1838,91,97
134,2026,2160,0.062037,0.855,1.084937e+02,4.125595e-02,3.5093,1.375,0,6,97,1837,91,97
135,2025,2160,0.0625,0.857,1.085641e+02,1.570630e-02,3.4592,1.8862,0,5,96,1836,91,97
136,2024,2160,0.062963,0.853,1.073324e+02,3.378862e-02,3.4075,1.6927,0,6,149,1835,91,97
137,2023,2160,0.063426,0.855,1.068437e+02,3.229797e-02,3.528,1.5773,0,1,47,1834,91,97
138,2022,2160,0.063889,0.855,1.039368e+02,4.157999e-02,3.3924,1.1949,1,0,4,1834,90,97
139,2021,2160,0.064352,0.856,1.097146e+02,2.939785e-02,3.4682,1.4085,0,9,4,1833,90,97
140,2020,2160,0.064815,0.855,1.027518e+02,2.556041e-02,3.4659,1.7078,0,4,180,1832,90,97
141,2019,2160,0.065278,0.854,1.049007e+02,2.984099e-02,3.4914,1.5432,0,6,23,1831,90,97
142,2018,2160,0.065741,0.857,1.139361e+02,3.288532e-02,3.4832,1.3778,0,6,155,1830,90,97
143,2017,2160,0.066204,0.853,1.090063e+02,2.576767e-02,3.5346,1.1779,0,3,191,1829,90,97
