step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
238,2022,2260,0.10531,0.126,7.067205e-08,6.209213e-04,0.2317,3.6566,0,3,194,1819,79,55,68
239,2021,2260,0.105752,0.126,7.260132e-08,1.064891e-03,0.2426,0.0208,0,3,163,1818,79,55,68
240,2020,2260,0.106195,0.126,7.333298e-08,7.243533e-04,0.2363,0.0218,0,3,62,1817,79,55,68
241,2019,2260,0.106637,0.126,7.432279e-08,4.225011e-03,0.227,0.0209,0,2,57,1816,79,55,68
242,2018,2260,0.10708,0.126,7.731317e-08,4.033241e-03,0.2329,0.024,0,2,143,1815,79,55,68
243,2017,2260,0.107522,0.126,7.609629e-08,1.668544e-03,0.23,0.0214,0,9,129,1814,79,55,68
244,2016,2260,0.107965,0.126,7.906828e-08,1.519333e-03,0.246,0.0221,0,9,147,1813,79,55,68
245,2015,2260,0.108407,0.126,7.691791e-08,4.826136e-03,0.2485,0.0222,3,0,3,1813,79,55,67
246,2014,2260,0.10885,0.126,8.010298e-08,1.280608e-03,0.2542,0.0215,0,9,94,1812,79,55,67
247,2013,2260,0.109292,0.126,8.332413e-08,1.812491e-03,0.2556,0.0202,0,9,151,1811,79,55,67
248,2012,2260,0.109735,0.126,8.190394e-08,1.436349e-03,0.2275,0.0221,0,9,10,1810,79,55,67
249,2011,2260,0.110177,0.126,8.422486e-08,1.524733e-03,0.2312,0.022,0,9,176,1809,79,55,67
250,2010,2260,0.110619,0.126,8.475781e-08,1.398274e-03,0.2409,0.0206,0,9,141,1808,79,55,67
251,2009,2260,0.111062,0.126,8.718690e-08,1.976634e-03,0.2324,0.021,0,9,185,1807,79,55,67
252,2008,2260,0.111504,0.126,8.858883e-08,1.992902e-03,0.2369,0.0208,0,9,8,1806,79,55,67
253,2007,2260,0.111947,0.126,8.844977e-08,4.185657e-04,0.2318,3.6527,0,4,91,1805,79,55,67
254,2006,2260,0.112389,0.126,8.979118e-08,3.481762e-03,0.2382,0.0228,0,7,191,1804,79,55,67
255,2005,2260,0.112832,0.126,9.313997e-08,2.903481e-03,0.2315,0.023,0,7,81,1803,79,55,67
256,2004,2260,0.113274,0.126,9.093212e-08,2.314185e-03,0.2347,0.021,0,7,125,1802,79,55,67
257,2003,2260,0.113717,0.126,9.423961e-08,4.389700e-03,0.2379,0.0208,0,7,127,1801,79,55,67
258,2002,2260,0.114159,0.126,9.287490e-08,3.063043e-03,0.2364,0.0201,0,7,195,1800,79,55,67
259,2001,2260,0.114602,0.126,9.352542e-08,4.508480e-03,0.2537,0.0205,0,7,128,1799,79,55,67
260,2000,2260,0.115044,0.126,9.637559e-08,4.355876e-03,0.2447,0.0225,0,7,50,1798,79,55,67
261,1999,2260,0.115487,0.126,9.358635e-08,5.347042e-03,0.2432,0.0229,2,3,7,1798,79,54,67
262,1998,2260,0.115929,0.126,9.731630e-08,4.139603e-03,0.2386,0.021,0,7,151,1797,79,54,67
263,1997,2260,0.116372,0.126,1.011297e-07,3.850766e-03,0.2318,0.0241,0,7,194,1796,79,54,67
264,1996,2260,0.116814,0.126,9.889719e-08,5.018463e-03,0.2302,0.0214,0,7,33,1795,79,54,67
265,1995,2260,0.117257,0.126,1.025350e-07,4.416147e-03,0.2319,0.0219,0,7,4,1794,79,54,67
266,1994,2260,0.117699,0.126,9.918916e-08,4.475937e-03,0.2281,0.0218,0,2,75,1793,79,54,67
267,1993,2260,0.118142,0.126,1.031613e-07,4.069472e-03,0.2351,0.0207,0,2,1,1792,79,54,67
268,1992,2260,0.118584,0.126,1.013651e-07,3.667559e-04,0.2322,0.0227,0,1,25,1791,79,54,67
269,1991,2260,0.119027,0.126,1.054297e-07,6.801115e-04,0.2281,0.0222,0,1,71,1790,79,54,67
270,1990,2260,0.119469,0.126,1.081549e-07,4.966643e-04,0.2352,0.0219,0,1,83,1789,79,54,67
271,1989,2260,0.119912,0.126,1.089846e-07,4.756927e-03,0.2258,0.0227,2,3,4,1789,79,53,67
272,1988,2260,0.120354,0.126,1.127754e-07,5.505925e-03,0.2289,0.023,0,7,35,1788,79,53,67
273,1987,2260,0.120796,0.126,1.171886e-07,4.420657e-03,0.2339,0.0212,0,7,121,1787,79,53,67
274,1986,2260,0.121239,0.126,1.123488e-07,1.495516e-04,0.2352,3.6518,0,8,24,1786,79,53,67
275,1985,2260,0.121681,0.126,1.129908e-07,2.344447e-03,0.2319,0.0223,0,9,16,1785,79,53,67
276,1984,2260,0.122124,0.126,1.178062e-07,1.765973e-03,0.2352,0.0222,0,9,75,1784,79,53,67
277,1983,2260,0.122566,0.126,1.158865e-07,1.146536e-02,0.2434,0.0204,1,5,9,1784,78,53,67
278,1982,2260,0.123009,0.126,1.204140e-07,2.543791e-03,0.2355,0.0201,1,2,9,1784,77,53,67
279,1981,2260,0.123451,0.126,1.237660e-07,1.454281e-03,0.2449,0.0224,0,9,148,1783,77,53,67
280,1980,2260,0.123894,0.126,1.282140e-07,2.470569e-03,0.2473,0.0215,0,9,152,1782,77,53,67
281,1979,2260,0.124336,0.126,1.284795e-07,2.622359e-03,0.2517,0.0229,0,9,95,1781,77,53,67
282,1978,2260,0.124779,0.126,1.313886e-07,2.534229e-03,0.2359,0.0232,0,9,135,1780,77,53,67
283,1977,2260,0.125221,0.126,1.322776e-07,2.441216e-03,0.2372,0.0201,0,9,17,1779,77,53,67
284,1976,2260,0.125664,0.126,1.351812e-07,2.559952e-03,0.2248,0.0208,0,9,150,1778,77,53,67
285,1975,2260,0.126106,0.126,1.374987e-07,2.845710e-03,0.2275,0.0209,0,9,181,1777,77,53,67
286,1974,2260,0.126549,0.126,1.398986e-07,2.666734e-03,0.2211,0.0221,0,9,11,1776,77,53,67
287,1973,2260,0.126991,0.126,1.401427e-07,2.431208e-03,0.2293,0.021,0,9,167,1775,77,53,67
288,1972,2260,0.127434,0.126,1.431916e-07,3.370636e-03,0.2287,0.0234,0,9,68,1774,77,53,67
289,1971,2260,0.127876,0.126,1.465082e-07,3.567520e-03,0.2339,0.0216,0,9,15,1773,77,53,67
290,1970,2260,0.128319,0.126,1.453938e-07,3.810834e-03,0.2254,0.0209,0,7,19,1772,77,53,67
291,1969,2260,0.128761,0.126,1.505741e-07,4.742060e-03,0.2249,0.0214,0,7,0,1771,77,53,67
292,1968,2260,0.129204,0.126,1.488213e-07,4.559949e-03,0.2272,0.0258,0,7,179,1770,77,53,67
293,1967,2260,0.129646,0.126,1.520651e-07,4.398969e-03,0.2332,0.0239,0,7,24,1769,77,53,67
294,1966,2260,0.130088,0.126,1.502157e-07,4.630079e-03,0.2248,0.0215,0,7,69,1768,77,53,67
295,1965,2260,0.130531,0.126,1.543040e-07,4.203902e-03,0.2318,0.0206,0,7,63,1767,77,53,67
296,1964,2260,0.130973,0.126,1.502119e-07,5.394766e-03,0.2262,0.0241,2,2,3,1767,77,52,67
297,1963,2260,0.131416,0.126,1.554189e-07,2.873325e-03,0.2276,0.0221,0,7,174,1766,77,52,67
298,1962,2260,0.131858,0.126,1.606330e-07,4.387919e-03,0.2251,0.0233,0,7,79,1765,77,52,67
299,1961,2260,0.132301,0.126,1.582299e-07,2.623074e-03,0.2209,0.0222,0,7,130,1764,77,52,67
300,1960,2260,0.132743,0.126,1.611149e-07,4.632199e-03,0.2223,0.0233,0,7,15,1763,77,52,67
301,1959,2260,0.133186,0.126,1.640631e-07,3.622903e-03,0.2263,0.0209,0,7,6,1762,77,52,67
302,1958,2260,0.133628,0.126,1.637150e-07,3.778590e-03,0.2219,0.0205,0,9,51,1761,77,52,67
303,1957,2260,0.134071,0.126,1.688095e-07,2.432184e-03,0.2268,0.0219,0,9,192,1760,77,52,67
304,1956,2260,0.134513,0.126,1.657484e-07,2.107658e-04,0.2404,3.6648,0,6,175,1759,77,52,67
305,1955,2260,0.134956,0.126,1.669029e-07,2.414918e-04,0.2279,3.6454,0,6,178,1758,77,52,67
306,1954,2260,0.135398,0.126,1.673263e-07,2.903341e-04,0.2306,3.639,0,5,92,1757,77,52,67
307,1953,2260,0.135841,0.126,1.691494e-07,3.705453e-04,0.2269,3.6114,0,5,117,1756,77,52,67
308,1952,2260,0.136283,0.126,1.702684e-07,2.971315e-04,0.2346,3.6475,0,5,115,1755,77,52,67
309,1951,2260,0.136726,0.126,1.714142e-07,2.136753e-03,0.2391,0.0223,1,0,0,1755,76,52,67
310,1950,2260,0.137168,0.126,1.768737e-07,9.279347e-03,0.2283,0.0224,1,0,4,1755,75,52,67
311,1949,2260,0.137611,0.126,1.768737e-07,8.563369e-03,0.2307,0.0217,1,0,6,1755,74,52,67
312,1948,2260,0.138053,0.126,1.768737e-07,1.152479e-02,0.2296,0.0211,2,8,0,1755,74,51,67
313,1947,2260,0.138496,0.126,1.768737e-07,3.915486e-03,0.2321,0.0204,0,2,68,1754,74,51,67
314,1946,2260,0.138938,0.126,1.823834e-07,4.992577e-03,0.2308,0.0228,0,2,98,1753,74,51,67
315,1945,2260,0.139381,0.126,1.783202e-07,3.936683e-03,0.2404,0.0206,0,2,84,1752,74,51,67
316,1944,2260,0.139823,0.126,1.823803e-07,5.019246e-03,0.227,0.021,0,2,169,1751,74,51,67
317,1943,2260,0.140265,0.126,1.813470e-07,4.466521e-03,0.2292,0.0211,0,2,16,1750,74,51,67
318,1942,2260,0.140708,0.126,1.837855e-07,4.899067e-03,0.2255,0.0207,0,2,88,1749,74,51,67
319,1941,2260,0.14115,0.126,1.849416e-07,4.299008e-03,0.2317,0.02,0,2,17,1748,74,51,67
320,1940,2260,0.141593,0.126,1.863241e-07,4.395979e-03,0.2259,0.0228,0,2,83,1747,74,51,67
321,1939,2260,0.142035,0.126,1.897413e-07,4.074667e-03,0.2226,0.0221,0,2,103,1746,74,51,67
322,1938,2260,0.142478,0.126,1.894909e-07,5.739860e-03,0.2242,0.0227,0,2,4,1745,74,51,67
323,1937,2260,0.14292,0.126,1.938748e-07,5.801669e-03,0.2281,0.0237,0,2,140,1744,74,51,67
324,1936,2260,0.143363,0.126,1.889337e-07,4.187154e-03,0.2295,0.0204,0,2,73,1743,74,51,67
325,1935,2260,0.143805,0.126,1.931934e-07,5.292442e-03,0.2308,0.0208,0,2,124,1742,74,51,67
326,1934,2260,0.144248,0.126,1.939320e-07,4.746409e-03,0.2309,0.0244,0,2,49,1741,74,51,67
327,1933,2260,0.14469,0.126,1.945433e-07,4.302705e-03,0.2251,0.024,0,2,182,1740,74,51,67
328,1932,2260,0.145133,0.126,1.970525e-07,5.760827e-03,0.2215,0.0245,0,2,42,1739,74,51,67
329,1931,2260,0.145575,0.126,1.985752e-07,4.372354e-03,0.225,0.021,0,2,77,1738,74,51,67
330,1930,2260,0.146018,0.126,1.990561e-07,5.132618e-03,0.2325,0.0237,0,2,142,1737,74,51,67
331,1929,2260,0.14646,0.126,2.028995e-07,5.887893e-03,0.219,0.0213,0,2,125,1736,74,51,67
332,1928,2260,0.146903,0.126,2.037478e-07,7.207136e-03,0.2286,0.0216,0,2,66,1735,74,51,67
333,1927,2260,0.147345,0.126,2.036430e-07,5.523202e-03,0.2294,0.0202,0,2,116,1734,74,51,67
334,1926,2260,0.147788,0.126,2.023215e-07,5.972105e-03,0.2391,0.0206,0,2,183,1733,74,51,67
335,1925,2260,0.14823,0.126,2.065567e-07,6.035883e-03,0.2254,0.0214,0,2,80,1732,74,51,67
336,1924,2260,0.148673,0.126,2.047486e-07,5.534790e-03,0.2192,0.0217,0,2,27,1731,74,51,67
337,1923,2260,0.149115,0.126,2.092977e-07,6.558805e-03,0.2266,0.0221,0,2,138,1730,74,51,67
338,1922,2260,0.149558,0.126,2.092877e-07,7.192459e-03,0.2263,0.022,0,2,78,1729,74,51,67
339,1921,2260,0.15,0.126,2.111573e-07,5.474665e-03,0.2275,0.0226,0,2,55,1728,74,51,67
340,1920,2260,0.150442,0.126,2.088441e-07,5.614142e-03,0.2202,0.0223,0,2,165,1727,74,51,67
341,1919,2260,0.150885,0.126,2.123100e-07,5.133627e-03,0.2205,0.0203,0,2,34,1726,74,51,67
342,1918,2260,0.151327,0.126,2.105365e-07,8.200414e-04,0.2219,0.0209,0,3,162,1725,74,51,67
343,1917,2260,0.15177,0.126,2.162292e-07,1.431950e-03,0.2216,0.0202,0,3,67,1724,74,51,67
344,1916,2260,0.152212,0.126,2.146038e-07,9.033468e-04,0.2228,0.0215,0,3,112,1723,74,51,67
345,1915,2260,0.152655,0.126,2.151988e-07,2.771082e-03,0.2204,0.0213,0,7,180,1722,74,51,67
346,1914,2260,0.153097,0.126,2.216282e-07,5.980819e-03,0.2264,0.0234,0,7,171,1721,74,51,67
347,1913,2260,0.15354,0.126,2.192643e-07,3.814111e-03,0.2207,0.0215,0,7,99,1720,74,51,67
348,1912,2260,0.153982,0.126,2.200912e-07,4.468444e-03,0.2233,0.0218,0,7,132,1719,74,51,67
349,1911,2260,0.154425,0.126,2.243960e-07,4.800433e-03,0.229,0.0219,0,7,120,1718,74,51,67
350,1910,2260,0.154867,0.126,2.227976e-07,5.693611e-03,0.2271,0.0214,0,7,1,1717,74,51,67
351,1909,2260,0.15531,0.126,2.256970e-07,4.074310e-03,0.228,0.0217,0,7,165,1716,74,51,67
352,1908,2260,0.155752,0.126,2.232427e-07,5.368917e-03,0.2306,0.0229,3,2,3,1716,74,51,66
353,1907,2260,0.156195,0.126,2.297187e-07,8.260093e-04,0.2249,0.0212,2,7,2,1716,74,50,66
354,1906,2260,0.156637,0.126,2.355998e-07,3.998960e-04,0.2238,3.6705,0,0,67,1715,74,50,66
355,1905,2260,0.15708,0.126,2.372228e-07,4.059558e-04,0.2287,3.6284,0,0,165,1714,74,50,66
356,1904,2260,0.157522,0.126,2.373831e-07,5.559907e-04,0.2295,3.6424,0,4,186,1713,74,50,66
357,1903,2260,0.157965,0.126,2.405311e-07,4.010474e-04,0.2356,3.6427,0,0,46,1712,74,50,66
358,1902,2260,0.158407,0.126,2.434282e-07,3.381778e-03,0.2277,0.0215,0,7,9,1711,74,50,66
359,1901,2260,0.15885,0.126,2.504972e-07,4.748256e-03,0.2319,0.0201,0,7,84,1710,74,50,66
360,1900,2260,0.159292,0.126,2.492626e-07,3.661859e-03,0.2355,0.0198,0,7,170,1709,74,50,66
361,1899,2260,0.159735,0.126,2.536779e-07,5.919560e-03,0.2256,0.0207,0,7,138,1708,74,50,66
362,1898,2260,0.160177,0.126,2.567927e-07,4.987075e-03,0.231,0.0218,0,7,156,1707,74,50,66
363,1897,2260,0.160619,0.126,2.549308e-07,4.848773e-03,0.2294,0.0227,0,7,133,1706,74,50,66
364,1896,2260,0.161062,0.126,2.606972e-07,3.294173e-03,0.2454,0.0227,0,7,68,1705,74,50,66
365,1895,2260,0.161504,0.126,2.617446e-07,9.341930e-04,0.2456,0.0238,0,3,25,1704,74,50,66
366,1894,2260,0.161947,0.126,2.689042e-07,1.656576e-03,0.2368,0.0202,0,3,30,1703,74,50,66
367,1893,2260,0.162389,0.126,2.663293e-07,1.017469e-03,0.2273,0.0221,0,3,161,1702,74,50,66
368,1892,2260,0.162832,0.126,2.686088e-07,2.672334e-04,0.2279,3.6657,0,6,66,1701,74,50,66
369,1891,2260,0.163274,0.126,2.699309e-07,4.640760e-03,0.2267,0.0234,0,2,7,1700,74,50,66
370,1890,2260,0.163717,0.126,2.779027e-07,6.706283e-03,0.2286,0.0204,0,2,122,1699,74,50,66
371,1889,2260,0.164159,0.126,2.717805e-07,4.861889e-03,0.2355,0.0209,0,2,6,1698,74,50,66
372,1888,2260,0.164602,0.126,2.755205e-07,7.021179e-03,0.2266,0.0234,0,2,43,1697,74,50,66
373,1887,2260,0.165044,0.126,2.778300e-07,5.854532e-03,0.2242,0.0234,0,2,186,1696,74,50,66
374,1886,2260,0.165487,0.126,2.785797e-07,4.971495e-03,0.2293,0.0214,0,2,119,1695,74,50,66
375,1885,2260,0.165929,0.126,2.835387e-07,5.644671e-03,0.237,0.0227,0,2,193,1694,74,50,66
376,1884,2260,0.166372,0.126,2.860832e-07,7.187705e-03,0.2417,0.0242,0,2,113,1693,74,50,66
377,1883,2260,0.166814,0.126,2.908711e-07,5.813585e-03,0.2251,0.0241,0,2,136,1692,74,50,66
378,1882,2260,0.167257,0.126,2.895423e-07,3.425694e-04,0.2204,3.6541,0,5,188,1691,74,50,66
379,1881,2260,0.167699,0.126,2.913362e-07,4.444401e-04,0.2344,3.6405,0,5,69,1690,74,50,66
380,1880,2260,0.168142,0.126,2.919910e-07,5.756601e-03,0.2276,0.0227,0,2,135,1689,74,50,66
381,1879,2260,0.168584,0.126,2.995253e-07,9.302512e-03,0.2267,0.0206,0,2,13,1688,74,50,66
382,1878,2260,0.169027,0.126,2.981306e-07,7.255496e-03,0.2216,0.0206,0,2,74,1687,74,50,66
383,1877,2260,0.169469,0.126,2.978503e-07,5.517810e-03,0.2252,0.0208,0,2,91,1686,74,50,66
384,1876,2260,0.169912,0.126,3.005277e-07,7.508779e-03,0.2226,0.0222,0,2,31,1685,74,50,66
385,1875,2260,0.170354,0.126,3.062169e-07,7.440208e-03,0.2381,0.0213,0,2,30,1684,74,50,66
386,1874,2260,0.170796,0.126,3.026846e-07,8.055562e-03,0.2411,0.0219,0,2,5,1683,74,50,66
387,1873,2260,0.171239,0.126,3.088872e-07,8.570188e-03,0.2324,0.0203,0,2,59,1682,74,50,66
388,1872,2260,0.171681,0.126,3.040145e-07,8.820619e-03,0.2355,0.0218,0,2,162,1681,74,50,66
389,1871,2260,0.172124,0.126,3.080983e-07,7.528999e-03,0.2255,0.0215,0,2,56,1680,74,50,66
390,1870,2260,0.172566,0.126,3.033423e-07,7.384343e-03,0.2189,0.0214,0,2,187,1679,74,50,66
391,1869,2260,0.173009,0.126,3.078585e-07,8.544454e-03,0.2221,0.0207,0,2,22,1678,74,50,66
392,1868,2260,0.173451,0.126,3.063100e-07,8.893265e-03,0.2231,0.0219,0,2,167,1677,74,50,66
393,1867,2260,0.173894,0.126,3.092311e-07,7.130528e-03,0.2258,0.0224,0,2,11,1676,74,50,66
394,1866,2260,0.174336,0.126,3.108515e-07,7.335858e-03,0.2252,0.0206,0,2,190,1675,74,50,66
395,1865,2260,0.174779,0.126,3.149014e-07,6.244338e-03,0.225,0.0212,0,2,19,1674,74,50,66
396,1864,2260,0.175221,0.126,3.166120e-07,8.996285e-03,0.2295,0.0213,0,2,76,1673,74,50,66
397,1863,2260,0.175664,0.126,3.241125e-07,8.439857e-03,0.2223,0.022,0,2,189,1672,74,50,66
398,1862,2260,0.176106,0.126,3.210252e-07,9.370114e-03,0.2251,0.0232,0,2,123,1671,74,50,66
399,1861,2260,0.176549,0.126,3.275686e-07,8.261939e-03,0.223,0.0228,0,2,114,1670,74,50,66
400,1860,2260,0.176991,0.126,3.234263e-07,6.948755e-03,0.2178,0.0222,0,7,7,1669,74,50,66
401,1859,2260,0.177434,0.126,3.306503e-07,7.082281e-03,0.2217,0.0226,0,7,161,1668,74,50,66
402,1858,2260,0.177876,0.126,3.244589e-07,6.038926e-03,0.222,0.0217,0,7,10,1667,74,50,66
403,1857,2260,0.178319,0.126,3.293404e-07,5.444470e-03,0.2181,0.0233,0,7,8,1666,74,50,66
404,1856,2260,0.178761,0.126,3.314940e-07,5.580935e-03,0.2182,0.0228,0,7,82,1665,74,50,66
405,1855,2260,0.179204,0.126,3.352870e-07,6.795667e-03,0.2259,0.0214,0,7,184,1664,74,50,66
406,1854,2260,0.179646,0.126,3.347803e-07,5.656501e-03,0.2304,0.0231,0,7,77,1663,74,50,66
407,1853,2260,0.180088,0.126,3.370557e-07,3.456927e-03,0.229,0.0209,0,7,154,1662,74,50,66
408,1852,2260,0.180531,0.126,3.431890e-07,7.052357e-03,0.2267,0.0242,0,7,147,1661,74,50,66
409,1851,2260,0.180973,0.126,3.515368e-07,6.214284e-03,0.2261,0.0217,0,7,51,1660,74,50,66
410,1850,2260,0.181416,0.126,3.431105e-07,5.332260e-04,0.2241,0.0231,0,1,166,1659,74,50,66
411,1849,2260,0.181858,0.126,3.519094e-07,7.279515e-04,0.2191,0.0244,0,1,124,1658,74,50,66
412,1848,2260,0.182301,0.126,3.520976e-07,7.370433e-04,0.227,0.0212,0,1,5,1657,74,50,66
413,1847,2260,0.182743,0.126,3.607449e-07,5.856121e-03,0.225,0.0217,1,6,1,1657,73,50,66
414,1846,2260,0.183186,0.126,3.672315e-07,8.155019e-03,0.2258,0.0207,0,2,47,1656,73,50,66
415,1845,2260,0.183628,0.126,3.770415e-07,1.045899e-02,0.2245,0.0231,0,2,69,1655,73,50,66
416,1844,2260,0.184071,0.126,3.723564e-07,9.111423e-03,0.2254,0.0223,0,2,158,1654,73,50,66
417,1843,2260,0.184513,0.126,3.729761e-07,5.661033e-03,0.2223,0.0452,0,2,53,1653,73,50,66
418,1842,2260,0.184956,0.126,3.738885e-07,9.849651e-04,0.2193,0.023,0,1,99,1652,73,50,66
419,1841,2260,0.185398,0.126,3.839254e-07,1.044877e-03,0.2353,0.0275,0,1,189,1651,73,50,66
420,1840,2260,0.185841,0.126,3.856256e-07,6.460009e-04,0.2287,3.6459,0,4,118,1650,73,50,66
421,1839,2260,0.186283,0.126,3.890383e-07,9.037216e-04,0.225,3.6332,0,4,96,1649,73,50,66
422,1838,2260,0.186726,0.126,3.859586e-07,1.065475e-02,0.2348,0.0208,0,2,95,1648,73,50,66
423,1837,2260,0.187168,0.126,3.963320e-07,1.113646e-02,0.2302,0.0241,0,2,150,1647,73,50,66
424,1836,2260,0.187611,0.126,3.918829e-07,9.240318e-03,0.2268,0.0235,0,2,145,1646,73,50,66
425,1835,2260,0.188053,0.126,3.951038e-07,7.429072e-03,0.2331,0.02,0,2,61,1645,73,50,66
426,1834,2260,0.188496,0.126,3.920808e-07,8.239987e-03,0.2306,0.0225,0,2,21,1644,73,50,66
427,1833,2260,0.188938,0.126,4.000882e-07,8.918388e-03,0.2376,0.0196,0,2,0,1643,73,50,66
428,1832,2260,0.189381,0.126,3.977163e-07,2.257852e-03,0.2395,0.0205,1,8,2,1643,72,50,66
429,1831,2260,0.189823,0.126,4.049446e-07,5.269880e-03,0.2197,0.0249,0,7,58,1642,72,50,66
430,1830,2260,0.190265,0.126,4.146681e-07,7.684974e-03,0.2337,0.0222,0,7,98,1641,72,50,66
431,1829,2260,0.190708,0.126,4.065236e-07,4.208492e-03,0.2446,0.0229,0,7,141,1640,72,50,66
432,1828,2260,0.19115,0.126,4.125296e-07,7.939461e-04,0.2304,3.6541,0,4,71,1639,72,50,66
433,1827,2260,0.191593,0.126,4.172790e-07,4.585758e-04,0.2267,3.6258,0,0,76,1638,72,50,66
434,1826,2260,0.192035,0.126,4.214353e-07,2.027602e-04,0.2304,3.6477,0,8,84,1637,72,50,66
435,1825,2260,0.192478,0.126,4.219628e-07,7.648535e-03,0.2219,0.0224,0,7,183,1636,72,50,66
436,1824,2260,0.19292,0.126,4.324459e-07,9.604231e-03,0.2225,0.0208,0,7,76,1635,72,50,66
437,1823,2260,0.193363,0.126,4.185179e-07,6.517646e-03,0.2283,0.0217,0,7,26,1634,72,50,66
438,1822,2260,0.193805,0.126,4.216071e-07,5.845105e-03,0.2251,0.0216,0,7,31,1633,72,50,66
439,1821,2260,0.194248,0.126,4.223259e-07,7.697854e-03,0.2236,0.0228,0,7,36,1632,72,50,66
440,1820,2260,0.19469,0.126,4.247040e-07,5.026137e-03,0.2265,0.0242,0,7,129,1631,72,50,66
441,1819,2260,0.195133,0.126,4.255536e-07,1.161672e-03,0.236,0.0218,0,3,175,1630,72,50,66
442,1818,2260,0.195575,0.126,4.363941e-07,1.866247e-03,0.2305,0.0209,0,3,87,1629,72,50,66
443,1817,2260,0.196018,0.126,4.306003e-07,1.004505e-03,0.2379,0.0209,0,3,116,1628,72,50,66
444,1816,2260,0.19646,0.126,4.344277e-07,1.745883e-03,0.2307,0.0235,0,3,165,1627,72,50,66
445,1815,2260,0.196903,0.126,4.430161e-07,1.204693e-03,0.2228,0.0229,0,3,38,1626,72,50,66
446,1814,2260,0.197345,0.126,4.394100e-07,1.061947e-03,0.2156,0.0229,0,3,35,1625,72,50,66
447,1813,2260,0.197788,0.126,4.496426e-07,2.349017e-03,0.2162,0.0212,0,3,72,1624,72,50,66
448,1812,2260,0.19823,0.126,4.566109e-07,1.613524e-03,0.2164,0.024,0,3,156,1623,72,50,66
449,1811,2260,0.198673,0.126,4.547776e-07,9.885328e-03,0.2174,0.0229,3,7,3,1623,72,50,65
450,1810,2260,0.199115,0.126,4.658338e-07,2.058523e-03,0.2273,0.0213,1,7,2,1623,71,50,65
451,1809,2260,0.199558,0.126,4.776625e-07,8.648962e-03,0.2246,0.021,0,2,127,1622,71,50,65
452,1808,2260,0.2,0.126,4.846559e-07,1.585733e-02,0.224,0.0203,0,2,52,1621,71,50,65
453,1807,2260,0.200442,0.126,4.897909e-07,1.100513e-02,0.2182,0.0228,0,2,128,1620,71,50,65
454,1806,2260,0.200885,0.126,4.831363e-07,1.254725e-02,0.2128,0.0203,0,2,163,1619,71,50,65
455,1805,2260,0.201327,0.126,4.915313e-07,8.627312e-03,0.2266,0.0218,0,2,115,1618,71,50,65
456,1804,2260,0.20177,0.126,4.890242e-07,9.524443e-04,0.2236,3.6506,0,4,102,1617,71,50,65
457,1803,2260,0.202212,0.126,4.904061e-07,8.752968e-04,0.2345,3.6542,0,4,175,1616,71,50,65
458,1802,2260,0.202655,0.126,4.932852e-07,4.499404e-04,0.2243,3.635,0,5,102,1615,71,50,65
459,1801,2260,0.203097,0.126,4.970836e-07,4.668184e-04,0.2224,3.6465,0,5,81,1614,71,50,65
460,1800,2260,0.20354,0.126,4.978419e-07,4.311355e-04,0.2218,3.6553,0,5,7,1613,71,50,65
461,1799,2260,0.203982,0.126,5.016550e-07,3.606909e-03,0.2213,0.0239,2,9,6,1613,71,49,65
462,1798,2260,0.204425,0.126,5.140960e-07,2.766800e-03,0.2228,0.0204,0,9,144,1612,71,49,65
463,1797,2260,0.204867,0.126,5.277046e-07,4.067626e-03,0.2248,0.0204,0,9,137,1611,71,49,65
464,1796,2260,0.20531,0.126,5.197109e-07,2.647593e-03,0.2294,0.0222,0,9,158,1610,71,49,65
465,1795,2260,0.205752,0.126,5.276954e-07,3.878172e-03,0.2243,0.0202,0,9,110,1609,71,49,65
466,1794,2260,0.206195,0.126,5.308811e-07,3.459290e-03,0.22,0.0212,0,9,63,1608,71,49,65
467,1793,2260,0.206637,0.126,5.269612e-07,3.887557e-03,0.2256,0.0219,0,9,155,1607,71,49,65
468,1792,2260,0.20708,0.126,5.385005e-07,3.675431e-03,0.229,0.0224,0,9,139,1606,71,49,65
469,1791,2260,0.207522,0.126,5.302835e-07,6.843124e-03,0.2388,0.0229,0,7,56,1605,71,49,65
470,1790,2260,0.207965,0.126,5.434302e-07,8.934425e-03,0.229,0.0209,0,7,124,1604,71,49,65
471,1789,2260,0.208407,0.126,5.380520e-07,7.613076e-03,0.2216,0.0224,0,7,3,1603,71,49,65
472,1788,2260,0.20885,0.126,5.384925e-07,6.716013e-03,0.2254,0.0213,0,7,106,1602,71,49,65
473,1787,2260,0.209292,0.126,5.465640e-07,7.278190e-03,0.215,0.0204,0,7,114,1601,71,49,65
474,1786,2260,0.209735,0.126,5.471841e-07,9.147293e-03,0.2124,0.0223,0,7,137,1600,71,49,65
475,1785,2260,0.210177,0.126,5.508566e-07,9.551679e-03,0.2223,0.0225,0,7,48,1599,71,49,65
476,1784,2260,0.210619,0.126,5.472858e-07,8.512008e-03,0.2172,0.0206,0,7,169,1598,71,49,65
477,1783,2260,0.211062,0.126,5.457556e-07,8.148652e-03,0.2234,0.0207,0,7,178,1597,71,49,65
