step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
129,2031,2160,0.059722,0.918,1.822544e+01,1.415090e-03,0.779,3.6698,0,5,168,1834,98,98
130,2030,2160,0.060185,0.917,2.276210e+01,1.441401e-03,0.6239,3.697,0,0,28,1833,98,98
131,2029,2160,0.060648,0.917,2.106281e+01,1.417111e-03,0.7188,3.6508,0,1,184,1832,98,98
132,2028,2160,0.061111,0.917,2.094080e+01,1.421187e-03,0.6517,3.7311,0,8,19,1831,98,98
133,2027,2160,0.061574,0.917,2.199883e+01,1.407881e-03,0.6411,3.6345,0,6,118,1830,98,98
134,2026,2160,0.062037,0.917,2.046790e+01,1.435618e-03,0.6492,3.7359,0,0,111,1829,98,98
135,2025,2160,0.0625,0.917,2.057844e+01,1.434491e-03,0.7034,3.6663,0,6,75,1828,98,98
136,2024,2160,0.062963,0.917,1.935261e+01,1.439834e-03,0.6741,3.7596,0,9,28,1827,98,98
137,2023,2160,0.063426,0.917,1.955487e+01,1.453687e-03,0.6311,3.674,0,4,28,1826,98,98
138,2022,2160,0.063889,0.917,2.145762e+01,1.450377e-03,0.6447,3.7162,0,3,126,1825,98,98
139,2021,2160,0.064352,0.917,2.241615e+01,1.482981e-03,0.6075,3.6692,0,7,3,1824,98,98
140,2020,2160,0.064815,0.917,2.509752e+01,1.493898e-03,0.8686,3.6403,0,9,95,1823,98,98
141,2019,2160,0.065278,0.917,2.449468e+01,1.489508e-03,0.6669,3.7283,1,9,0,1823,97,98
142,2018,2160,0.065741,0.917,2.298955e+01,1.558020e-03,0.6527,3.6625,1,1,5,1823,96,98
143,2017,2160,0.066204,0.917,2.257069e+01,1.513752e-03,0.6385,3.7275,0,4,73,1822,96,98
144,2016,2160,0.066667,0.917,2.330158e+01,1.508491e-03,0.6599,3.6519,0,1,195,1821,96,98
145,2015,2160,0.06713,0.917,2.372365e+01,1.555570e-03,0.6646,3.7262,0,0,16,1820,96,98
146,2014,2160,0.067593,0.917,2.342003e+01,1.615774e-03,0.6706,3.6484,0,5,88,1819,96,98
147,2013,2160,0.068056,0.917,2.946242e+01,1.592103e-03,0.7996,3.679,0,6,62,1818,96,98
148,2012,2160,0.068519,0.917,2.589395e+01,1.648997e-03,0.6744,3.7443,0,5,47,1817,96,98
149,2011,2160,0.068981,0.917,3.124951e+01,1.648253e-03,0.6259,3.6504,0,0,169,1816,96,98
150,2010,2160,0.069444,0.917,2.827303e+01,1.694322e-03,0.6422,3.7447,0,5,2,1815,96,98
151,2009,2160,0.069907,0.917,3.194954e+01,1.664834e-03,0.6506,3.6495,0,7,82,1814,96,98
152,2008,2160,0.07037,0.917,3.127715e+01,1.656933e-03,0.6299,3.7342,0,4,178,1813,96,98
153,2007,2160,0.070833,0.917,2.997061e+01,1.674169e-03,0.6103,3.6578,0,0,154,1812,96,98
154,2006,2160,0.071296,0.917,2.846803e+01,1.674634e-03,0.69,3.7458,0,0,127,1811,96,98
155,2005,2160,0.071759,0.917,2.732275e+01,1.638033e-03,0.6641,3.6746,0,9,126,1810,96,98
156,2004,2160,0.072222,0.917,2.598094e+01,1.636324e-03,0.7554,3.6739,0,3,151,1809,96,98
