epoch,train_acc,test_acc,train_loss,epoch_time_s
431,0.8861,0.869,0.040407,0.003
432,0.8872,0.87,0.039974,0.003
433,0.8871,0.878,0.04032,0.004
434,0.8764,0.857,0.041141,0.003
435,0.8866,0.876,0.039956,0.003
436,0.885,0.865,0.040317,0.003
437,0.8885,0.877,0.039954,0.003
438,0.881,0.857,0.040705,0.003
439,0.8883,0.869,0.039915,0.003
440,0.885,0.875,0.040476,0.003
441,0.8849,0.866,0.039988,0.003
442,0.8844,0.862,0.040184,0.003
443,0.8882,0.872,0.039848,0.003
444,0.8865,0.867,0.039646,0.003
445,0.8857,0.867,0.039921,0.003
446,0.8844,0.862,0.039952,0.003
447,0.8867,0.868,0.039609,0.003
448,0.8862,0.873,0.039806,0.003
449,0.8878,0.875,0.039526,0.003
450,0.8884,0.876,0.03965,0.003
451,0.8884,0.87,0.039835,0.003
452,0.8887,0.877,0.039394,0.003
453,0.887,0.879,0.039477,0.003
454,0.8869,0.873,0.039505,0.003
455,0.8867,0.879,0.039644,0.003
456,0.889,0.878,0.039429,0.003
457,0.8885,0.87,0.039422,0.003
458,0.8905,0.877,0.039144,0.003
459,0.8906,0.878,0.039031,0.003
460,0.8847,0.873,0.040185,0.003
461,0.8911,0.88,0.038954,0.003
462,0.8905,0.878,0.039192,0.003
463,0.8844,0.864,0.040045,0.003
464,0.8902,0.882,0.039074,0.003
465,0.8906,0.875,0.039216,0.003
466,0.89,0.878,0.039026,0.003
467,0.8886,0.873,0.0393,0.003
468,0.8919,0.883,0.038924,0.003
469,0.8912,0.877,0.038843,0.004
470,0.8895,0.883,0.038968,0.003
471,0.8904,0.882,0.039112,0.003
472,0.8898,0.88,0.038994,0.003
473,0.8891,0.88,0.038873,0.004
474,0.89,0.879,0.038803,0.003
475,0.8908,0.878,0.039078,0.004
476,0.8917,0.884,0.039284,0.003
477,0.8902,0.874,0.038816,0.003
478,0.8919,0.881,0.03871,0.003
479,0.8896,0.876,0.03891,0.003
480,0.8891,0.875,0.038872,0.003
481,0.8913,0.879,0.03864,0.003
482,0.8901,0.881,0.038695,0.003
483,0.8924,0.88,0.038404,0.003
484,0.8925,0.879,0.03852,0.003
485,0.8899,0.877,0.038413,0.003
486,0.8914,0.876,0.038349,0.003
487,0.8927,0.879,0.03827,0.003
488,0.8847,0.868,0.03947,0.003
489,0.8891,0.879,0.038642,0.003
490,0.8908,0.881,0.038594,0.004
491,0.8907,0.88,0.038566,0.003
492,0.8912,0.877,0.038372,0.003
493,0.8887,0.869,0.038581,0.003
494,0.8919,0.877,0.038122,0.003
495,0.8904,0.883,0.038092,0.003
