step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
478,1782,2260,0.211504,0.126,3.095762e-07,2.980755e-03,0.2527,0.0214,0,3,55,1566,69,69,77
479,1781,2260,0.211947,0.126,3.067060e-07,4.838971e-04,0.2469,3.6617,0,6,77,1565,69,69,77
480,1780,2260,0.212389,0.126,3.093970e-07,4.719344e-04,0.2634,3.6388,0,4,149,1564,69,69,77
481,1779,2260,0.212832,0.126,3.117498e-07,5.747873e-04,0.2626,3.6373,0,4,57,1563,69,69,77
482,1778,2260,0.213274,0.126,3.125879e-07,3.542236e-03,0.2572,0.0223,0,8,75,1562,69,69,77
483,1777,2260,0.213717,0.126,3.202494e-07,3.387665e-03,0.2695,0.0198,0,8,77,1561,69,69,77
484,1776,2260,0.214159,0.126,3.172860e-07,2.108814e-03,0.2597,3.6414,0,5,46,1560,69,69,77
485,1775,2260,0.214602,0.126,3.229612e-07,1.677715e-03,0.2647,3.6451,0,5,89,1559,69,69,77
486,1774,2260,0.215044,0.126,3.235392e-07,3.576662e-03,0.2674,0.021,0,8,121,1558,69,69,77
487,1773,2260,0.215487,0.126,3.312004e-07,2.968969e-03,0.2546,0.0213,0,8,9,1557,69,69,77
488,1772,2260,0.215929,0.126,3.274026e-07,2.766601e-03,0.2605,0.0203,0,8,176,1556,69,69,77
489,1771,2260,0.216372,0.126,3.336925e-07,3.931639e-03,0.2644,0.0215,0,8,98,1555,69,69,77
490,1770,2260,0.216814,0.126,3.345191e-07,3.511184e-03,0.2655,0.0206,0,8,113,1554,69,69,77
491,1769,2260,0.217257,0.126,3.362465e-07,3.199530e-03,0.2732,0.0223,0,8,43,1553,69,69,77
492,1768,2260,0.217699,0.126,3.402478e-07,3.199620e-03,0.265,0.025,0,8,112,1552,69,69,77
493,1767,2260,0.218142,0.126,3.419533e-07,3.863720e-03,0.2702,0.0221,0,8,10,1551,69,69,77
494,1766,2260,0.218584,0.126,3.473197e-07,3.534358e-03,0.2536,0.0219,0,8,49,1550,69,69,77
495,1765,2260,0.219027,0.126,3.460908e-07,3.728213e-03,0.2565,0.0207,0,8,186,1549,69,69,77
496,1764,2260,0.219469,0.126,3.524398e-07,3.859449e-03,0.2578,0.022,0,8,94,1548,69,69,77
497,1763,2260,0.219912,0.126,3.509019e-07,3.533338e-03,0.2616,0.0224,0,8,116,1547,69,69,77
498,1762,2260,0.220354,0.126,3.579665e-07,3.727615e-03,0.2548,0.0221,0,8,109,1546,69,69,77
499,1761,2260,0.220796,0.126,3.568045e-07,3.877701e-03,0.2486,0.0235,0,8,135,1545,69,69,77
