step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
161,1999,2160,0.074537,0.917,5.094893e-02,8.095030e-03,3.2123,3.3219,0,6,143,1813,85,100
162,1998,2160,0.075,0.917,5.069476e-02,8.315160e-03,3.2082,3.318,0,6,144,1812,85,100
163,1997,2160,0.075463,0.917,5.045387e-02,1.354501e-02,3.3128,3.4268,0,6,145,1811,85,100
164,1996,2160,0.075926,0.917,5.021703e-02,6.430100e-03,3.3282,3.3327,0,6,146,1810,85,100
165,1995,2160,0.076389,0.917,4.998510e-02,1.078807e-02,3.2823,3.3499,0,6,147,1809,85,100
166,1994,2160,0.076852,0.917,4.975902e-02,2.376363e-03,3.2165,3.3735,0,6,148,1808,85,100
167,1993,2160,0.077315,0.917,4.952283e-02,8.179036e-03,3.2348,3.3563,0,6,149,1807,85,100
168,1992,2160,0.077778,0.917,4.928154e-02,7.148753e-03,3.2463,3.3669,0,6,150,1806,85,100
169,1991,2160,0.078241,0.917,4.904681e-02,2.777656e-02,3.257,3.3613,0,6,151,1805,85,100
170,1990,2160,0.078704,0.917,4.881025e-02,7.798281e-03,3.2821,3.3758,0,6,152,1804,85,100
171,1989,2160,0.079167,0.917,4.857850e-02,1.103386e-02,3.2763,3.3296,0,6,154,1803,85,100
172,1988,2160,0.07963,0.917,4.835630e-02,9.950366e-03,3.2516,3.3573,0,6,155,1802,85,100
173,1987,2160,0.080093,0.917,4.812468e-02,5.649887e-03,3.2362,3.3217,0,6,156,1801,85,100
174,1986,2160,0.080556,0.917,4.790394e-02,6.372769e-03,3.2663,3.3552,0,6,157,1800,85,100
175,1985,2160,0.081019,0.917,4.768465e-02,4.529971e-03,3.269,3.3719,0,6,158,1799,85,100
176,1984,2160,0.081481,0.917,4.746813e-02,5.108895e-03,3.3138,3.3798,0,6,159,1798,85,100
177,1983,2160,0.081944,0.917,4.725092e-02,6.187783e-03,3.2715,3.3645,0,6,160,1797,85,100
178,1982,2160,0.082407,0.917,4.703251e-02,1.794226e-02,3.2364,3.3368,0,6,161,1796,85,100
