step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
238,2022,2260,0.10531,0.126,3.027411e-08,5.322438e-03,0.3614,0.021,0,8,84,1780,89,75,77
239,2021,2260,0.105752,0.126,2.944483e-08,3.323733e-03,0.3452,0.0212,0,8,95,1779,89,75,77
240,2020,2260,0.106195,0.126,3.039993e-08,5.233418e-03,0.3526,0.0215,0,8,143,1778,89,75,77
241,2019,2260,0.106637,0.126,3.004948e-08,4.871436e-03,0.3563,0.0213,0,8,7,1777,89,75,77
242,2018,2260,0.10708,0.126,3.049693e-08,4.909296e-03,0.3489,0.0205,0,8,183,1776,89,75,77
243,2017,2260,0.107522,0.126,3.073571e-08,5.543137e-03,0.3392,0.0213,0,8,191,1775,89,75,77
244,2016,2260,0.107965,0.126,3.047315e-08,6.324278e-03,0.3287,0.0221,0,8,40,1774,89,75,77
245,2015,2260,0.108407,0.126,3.084439e-08,3.597438e-03,0.3402,0.0208,0,8,133,1773,89,75,77
246,2014,2260,0.10885,0.126,2.970288e-08,2.512910e-03,0.3402,0.0215,0,8,58,1772,89,75,77
247,2013,2260,0.109292,0.126,3.095499e-08,5.504068e-03,0.3303,0.023,0,8,6,1771,89,75,77
248,2012,2260,0.109735,0.126,3.104682e-08,2.837878e-03,0.3375,0.022,0,8,146,1770,89,75,77
249,2011,2260,0.110177,0.126,3.116892e-08,1.965697e-03,0.3275,0.0212,0,5,109,1769,89,75,77
250,2010,2260,0.110619,0.126,3.279276e-08,2.108456e-03,0.3338,0.0237,0,5,89,1768,89,75,77
251,2009,2260,0.111062,0.126,3.237643e-08,2.685285e-03,0.3413,0.0208,0,5,167,1767,89,75,77
252,2008,2260,0.111504,0.126,3.370428e-08,2.328070e-03,0.3326,0.0236,0,5,54,1766,89,75,77
253,2007,2260,0.111947,0.126,3.321208e-08,3.153004e-03,0.3384,0.0201,0,6,152,1765,89,75,77
254,2006,2260,0.112389,0.126,3.487513e-08,2.323556e-03,0.3482,0.0215,0,6,125,1764,89,75,77
255,2005,2260,0.112832,0.126,3.334443e-08,1.747127e-03,0.3463,0.0221,0,6,55,1763,89,75,77
256,2004,2260,0.113274,0.126,3.405605e-08,3.876120e-03,0.3332,0.0204,0,6,15,1762,89,75,77
257,2003,2260,0.113717,0.126,3.480651e-08,2.291264e-03,0.3351,0.0222,0,6,151,1761,89,75,77
258,2002,2260,0.114159,0.126,3.411353e-08,1.466583e-03,0.3376,0.0225,0,6,81,1760,89,75,77
259,2001,2260,0.114602,0.126,3.510815e-08,2.706276e-03,0.3384,0.0223,0,6,90,1759,89,75,77
260,2000,2260,0.115044,0.126,3.557436e-08,2.876801e-03,0.3402,0.0212,0,6,49,1758,89,75,77
261,1999,2260,0.115487,0.126,3.583886e-08,3.375829e-03,0.3297,0.0218,0,8,42,1757,89,75,77
262,1998,2260,0.115929,0.126,3.750816e-08,4.929477e-03,0.3404,0.0223,0,8,97,1756,89,75,77
263,1997,2260,0.116372,0.126,3.721089e-08,3.502833e-03,0.3502,0.0232,0,6,54,1755,89,75,77
264,1996,2260,0.116814,0.126,3.897774e-08,4.258010e-03,0.3397,0.0221,0,6,171,1754,89,75,77
265,1995,2260,0.117257,0.126,3.722852e-08,3.149052e-03,0.3367,0.0226,0,6,33,1753,89,75,77
266,1994,2260,0.117699,0.126,3.887648e-08,2.666533e-03,0.3389,0.0214,0,6,167,1752,89,75,77
267,1993,2260,0.118142,0.126,3.710855e-08,1.804089e-03,0.3325,0.0217,0,6,190,1751,89,75,77
268,1992,2260,0.118584,0.126,3.839835e-08,4.527847e-03,0.3376,0.0213,0,6,87,1750,89,75,77
269,1991,2260,0.119027,0.126,3.884060e-08,3.318945e-03,0.3324,0.0215,0,6,160,1749,89,75,77
270,1990,2260,0.119469,0.126,3.877658e-08,3.182661e-03,0.347,0.0211,0,6,40,1748,89,75,77
271,1989,2260,0.119912,0.126,4.013424e-08,2.987735e-03,0.3409,0.022,0,6,108,1747,89,75,77
272,1988,2260,0.120354,0.126,3.993423e-08,3.525062e-03,0.3329,0.0224,0,6,67,1746,89,75,77
273,1987,2260,0.120796,0.126,4.156723e-08,3.299363e-03,0.3312,0.0244,0,6,5,1745,89,75,77
274,1986,2260,0.121239,0.126,4.090760e-08,4.377507e-03,0.3334,0.0228,0,8,88,1744,89,75,77
275,1985,2260,0.121681,0.126,4.281771e-08,7.400090e-03,0.3413,0.0232,0,8,54,1743,89,75,77
276,1984,2260,0.122124,0.126,4.143217e-08,6.877337e-03,0.3367,0.0216,0,8,55,1742,89,75,77
277,1983,2260,0.122566,0.126,4.098535e-08,5.956469e-03,0.3373,0.0235,0,8,23,1741,89,75,77
278,1982,2260,0.123009,0.126,4.014083e-08,4.109139e-03,0.3409,0.0207,0,8,47,1740,89,75,77
279,1981,2260,0.123451,0.126,4.006164e-08,2.083401e-03,0.331,0.0205,0,5,97,1739,89,75,77
280,1980,2260,0.123894,0.126,4.206277e-08,2.524616e-03,0.3392,0.0228,0,5,11,1738,89,75,77
281,1979,2260,0.124336,0.126,4.181904e-08,3.025618e-03,0.3308,0.0211,0,5,51,1737,89,75,77
282,1978,2260,0.124779,0.126,4.227733e-08,3.235828e-03,0.3312,0.0217,0,5,3,1736,89,75,77
283,1977,2260,0.125221,0.126,4.202932e-08,2.611589e-03,0.3403,0.0204,0,5,153,1735,89,75,77
284,1976,2260,0.125664,0.126,4.289619e-08,3.052941e-03,0.3447,0.0231,0,5,12,1734,89,75,77
285,1975,2260,0.126106,0.126,4.342079e-08,2.861673e-03,0.3394,0.0226,0,5,37,1733,89,75,77
286,1974,2260,0.126549,0.126,4.299045e-08,2.899873e-03,0.3271,0.0224,0,5,9,1732,89,75,77
287,1973,2260,0.126991,0.126,4.473110e-08,2.657711e-03,0.3582,0.0209,0,5,173,1731,89,75,77
288,1972,2260,0.127434,0.126,4.409940e-08,3.049409e-03,0.3443,0.0206,0,5,179,1730,89,75,77
289,1971,2260,0.127876,0.126,4.578735e-08,3.173947e-03,0.3397,0.0209,0,5,102,1729,89,75,77
290,1970,2260,0.128319,0.126,4.421318e-08,1.017956e-04,0.3341,3.6568,2,4,1,1729,89,74,77
291,1969,2260,0.128761,0.126,4.552095e-08,1.739024e-03,0.3493,0.0198,0,1,28,1728,89,74,77
292,1968,2260,0.129204,0.126,4.766216e-08,1.524099e-03,0.3527,0.0204,0,1,134,1727,89,74,77
293,1967,2260,0.129646,0.126,4.679938e-08,5.528652e-03,0.3526,0.02,0,8,100,1726,89,74,77
294,1966,2260,0.130088,0.126,4.895098e-08,6.604169e-03,0.3523,0.0218,0,8,85,1725,89,74,77
295,1965,2260,0.130531,0.126,4.834920e-08,6.311146e-03,0.3491,0.0211,0,8,123,1724,89,74,77
296,1964,2260,0.130973,0.126,4.840266e-08,4.261326e-03,0.3414,0.0212,0,8,127,1723,89,74,77
297,1963,2260,0.131416,0.126,4.873194e-08,4.865010e-03,0.3334,0.022,1,8,6,1723,88,74,77
298,1962,2260,0.131858,0.126,5.089488e-08,4.127126e-03,0.3359,0.0211,1,4,6,1723,87,74,77
299,1961,2260,0.132301,0.126,5.258243e-08,4.285730e-03,0.3256,0.0224,0,6,75,1722,87,74,77
300,1960,2260,0.132743,0.126,5.295186e-08,2.657644e-03,0.3322,0.0235,0,6,89,1721,87,74,77
301,1959,2260,0.133186,0.126,5.083685e-08,2.979550e-03,0.3386,0.0213,0,6,94,1720,87,74,77
302,1958,2260,0.133628,0.126,5.268694e-08,4.297377e-03,0.3405,0.0225,0,6,101,1719,87,74,77
303,1957,2260,0.134071,0.126,5.319432e-08,2.997056e-03,0.336,0.0211,0,6,23,1718,87,74,77
304,1956,2260,0.134513,0.126,5.399399e-08,3.677893e-03,0.346,0.0213,0,6,140,1717,87,74,77
305,1955,2260,0.134956,0.126,5.514451e-08,4.813613e-03,0.3397,0.0215,0,6,134,1716,87,74,77
306,1954,2260,0.135398,0.126,5.593484e-08,4.433439e-03,0.3326,0.0221,0,6,147,1715,87,74,77
307,1953,2260,0.135841,0.126,5.639289e-08,2.257045e-03,0.3315,0.0223,0,6,98,1714,87,74,77
308,1952,2260,0.136283,0.126,5.722499e-08,1.245942e-02,0.3329,0.0212,1,7,6,1714,86,74,77
309,1951,2260,0.136726,0.126,5.921541e-08,3.581110e-03,0.3289,0.023,0,6,39,1713,86,74,77
310,1950,2260,0.137168,0.126,6.142922e-08,3.441794e-03,0.3342,0.0201,0,6,157,1712,86,74,77
311,1949,2260,0.137611,0.126,6.041947e-08,5.180949e-03,0.3332,0.0207,0,6,195,1711,86,74,77
312,1948,2260,0.138053,0.126,6.209385e-08,4.134563e-03,0.3396,0.021,0,6,43,1710,86,74,77
313,1947,2260,0.138496,0.126,5.964995e-08,8.693857e-03,0.3384,0.0253,1,0,8,1710,85,74,77
314,1946,2260,0.138938,0.126,6.194567e-08,2.151916e-04,0.3413,3.6703,0,9,187,1709,85,74,77
315,1945,2260,0.139381,0.126,6.241154e-08,1.959727e-04,0.3405,3.6434,0,9,139,1708,85,74,77
316,1944,2260,0.139823,0.126,6.262107e-08,3.103608e-04,0.344,3.659,0,4,172,1707,85,74,77
317,1943,2260,0.140265,0.126,6.318726e-08,4.972067e-03,0.3416,0.0211,3,5,6,1707,85,74,76
318,1942,2260,0.140708,0.126,6.584700e-08,3.531748e-04,0.3536,3.6371,0,3,151,1706,85,74,76
319,1941,2260,0.14115,0.126,6.728485e-08,3.442577e-04,0.3433,3.6459,0,3,95,1705,85,74,76
320,1940,2260,0.141593,0.126,6.687151e-08,1.909365e-03,0.3409,0.0207,0,1,62,1704,85,74,76
321,1939,2260,0.142035,0.126,6.978296e-08,2.341036e-03,0.3444,0.0245,0,1,156,1703,85,74,76
322,1938,2260,0.142478,0.126,6.811578e-08,1.930734e-03,0.3324,0.0214,0,1,119,1702,85,74,76
323,1937,2260,0.14292,0.126,7.033382e-08,1.789082e-03,0.3414,0.0221,0,1,52,1701,85,74,76
324,1936,2260,0.143363,0.126,6.981216e-08,1.917147e-03,0.3707,0.0205,0,1,57,1700,85,74,76
325,1935,2260,0.143805,0.126,7.247269e-08,2.036133e-03,0.3417,0.0223,0,1,110,1699,85,74,76
326,1934,2260,0.144248,0.126,7.149617e-08,2.035594e-03,0.3321,0.0218,0,1,112,1698,85,74,76
327,1933,2260,0.14469,0.126,7.392293e-08,1.659933e-03,0.3352,0.0209,0,1,39,1697,85,74,76
328,1932,2260,0.145133,0.126,7.329932e-08,4.557356e-03,0.3393,0.0226,0,6,169,1696,85,74,76
329,1931,2260,0.145575,0.126,7.629381e-08,4.820302e-03,0.3419,0.0206,0,6,109,1695,85,74,76
330,1930,2260,0.146018,0.126,7.376689e-08,3.991903e-03,0.3342,0.0206,0,6,24,1694,85,74,76
331,1929,2260,0.14646,0.126,7.586523e-08,4.888396e-03,0.3377,0.021,0,6,153,1693,85,74,76
332,1928,2260,0.146903,0.126,7.418952e-08,5.088433e-03,0.326,0.0229,0,6,192,1692,85,74,76
333,1927,2260,0.147345,0.126,7.453859e-08,3.473028e-03,0.3356,0.0211,0,6,35,1691,85,74,76
334,1926,2260,0.147788,0.126,7.683501e-08,4.241764e-03,0.3371,0.0214,0,6,1,1690,85,74,76
335,1925,2260,0.14823,0.126,7.825259e-08,4.430597e-03,0.3332,0.0211,0,6,2,1689,85,74,76
336,1924,2260,0.148673,0.126,7.763794e-08,3.824544e-03,0.3434,0.0211,0,6,124,1688,85,74,76
337,1923,2260,0.149115,0.126,7.823760e-08,5.509534e-03,0.3404,0.0208,0,6,0,1687,85,74,76
338,1922,2260,0.149558,0.126,8.005242e-08,5.880027e-03,0.3383,0.0206,0,6,6,1686,85,74,76
339,1921,2260,0.15,0.126,7.653200e-08,4.236242e-03,0.3382,0.0204,0,6,114,1685,85,74,76
340,1920,2260,0.150442,0.126,7.914032e-08,4.738977e-03,0.3406,0.0201,0,6,142,1684,85,74,76
341,1919,2260,0.150885,0.126,7.901722e-08,4.066448e-03,0.3444,0.0207,0,6,70,1683,85,74,76
342,1918,2260,0.151327,0.126,8.114288e-08,5.572969e-03,0.3407,0.023,0,6,47,1682,85,74,76
343,1917,2260,0.15177,0.126,8.182902e-08,4.571772e-03,0.3376,0.0203,0,6,42,1681,85,74,76
344,1916,2260,0.152212,0.126,8.092239e-08,4.966781e-03,0.3344,0.0234,0,6,11,1680,85,74,76
345,1915,2260,0.152655,0.126,8.369515e-08,5.639862e-03,0.3331,0.0213,0,6,116,1679,85,74,76
346,1914,2260,0.153097,0.126,8.308762e-08,5.235426e-03,0.3349,0.0202,0,6,103,1678,85,74,76
347,1913,2260,0.15354,0.126,8.304650e-08,5.316129e-03,0.3315,0.0235,0,6,189,1677,85,74,76
348,1912,2260,0.153982,0.126,8.338553e-08,6.275651e-03,0.3371,0.0233,0,6,52,1676,85,74,76
349,1911,2260,0.154425,0.126,8.468166e-08,5.844012e-03,0.3285,0.0243,0,6,26,1675,85,74,76
350,1910,2260,0.154867,0.126,8.371037e-08,3.795216e-03,0.3381,0.0215,0,6,173,1674,85,74,76
351,1909,2260,0.15531,0.126,8.404744e-08,5.101233e-03,0.3332,0.0217,0,6,179,1673,85,74,76
352,1908,2260,0.155752,0.126,8.637982e-08,6.721575e-03,0.3313,0.0214,0,6,177,1672,85,74,76
353,1907,2260,0.156195,0.126,8.740563e-08,6.072692e-03,0.3304,0.0229,0,6,27,1671,85,74,76
354,1906,2260,0.156637,0.126,8.814462e-08,6.200158e-03,0.3419,0.0218,0,6,185,1670,85,74,76
355,1905,2260,0.15708,0.126,8.855629e-08,4.373686e-03,0.3281,0.0208,0,6,146,1669,85,74,76
356,1904,2260,0.157522,0.126,8.947242e-08,6.061100e-03,0.3336,0.0206,3,9,6,1669,85,74,75
357,1903,2260,0.157965,0.126,9.252664e-08,4.620346e-04,0.3451,3.6583,0,7,173,1668,85,74,75
358,1902,2260,0.158407,0.126,9.385145e-08,4.420754e-04,0.3495,3.6499,0,7,145,1667,85,74,75
359,1901,2260,0.15885,0.126,9.389558e-08,6.854466e-03,0.342,0.023,0,8,147,1666,85,74,75
360,1900,2260,0.159292,0.126,9.700335e-08,6.016844e-03,0.348,0.0218,0,8,45,1665,85,74,75
361,1899,2260,0.159735,0.126,9.421718e-08,5.022364e-03,0.3485,0.0229,0,8,43,1664,85,74,75
362,1898,2260,0.160177,0.126,9.691144e-08,6.070718e-03,0.3405,0.023,0,8,13,1663,85,74,75
363,1897,2260,0.160619,0.126,9.557893e-08,6.801204e-03,0.3492,0.0219,0,8,165,1662,85,74,75
364,1896,2260,0.161062,0.126,9.716667e-08,7.141933e-03,0.3408,0.0245,0,8,67,1661,85,74,75
365,1895,2260,0.161504,0.126,9.587615e-08,5.586445e-03,0.3314,0.0219,0,8,168,1660,85,74,75
366,1894,2260,0.161947,0.126,9.858828e-08,8.814520e-03,0.336,0.0238,0,8,77,1659,85,74,75
367,1893,2260,0.162389,0.126,9.613035e-08,6.958623e-03,0.3321,0.0228,0,8,192,1658,85,74,75
368,1892,2260,0.162832,0.126,9.637735e-08,4.631714e-03,0.3242,0.0225,0,8,189,1657,85,74,75
369,1891,2260,0.163274,0.126,9.721749e-08,5.843818e-03,0.3344,0.0208,0,8,80,1656,85,74,75
370,1890,2260,0.163717,0.126,9.856201e-08,6.372143e-03,0.3306,0.0218,0,8,131,1655,85,74,75
371,1889,2260,0.164159,0.126,9.824458e-08,7.900663e-03,0.3296,0.0208,0,8,71,1654,85,74,75
372,1888,2260,0.164602,0.126,9.928116e-08,8.580786e-03,0.3366,0.0219,0,8,194,1653,85,74,75
373,1887,2260,0.165044,0.126,9.877118e-08,8.354425e-03,0.3409,0.0207,0,8,69,1652,85,74,75
374,1886,2260,0.165487,0.126,1.004213e-07,5.159975e-03,0.3417,0.0207,0,8,135,1651,85,74,75
375,1885,2260,0.165929,0.126,9.704012e-08,3.851732e-04,0.3369,3.6802,0,3,179,1650,85,74,75
376,1884,2260,0.166372,0.126,9.858211e-08,3.018113e-03,0.3359,0.0221,2,3,4,1650,85,73,75
377,1883,2260,0.166814,0.126,1.015870e-07,5.055474e-03,0.3461,0.0205,1,5,5,1650,84,73,75
378,1882,2260,0.167257,0.126,1.048041e-07,2.019002e-03,0.3337,0.0205,0,1,185,1649,84,73,75
379,1881,2260,0.167699,0.126,1.077015e-07,2.344648e-03,0.3435,0.0229,0,1,53,1648,84,73,75
380,1880,2260,0.168142,0.126,1.068595e-07,2.187153e-03,0.3491,0.0202,0,1,130,1647,84,73,75
381,1879,2260,0.168584,0.126,1.091114e-07,2.475096e-03,0.3373,0.0212,0,1,35,1646,84,73,75
382,1878,2260,0.169027,0.126,1.089517e-07,2.168914e-03,0.3268,0.0235,0,1,175,1645,84,73,75
383,1877,2260,0.169469,0.126,1.105408e-07,3.043383e-03,0.3316,0.0215,0,1,11,1644,84,73,75
384,1876,2260,0.169912,0.126,1.119438e-07,2.608968e-03,0.3247,0.0239,0,1,192,1643,84,73,75
385,1875,2260,0.170354,0.126,1.118131e-07,2.732221e-03,0.3296,0.0203,0,1,103,1642,84,73,75
386,1874,2260,0.170796,0.126,1.149843e-07,2.537935e-03,0.342,0.023,0,1,127,1641,84,73,75
387,1873,2260,0.171239,0.126,1.151039e-07,5.153267e-04,0.3273,3.6538,0,3,168,1640,84,73,75
388,1872,2260,0.171681,0.126,1.161907e-07,4.861360e-04,0.3414,3.6526,0,7,54,1639,84,73,75
389,1871,2260,0.172124,0.126,1.170118e-07,2.349584e-03,0.3371,0.0212,0,5,151,1638,84,73,75
390,1870,2260,0.172566,0.126,1.203603e-07,3.217480e-03,0.3409,0.0201,0,5,139,1637,84,73,75
391,1869,2260,0.173009,0.126,1.184699e-07,2.696424e-03,0.3421,0.0206,0,5,110,1636,84,73,75
392,1868,2260,0.173451,0.126,1.215400e-07,3.703805e-03,0.3441,0.0233,0,5,175,1635,84,73,75
393,1867,2260,0.173894,0.126,1.201324e-07,2.538794e-03,0.3482,0.0218,0,5,100,1634,84,73,75
394,1866,2260,0.174336,0.126,1.223449e-07,2.544672e-03,0.3292,0.0212,0,5,133,1633,84,73,75
395,1865,2260,0.174779,0.126,1.225355e-07,3.045898e-03,0.3324,0.0214,0,5,125,1632,84,73,75
396,1864,2260,0.175221,0.126,1.249560e-07,3.138987e-03,0.335,0.0203,0,5,74,1631,84,73,75
397,1863,2260,0.175664,0.126,1.255622e-07,4.592288e-03,0.3288,0.0215,0,5,60,1630,84,73,75
398,1862,2260,0.176106,0.126,1.277735e-07,4.356009e-03,0.328,0.0224,0,5,46,1629,84,73,75
399,1861,2260,0.176549,0.126,1.255190e-07,3.884189e-03,0.3326,0.0212,0,5,22,1628,84,73,75
400,1860,2260,0.176991,0.126,1.275687e-07,3.161390e-03,0.3301,0.0245,0,5,57,1627,84,73,75
401,1859,2260,0.177434,0.126,1.267179e-07,1.755605e-02,0.35,0.0207,2,6,2,1627,84,72,75
402,1858,2260,0.177876,0.126,1.301961e-07,6.373561e-04,0.3333,0.021,3,3,3,1627,84,72,74
403,1857,2260,0.178319,0.126,1.339410e-07,5.102583e-03,0.3349,0.0209,0,6,178,1626,84,72,74
404,1856,2260,0.178761,0.126,1.377467e-07,7.166446e-03,0.3383,0.0223,0,6,29,1625,84,72,74
405,1855,2260,0.179204,0.126,1.363548e-07,9.726220e-03,0.3296,0.0214,0,6,194,1624,84,72,74
406,1854,2260,0.179646,0.126,1.387968e-07,5.797561e-03,0.3298,0.023,0,6,126,1623,84,72,74
407,1853,2260,0.180088,0.126,1.381214e-07,3.499744e-03,0.3379,0.0218,0,5,33,1622,84,72,74
408,1852,2260,0.180531,0.126,1.420562e-07,3.751159e-03,0.3317,0.0224,0,5,30,1621,84,72,74
409,1851,2260,0.180973,0.126,1.413381e-07,5.123252e-03,0.3334,0.0216,1,8,8,1621,83,72,74
410,1850,2260,0.181416,0.126,1.452941e-07,5.792208e-03,0.3323,0.0205,0,8,49,1620,83,72,74
411,1849,2260,0.181858,0.126,1.488976e-07,6.735133e-03,0.3243,0.0226,0,8,119,1619,83,72,74
412,1848,2260,0.182301,0.126,1.482679e-07,5.701928e-03,0.3251,0.0212,0,8,109,1618,83,72,74
413,1847,2260,0.182743,0.126,1.505530e-07,7.481552e-03,0.3302,0.0235,0,8,25,1617,83,72,74
414,1846,2260,0.183186,0.126,1.509212e-07,8.210066e-03,0.3299,0.025,0,8,86,1616,83,72,74
415,1845,2260,0.183628,0.126,1.527809e-07,8.888619e-03,0.3221,0.0224,0,8,176,1615,83,72,74
416,1844,2260,0.184071,0.126,1.513937e-07,8.835355e-03,0.331,0.0455,0,8,52,1614,83,72,74
417,1843,2260,0.184513,0.126,1.522043e-07,8.018310e-03,0.3326,0.0223,0,8,116,1613,83,72,74
418,1842,2260,0.184956,0.126,1.540218e-07,6.110187e-03,0.3293,0.0219,0,8,75,1612,83,72,74
419,1841,2260,0.185398,0.126,1.533603e-07,2.580141e-04,0.3332,3.6587,0,9,12,1611,83,72,74
420,1840,2260,0.185841,0.126,1.542012e-07,2.642713e-04,0.3431,3.6552,0,9,35,1610,83,72,74
421,1839,2260,0.186283,0.126,1.550520e-07,2.755847e-04,0.343,3.6486,0,9,29,1609,83,72,74
422,1838,2260,0.186726,0.126,1.559575e-07,3.649136e-04,0.3347,3.6484,0,4,40,1608,83,72,74
423,1837,2260,0.187168,0.126,1.567162e-07,5.975206e-03,0.3344,0.0228,0,8,128,1607,83,72,74
424,1836,2260,0.187611,0.126,1.612965e-07,8.937303e-03,0.3353,0.0213,0,8,118,1606,83,72,74
425,1835,2260,0.188053,0.126,1.585230e-07,7.842646e-03,0.3407,0.0201,0,8,33,1605,83,72,74
426,1834,2260,0.188496,0.126,1.630639e-07,7.713709e-03,0.3427,0.0233,0,8,130,1604,83,72,74
427,1833,2260,0.188938,0.126,1.618526e-07,8.999127e-03,0.3609,0.0225,0,8,51,1603,83,72,74
428,1832,2260,0.189381,0.126,1.630061e-07,8.301141e-03,0.3344,0.0232,0,8,1,1602,83,72,74
429,1831,2260,0.189823,0.126,1.614821e-07,9.857010e-03,0.332,0.0217,0,8,64,1601,83,72,74
430,1830,2260,0.190265,0.126,1.645908e-07,1.399280e-02,0.3357,0.0216,0,8,179,1600,83,72,74
431,1829,2260,0.190708,0.126,1.618059e-07,8.020689e-03,0.3311,0.0219,0,8,186,1599,83,72,74
432,1828,2260,0.19115,0.126,1.614081e-07,7.577292e-03,0.3346,0.0226,0,8,89,1598,83,72,74
433,1827,2260,0.191593,0.126,1.646213e-07,9.384825e-03,0.3295,0.0209,0,8,12,1597,83,72,74
434,1826,2260,0.192035,0.126,1.623314e-07,9.969198e-03,0.3219,0.023,0,8,114,1596,83,72,74
435,1825,2260,0.192478,0.126,1.633344e-07,9.255221e-03,0.3278,0.0226,0,8,190,1595,83,72,74
436,1824,2260,0.19292,0.126,1.648860e-07,1.007553e-02,0.332,0.0203,0,8,91,1594,83,72,74
437,1823,2260,0.193363,0.126,1.631182e-07,1.147827e-02,0.3294,0.02,0,8,163,1593,83,72,74
438,1822,2260,0.193805,0.126,1.618450e-07,1.247487e-02,0.3309,0.0226,0,8,81,1592,83,72,74
439,1821,2260,0.194248,0.126,1.609145e-07,1.097260e-02,0.3261,0.0207,0,8,46,1591,83,72,74
440,1820,2260,0.19469,0.126,1.621131e-07,9.670729e-03,0.3423,0.0223,0,8,160,1590,83,72,74
441,1819,2260,0.195133,0.126,1.607491e-07,1.297009e-02,0.3256,0.0242,0,8,44,1589,83,72,74
442,1818,2260,0.195575,0.126,1.649683e-07,1.092264e-02,0.3243,0.0218,0,8,181,1588,83,72,74
443,1817,2260,0.196018,0.126,1.615177e-07,3.796451e-03,0.34,0.0233,1,3,8,1588,82,72,74
444,1816,2260,0.19646,0.126,1.658167e-07,9.893497e-03,0.3311,0.0218,1,4,8,1588,81,72,74
445,1815,2260,0.196903,0.126,1.630867e-07,1.341894e-02,0.3275,0.0244,0,8,26,1587,81,72,74
446,1814,2260,0.197345,0.126,1.659826e-07,1.116513e-02,0.3274,0.0217,0,8,24,1586,81,72,74
447,1813,2260,0.197788,0.126,1.652779e-07,1.049869e-02,0.3235,0.0204,0,8,112,1585,81,72,74
448,1812,2260,0.19823,0.126,1.655857e-07,9.134156e-03,0.3305,0.0209,0,8,108,1584,81,72,74
449,1811,2260,0.198673,0.126,1.670033e-07,1.329023e-02,0.327,0.0211,0,8,138,1583,81,72,74
450,1810,2260,0.199115,0.126,1.680498e-07,1.481700e-02,0.3207,0.0232,0,8,28,1582,81,72,74
451,1809,2260,0.199558,0.126,1.669354e-07,1.030678e-02,0.3283,0.0218,0,8,155,1581,81,72,74
452,1808,2260,0.2,0.126,1.666388e-07,1.076539e-02,0.3306,0.0225,0,8,177,1580,81,72,74
453,1807,2260,0.200442,0.126,1.688177e-07,1.235904e-02,0.3248,0.0221,0,8,173,1579,81,72,74
454,1806,2260,0.200885,0.126,1.661824e-07,1.142143e-02,0.3324,0.0214,0,8,164,1578,81,72,74
455,1805,2260,0.201327,0.126,1.684770e-07,1.467435e-02,0.3301,0.0222,0,8,34,1577,81,72,74
456,1804,2260,0.20177,0.126,1.681824e-07,1.397333e-02,0.3304,0.0242,0,8,151,1576,81,72,74
457,1803,2260,0.202212,0.126,1.667438e-07,1.324476e-02,0.3292,0.021,0,8,106,1575,81,72,74
458,1802,2260,0.202655,0.126,1.638333e-07,4.857363e-04,0.33,3.6508,0,7,57,1574,81,72,74
459,1801,2260,0.203097,0.126,1.664943e-07,3.403265e-03,0.3354,0.0225,0,5,62,1573,81,72,74
460,1800,2260,0.20354,0.126,1.714355e-07,4.056573e-03,0.3342,0.0234,0,5,4,1572,81,72,74
461,1799,2260,0.203982,0.126,1.713212e-07,3.337275e-03,0.3429,0.021,0,5,21,1571,81,72,74
462,1798,2260,0.204425,0.126,1.741050e-07,3.136998e-03,0.3423,0.0198,0,5,142,1570,81,72,74
463,1797,2260,0.204867,0.126,1.747767e-07,4.381685e-03,0.3703,0.0219,0,5,59,1569,81,72,74
464,1796,2260,0.20531,0.126,1.781711e-07,3.785303e-03,0.3376,0.0205,0,5,166,1568,81,72,74
465,1795,2260,0.205752,0.126,1.761659e-07,3.851156e-03,0.3305,0.0214,0,5,181,1567,81,72,74
466,1794,2260,0.206195,0.126,1.806948e-07,3.941615e-03,0.3271,0.0234,0,5,10,1566,81,72,74
467,1793,2260,0.206637,0.126,1.792337e-07,4.637301e-03,0.3258,0.0213,0,5,108,1565,81,72,74
468,1792,2260,0.20708,0.126,1.836324e-07,3.729602e-03,0.3305,0.0224,0,5,147,1564,81,72,74
469,1791,2260,0.207522,0.126,1.806781e-07,8.578369e-03,0.3278,0.0216,0,6,92,1563,81,72,74
470,1790,2260,0.207965,0.126,1.856502e-07,8.179954e-03,0.3275,0.0214,0,6,51,1562,81,72,74
471,1789,2260,0.208407,0.126,1.823464e-07,6.656609e-03,0.3213,0.0243,0,6,148,1561,81,72,74
472,1788,2260,0.20885,0.126,1.824804e-07,5.942537e-03,0.3322,0.0229,0,6,45,1560,81,72,74
473,1787,2260,0.209292,0.126,1.821520e-07,5.623500e-03,0.3265,0.0236,0,6,182,1559,81,72,74
474,1786,2260,0.209735,0.126,1.862242e-07,6.679193e-03,0.3374,0.0215,0,6,149,1558,81,72,74
475,1785,2260,0.210177,0.126,1.838092e-07,7.355225e-03,0.3319,0.0218,0,6,60,1557,81,72,74
476,1784,2260,0.210619,0.126,1.853544e-07,4.829204e-03,0.3325,0.0206,0,6,161,1556,81,72,74
477,1783,2260,0.211062,0.126,1.883311e-07,6.424833e-03,0.3579,0.0224,0,6,181,1555,81,72,74
