epoch,train_acc,test_acc,train_loss,epoch_time_s
241,0.8987,0.89,0.036332,0.007
242,0.8981,0.888,0.036316,0.008
243,0.899,0.889,0.036249,0.008
244,0.8997,0.889,0.035981,0.007
245,0.9001,0.887,0.035928,0.01
246,0.9009,0.889,0.03584,0.007
247,0.8978,0.891,0.036076,0.007
248,0.9005,0.89,0.035716,0.007
249,0.9002,0.89,0.035693,0.01
250,0.8994,0.893,0.035603,0.007
251,0.9014,0.897,0.035466,0.01
252,0.9016,0.892,0.035489,0.008
253,0.9025,0.894,0.035474,0.007
254,0.8988,0.89,0.035801,0.007
255,0.9009,0.896,0.035314,0.007
256,0.9006,0.895,0.035356,0.007
257,0.9013,0.894,0.035183,0.006
258,0.9017,0.895,0.035195,0.007
259,0.9016,0.898,0.035223,0.005
260,0.9019,0.894,0.035049,0.009
261,0.9008,0.892,0.034998,0.007
262,0.9032,0.894,0.034875,0.009
263,0.9033,0.895,0.034913,0.007
264,0.9035,0.896,0.035037,0.012
265,0.9017,0.892,0.034843,0.009
266,0.9042,0.897,0.034605,0.007
267,0.9018,0.896,0.034911,0.007
268,0.9034,0.896,0.034538,0.006
269,0.9022,0.895,0.03462,0.007
270,0.903,0.898,0.034601,0.008
271,0.9042,0.894,0.034434,0.007
272,0.9039,0.897,0.034402,0.008
273,0.9037,0.888,0.034507,0.008
274,0.905,0.893,0.034397,0.007
275,0.9052,0.892,0.034301,0.006
276,0.9052,0.893,0.0344,0.007
277,0.9054,0.896,0.03417,0.007
278,0.9055,0.892,0.034052,0.006
279,0.9055,0.896,0.03423,0.008
280,0.903,0.894,0.03414,0.004
281,0.9053,0.893,0.034004,0.004
282,0.905,0.895,0.034008,0.006
283,0.9049,0.89,0.033975,0.008
284,0.9062,0.894,0.033816,0.008
285,0.9058,0.894,0.033665,0.006
286,0.9064,0.898,0.033671,0.006
287,0.9044,0.895,0.033839,0.006
288,0.9052,0.895,0.033635,0.008
289,0.9057,0.896,0.033489,0.008
290,0.9078,0.897,0.03345,0.007
291,0.9072,0.897,0.033343,0.007
292,0.9062,0.894,0.033453,0.007
293,0.9057,0.896,0.033398,0.007
294,0.9084,0.9,0.033201,0.007
295,0.9082,0.9,0.033122,0.007
296,0.907,0.893,0.03314,0.007
297,0.9039,0.897,0.033455,0.007
298,0.9059,0.897,0.033237,0.006
299,0.9055,0.9,0.033199,0.009
300,0.9082,0.897,0.032902,0.007
301,0.9069,0.897,0.032957,0.006
302,0.908,0.894,0.032809,0.006
303,0.9083,0.892,0.032726,0.006
304,0.9078,0.9,0.032725,0.006
305,0.908,0.9,0.032692,0.006
306,0.907,0.896,0.032939,0.007
307,0.9079,0.894,0.032699,0.007
308,0.9073,0.894,0.032699,0.006
309,0.9085,0.897,0.032638,0.008
310,0.9083,0.898,0.032676,0.008
311,0.9083,0.899,0.032525,0.009
312,0.9087,0.897,0.032499,0.006
313,0.9093,0.898,0.03265,0.006
314,0.9103,0.895,0.032307,0.007
315,0.9073,0.901,0.032829,0.007
316,0.9089,0.903,0.032539,0.006
317,0.9091,0.9,0.032184,0.006
318,0.9098,0.898,0.032425,0.007
319,0.9091,0.896,0.032148,0.006
320,0.9071,0.9,0.03246,0.007
321,0.9078,0.898,0.032243,0.006
322,0.9079,0.9,0.032292,0.006
323,0.9092,0.9,0.032122,0.008
324,0.9117,0.9,0.031844,0.007
325,0.9093,0.904,0.031876,0.006
326,0.91,0.903,0.032095,0.008
327,0.9098,0.9,0.032197,0.008
328,0.9115,0.903,0.031885,0.007
329,0.9109,0.903,0.031809,0.007
330,0.9106,0.904,0.031725,0.007
331,0.9117,0.902,0.031647,0.007
332,0.9119,0.905,0.031777,0.006
333,0.9116,0.904,0.031719,0.007
334,0.9132,0.907,0.031468,0.007
335,0.9123,0.902,0.031543,0.007
336,0.9123,0.906,0.031502,0.006
337,0.9117,0.903,0.031509,0.007
338,0.9103,0.9,0.031504,0.009
339,0.9128,0.904,0.031375,0.008
340,0.9129,0.902,0.03135,0.005
341,0.912,0.898,0.031314,0.008
342,0.9123,0.903,0.031226,0.006
343,0.913,0.903,0.031227,0.007
344,0.912,0.905,0.031214,0.007
345,0.9083,0.899,0.031633,0.005
346,0.9121,0.9,0.031153,0.004
347,0.9115,0.902,0.031043,0.003
348,0.9123,0.905,0.030954,0.003
349,0.911,0.901,0.031167,0.003
350,0.9132,0.903,0.030919,0.004
351,0.914,0.907,0.030853,0.003
352,0.914,0.908,0.030875,0.004
353,0.9132,0.905,0.030913,0.004
354,0.9131,0.906,0.030845,0.004
355,0.9131,0.903,0.030733,0.004
356,0.9124,0.904,0.03079,0.003
357,0.9127,0.906,0.030702,0.004
358,0.9127,0.902,0.030805,0.003
359,0.9135,0.908,0.030597,0.004
360,0.913,0.902,0.030937,0.003
361,0.9147,0.906,0.030601,0.003
362,0.9149,0.904,0.0305,0.003
363,0.9154,0.906,0.03038,0.003
364,0.9123,0.905,0.030664,0.003
365,0.9139,0.906,0.030261,0.004
366,0.9149,0.907,0.030316,0.004
367,0.9144,0.908,0.030357,0.004
368,0.9105,0.906,0.030917,0.003
369,0.9115,0.905,0.030542,0.003
370,0.9143,0.907,0.030236,0.004
371,0.913,0.901,0.030278,0.007
372,0.9144,0.904,0.030103,0.007
373,0.9148,0.902,0.030132,0.008
374,0.9142,0.902,0.030312,0.007
375,0.9151,0.905,0.03007,0.008
376,0.9153,0.905,0.030243,0.007
