step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ
257,1803,2060,0.124757,0.922,1.901361e+01,2.491695e-03,0.2333,3.0039,0,4,72,1713,89
258,1802,2060,0.125243,0.922,2.016368e+01,7.248795e-04,0.2377,3.0003,0,6,59,1712,89
259,1801,2060,0.125728,0.922,2.128689e+01,6.477499e-04,0.2371,2.9999,0,0,39,1711,89
260,1800,2060,0.126214,0.922,2.220692e+01,9.136216e-04,0.2453,2.9861,0,8,6,1710,89
261,1799,2060,0.126699,0.922,2.344661e+01,5.898072e-04,0.2394,2.9981,0,3,2,1709,89
262,1798,2060,0.127184,0.922,2.480745e+01,5.874640e-04,0.2378,3.0059,0,3,177,1708,89
263,1797,2060,0.12767,0.922,2.606927e+01,7.929485e-04,0.2301,3.0095,0,1,117,1707,89
264,1796,2060,0.128155,0.922,2.694722e+01,6.656162e-04,0.2346,3.002,0,7,14,1706,89
265,1795,2060,0.128641,0.922,2.814778e+01,7.068817e-04,0.2331,3.0057,0,5,177,1705,89
266,1794,2060,0.129126,0.922,2.878712e+01,6.779000e-04,0.2309,3.0027,0,0,176,1704,89
267,1793,2060,0.129612,0.922,2.966967e+01,2.749148e-03,0.2323,3.0085,0,4,111,1703,89
268,1792,2060,0.130097,0.922,3.129333e+01,6.267665e-04,0.2394,3.0071,0,3,81,1702,89
269,1791,2060,0.130583,0.922,3.235603e+01,7.107353e-04,0.2377,2.9924,0,0,8,1701,89
270,1790,2060,0.131068,0.922,3.336360e+01,3.104104e-03,0.235,3.0044,0,4,57,1700,89
271,1789,2060,0.131553,0.921,3.571011e+01,3.171850e-03,0.2386,3.0015,0,4,60,1699,89
272,1788,2060,0.132039,0.922,3.796311e+01,3.291805e-03,0.2266,3.0101,0,4,30,1698,89
273,1787,2060,0.132524,0.922,4.055290e+01,7.347864e-04,0.2362,2.9981,0,9,137,1697,89
274,1786,2060,0.13301,0.922,4.169577e+01,7.286130e-04,0.2401,2.9953,0,3,113,1696,89
275,1785,2060,0.133495,0.922,4.320304e+01,8.081459e-04,0.2308,3.0039,0,7,146,1695,89
276,1784,2060,0.133981,0.922,4.478499e+01,7.451533e-04,0.2326,3.0032,0,3,185,1694,89
277,1783,2060,0.134466,0.922,4.721147e+01,8.394357e-04,0.2318,3.014,0,7,5,1693,89
278,1782,2060,0.134951,0.922,4.949836e+01,8.655439e-04,0.2287,2.9929,0,7,100,1692,89
279,1781,2060,0.135437,0.922,5.199193e+01,3.669360e-03,0.2282,3.0014,0,4,145,1691,89
280,1780,2060,0.135922,0.922,5.538448e+01,1.081420e-03,0.2286,2.9863,0,1,102,1690,89
281,1779,2060,0.136408,0.922,5.707755e+01,3.784258e-03,0.2414,2.9976,0,4,192,1689,89
282,1778,2060,0.136893,0.922,5.969183e+01,9.382204e-04,0.2376,3.0025,0,0,188,1688,89
283,1777,2060,0.137379,0.922,6.140887e+01,8.232348e-04,0.2328,2.9994,0,3,26,1687,89
284,1776,2060,0.137864,0.922,6.363274e+01,1.103181e-03,0.2284,2.994,0,1,96,1686,89
285,1775,2060,0.13835,0.922,6.500140e+01,3.631495e-03,0.2349,3.0009,0,4,9,1685,89
286,1774,2060,0.138835,0.923,6.794060e+01,3.637669e-03,0.2304,2.988,0,4,100,1684,89
287,1773,2060,0.13932,0.922,7.091912e+01,3.678351e-03,0.2328,3.0015,0,4,171,1683,89
288,1772,2060,0.139806,0.923,7.339795e+01,9.555506e-04,0.2321,2.9886,0,0,31,1682,89
289,1771,2060,0.140291,0.923,7.531572e+01,3.986241e-03,0.2293,3.0037,0,4,11,1681,89
290,1770,2060,0.140777,0.922,7.817457e+01,4.129443e-03,0.2299,2.9953,0,4,83,1680,89
291,1769,2060,0.141262,0.922,8.131186e+01,8.698033e-04,0.2303,3.0023,0,3,1,1679,89
292,1768,2060,0.141748,0.922,8.419802e+01,1.030953e-03,0.2318,2.9972,0,5,14,1678,89
293,1767,2060,0.142233,0.922,8.615569e+01,1.003607e-03,0.2251,2.9983,0,0,74,1677,89
294,1766,2060,0.142718,0.922,8.738026e+01,4.216869e-03,0.2291,2.9949,0,4,29,1676,89
295,1765,2060,0.143204,0.923,9.000141e+01,1.145285e-03,0.2282,2.996,0,6,183,1675,89
296,1764,2060,0.143689,0.923,9.262534e+01,3.956932e-03,0.2386,3.0028,0,4,168,1674,89
297,1763,2060,0.144175,0.923,9.586746e+01,4.040344e-03,0.2313,3.0026,0,4,77,1673,89
298,1762,2060,0.14466,0.923,1.004528e+02,4.088709e-03,0.2381,3.0043,0,4,84,1672,89
299,1761,2060,0.145146,0.924,1.032474e+02,1.014667e-03,0.2289,3.0003,0,7,180,1671,89
300,1760,2060,0.145631,0.924,1.067821e+02,1.030457e-03,0.2348,2.9808,0,0,73,1670,89
301,1759,2060,0.146117,0.925,1.084541e+02,4.302423e-03,0.2303,2.9986,0,4,162,1669,89
302,1758,2060,0.146602,0.924,1.103538e+02,1.784683e-02,0.2287,2.9948,1,6,4,1669,88
303,1757,2060,0.147087,0.924,1.276226e+02,1.234682e-03,0.2295,2.9696,0,6,7,1668,88
304,1756,2060,0.147573,0.924,1.301837e+02,4.532090e-03,0.2324,2.992,0,4,16,1667,88
305,1755,2060,0.148058,0.924,1.343432e+02,4.751130e-03,0.2294,2.9936,0,4,67,1666,88
306,1754,2060,0.148544,0.924,1.372541e+02,4.469043e-03,0.2304,2.9823,0,4,91,1665,88
307,1753,2060,0.149029,0.924,1.402282e+02,4.556376e-03,0.2296,2.9834,0,4,26,1664,88
308,1752,2060,0.149515,0.923,1.437845e+02,1.319313e-03,0.226,2.9842,0,1,133,1663,88
309,1751,2060,0.15,0.923,1.464437e+02,4.774440e-03,0.2318,2.9968,0,4,13,1662,88
310,1750,2060,0.150485,0.923,1.488488e+02,4.629285e-03,0.2372,3.0003,0,4,31,1661,88
311,1749,2060,0.150971,0.923,1.527555e+02,4.776145e-03,0.2345,3.0014,0,4,18,1660,88
312,1748,2060,0.151456,0.924,1.571273e+02,1.165896e-03,0.2357,3.0032,0,5,2,1659,88
313,1747,2060,0.151942,0.924,1.608005e+02,4.634361e-03,0.241,2.9988,0,4,154,1658,88
314,1746,2060,0.152427,0.924,1.650879e+02,5.036817e-03,0.2275,2.9922,0,4,27,1657,88
315,1745,2060,0.152913,0.923,1.672224e+02,1.301795e-03,0.2242,2.9749,0,6,17,1656,88
316,1744,2060,0.153398,0.924,1.704562e+02,1.211096e-03,0.2263,3.0032,0,5,180,1655,88
317,1743,2060,0.153883,0.924,1.730609e+02,5.016940e-03,0.234,2.9969,0,4,129,1654,88
318,1742,2060,0.154369,0.923,1.774019e+02,1.054944e-03,0.2183,2.9957,0,3,194,1653,88
319,1741,2060,0.154854,0.923,1.814847e+02,5.216526e-03,0.2263,3.0035,0,4,167,1652,88
320,1740,2060,0.15534,0.923,1.862515e+02,1.092927e-03,0.2295,3.0093,0,9,194,1651,88
321,1739,2060,0.155825,0.923,1.877420e+02,1.272949e-03,0.2314,2.9932,0,5,108,1650,88
322,1738,2060,0.156311,0.923,1.898898e+02,4.825644e-03,0.2257,3.0038,0,4,8,1649,88
323,1737,2060,0.156796,0.923,1.944196e+02,1.064786e-03,0.2304,3.0115,0,3,84,1648,88
324,1736,2060,0.157282,0.923,1.985150e+02,1.082418e-03,0.2253,3.0018,0,3,58,1647,88
325,1735,2060,0.157767,0.924,2.022892e+02,1.098936e-03,0.2189,2.9878,0,9,145,1646,88
326,1734,2060,0.158252,0.924,2.042586e+02,1.307267e-03,0.2267,2.9989,0,5,5,1645,88
327,1733,2060,0.158738,0.924,2.066026e+02,1.324256e-03,0.2301,2.9985,0,5,69,1644,88
328,1732,2060,0.159223,0.924,2.090081e+02,1.379613e-03,0.228,2.9981,0,5,68,1643,88
329,1731,2060,0.159709,0.924,2.113248e+02,5.391229e-03,0.229,3.0046,0,4,95,1642,88
330,1730,2060,0.160194,0.924,2.169206e+02,1.167790e-03,0.2272,3.0025,0,3,138,1641,88
331,1729,2060,0.16068,0.924,2.209947e+02,5.178195e-03,0.2337,3.0162,0,4,36,1640,88
332,1728,2060,0.161165,0.925,2.243081e+02,5.369227e-03,0.2298,3.0013,0,4,61,1639,88
333,1727,2060,0.16165,0.925,2.310558e+02,5.663545e-03,0.2297,3.0057,0,4,134,1638,88
334,1726,2060,0.162136,0.926,2.376657e+02,1.470709e-03,0.2214,3.0061,0,6,67,1637,88
335,1725,2060,0.162621,0.927,2.412369e+02,1.505791e-03,0.2331,3.0067,0,6,70,1636,88
336,1724,2060,0.163107,0.927,2.450705e+02,1.403739e-03,0.2287,2.9931,0,5,113,1635,88
337,1723,2060,0.163592,0.926,2.489354e+02,1.615025e-03,0.2221,3.0051,0,1,126,1634,88
338,1722,2060,0.164078,0.926,2.517395e+02,1.369754e-03,0.2303,3.0111,0,0,133,1633,88
339,1721,2060,0.164563,0.926,2.547445e+02,1.889527e-03,0.2186,3.0061,0,8,86,1632,88
340,1720,2060,0.165049,0.927,2.591006e+02,1.353753e-03,0.2205,3.0066,0,0,15,1631,88
341,1719,2060,0.165534,0.927,2.623424e+02,5.756077e-03,0.2196,2.9937,0,4,64,1630,88
342,1718,2060,0.166019,0.925,2.660963e+02,5.674366e-03,0.2265,2.9961,0,4,74,1629,88
343,1717,2060,0.166505,0.926,2.707936e+02,1.338809e-03,0.2329,2.9987,0,7,52,1628,88
344,1716,2060,0.16699,0.926,2.758576e+02,1.450972e-03,0.2286,3.0125,0,5,164,1627,88
345,1715,2060,0.167476,0.926,2.789443e+02,1.934921e-03,0.2242,3.0,0,8,194,1626,88
346,1714,2060,0.167961,0.926,2.841377e+02,1.400447e-03,0.2304,2.9876,0,0,5,1625,88
347,1713,2060,0.168447,0.926,2.876780e+02,5.972548e-03,0.2324,3.0089,0,4,126,1624,88
348,1712,2060,0.168932,0.925,2.914031e+02,1.405015e-03,0.2269,2.9876,0,7,149,1623,88
349,1711,2060,0.169417,0.925,2.967821e+02,1.277779e-03,0.2254,3.0107,0,3,157,1622,88
350,1710,2060,0.169903,0.925,3.016564e+02,1.747576e-03,0.2267,2.9962,0,1,72,1621,88
351,1709,2060,0.170388,0.925,3.049463e+02,6.080722e-03,0.2265,2.9965,0,4,180,1620,88
352,1708,2060,0.170874,0.925,3.093451e+02,5.996989e-03,0.2258,2.9864,0,4,188,1619,88
353,1707,2060,0.171359,0.925,3.142983e+02,1.431604e-03,0.2248,3.0021,0,0,180,1618,88
354,1706,2060,0.171845,0.926,3.180503e+02,6.218537e-03,0.2231,2.3016,0,4,59,1617,88
355,1705,2060,0.17233,0.925,3.235466e+02,6.170136e-03,0.2327,2.9999,0,4,163,1616,88
356,1704,2060,0.172816,0.923,3.308488e+02,2.010174e-03,0.2197,3.0082,0,8,158,1615,88
357,1703,2060,0.173301,0.923,3.376864e+02,6.291253e-03,0.225,3.003,0,4,65,1614,88
358,1702,2060,0.173786,0.923,3.474673e+02,6.243885e-03,0.2207,3.0081,0,4,85,1613,88
359,1701,2060,0.174272,0.923,3.540692e+02,6.750709e-03,0.2211,3.0031,0,4,170,1612,88
360,1700,2060,0.174757,0.923,3.577359e+02,1.333791e-03,0.2242,3.0011,0,3,112,1611,88
361,1699,2060,0.175243,0.923,3.644889e+02,6.226642e-03,0.2277,2.9934,0,4,189,1610,88
362,1698,2060,0.175728,0.921,3.721319e+02,6.285348e-03,0.2266,3.0063,0,4,183,1609,88
363,1697,2060,0.176214,0.923,3.776767e+02,6.454252e-03,0.2186,2.9987,0,4,80,1608,88
364,1696,2060,0.176699,0.921,3.836517e+02,2.075237e-03,0.2164,3.0064,0,8,141,1607,88
365,1695,2060,0.177184,0.921,3.902061e+02,2.133480e-03,0.2213,3.0014,0,8,159,1606,88
366,1694,2060,0.17767,0.922,3.965978e+02,1.583067e-03,0.2165,2.9988,0,0,78,1605,88
367,1693,2060,0.178155,0.922,4.010892e+02,1.863309e-03,0.2201,2.9986,0,1,9,1604,88
368,1692,2060,0.178641,0.922,4.050306e+02,6.624815e-03,0.2214,2.9959,0,4,34,1603,88
369,1691,2060,0.179126,0.922,4.123393e+02,1.671678e-03,0.2219,2.9846,0,5,150,1602,88
370,1690,2060,0.179612,0.922,4.159442e+02,1.800097e-03,0.2226,2.9803,0,6,168,1601,88
371,1689,2060,0.180097,0.922,4.204343e+02,1.707134e-03,0.2245,2.9851,0,5,101,1600,88
372,1688,2060,0.180583,0.921,4.239576e+02,1.648677e-03,0.2161,3.0015,0,0,193,1599,88
373,1687,2060,0.181068,0.921,4.282631e+02,6.633641e-03,0.2246,3.0139,0,4,176,1598,88
374,1686,2060,0.181553,0.922,4.353205e+02,1.483164e-03,0.2253,3.005,0,9,16,1597,88
375,1685,2060,0.182039,0.922,4.389875e+02,1.998172e-03,0.2181,2.9972,0,1,170,1596,88
376,1684,2060,0.182524,0.922,4.418988e+02,2.310704e-03,0.2142,2.9977,0,8,53,1595,88
377,1683,2060,0.18301,0.922,4.476226e+02,1.518329e-03,0.2228,3.0049,0,9,120,1594,88
378,1682,2060,0.183495,0.922,4.503288e+02,2.144040e-03,0.2191,3.0111,0,1,120,1593,88
379,1681,2060,0.183981,0.922,4.490726e+02,1.671929e-03,0.2217,3.0135,0,7,171,1592,88
380,1680,2060,0.184466,0.922,4.567376e+02,6.987326e-03,0.2295,2.9997,0,4,1,1591,88
381,1679,2060,0.184951,0.921,4.641389e+02,7.278370e-03,0.2293,2.9952,0,4,86,1590,88
382,1678,2060,0.185437,0.921,4.737519e+02,1.915377e-03,0.2196,2.9966,0,6,136,1589,88
383,1677,2060,0.185922,0.921,4.803366e+02,7.621964e-03,0.2176,3.0071,0,4,97,1588,88
384,1676,2060,0.186408,0.92,4.863812e+02,2.073674e-03,0.2194,3.0019,0,1,43,1587,88
385,1675,2060,0.186893,0.92,4.926612e+02,1.886126e-03,0.2264,2.9894,0,5,182,1586,88
386,1674,2060,0.187379,0.92,4.976899e+02,1.927109e-03,0.2278,2.9911,0,5,62,1585,88
387,1673,2060,0.187864,0.919,5.013726e+02,2.139930e-03,0.217,2.9997,0,1,12,1584,88
388,1672,2060,0.18835,0.919,5.053393e+02,2.454513e-03,0.219,3.0033,0,8,8,1583,88
389,1671,2060,0.188835,0.919,5.132555e+02,1.580599e-03,0.2177,3.0041,0,3,169,1582,88
390,1670,2060,0.18932,0.919,5.213316e+02,1.731500e-03,0.2378,3.0074,0,7,11,1581,88
391,1669,2060,0.189806,0.919,5.294407e+02,1.762187e-03,0.2259,2.9929,0,7,79,1580,88
392,1668,2060,0.190291,0.921,5.363656e+02,2.491004e-03,0.2199,3.0053,0,8,167,1579,88
393,1667,2060,0.190777,0.922,5.444469e+02,1.797429e-03,0.2245,2.997,0,0,12,1578,88
394,1666,2060,0.191262,0.921,5.481831e+02,7.723360e-03,0.2205,2.9919,0,4,47,1577,88
395,1665,2060,0.191748,0.92,5.584695e+02,1.794493e-03,0.2169,2.9964,0,0,61,1576,88
396,1664,2060,0.192233,0.92,5.641602e+02,1.878232e-03,0.2193,2.9999,0,0,171,1575,88
397,1663,2060,0.192718,0.921,5.691591e+02,2.197359e-03,0.2139,3.0079,0,1,166,1574,88
398,1662,2060,0.193204,0.921,5.732609e+02,2.095255e-03,0.2211,3.0043,0,6,181,1573,88
399,1661,2060,0.193689,0.922,5.778140e+02,2.240315e-03,0.2188,2.9903,0,1,0,1572,88
400,1660,2060,0.194175,0.922,5.818991e+02,7.495775e-03,0.2299,2.9934,0,4,104,1571,88
401,1659,2060,0.19466,0.921,5.914473e+02,8.269139e-03,0.2281,2.9912,0,4,114,1570,88
402,1658,2060,0.195146,0.921,6.009434e+02,1.925487e-03,0.2207,3.0077,0,0,107,1569,88
403,1657,2060,0.195631,0.921,6.076801e+02,1.689693e-03,0.2235,3.0035,0,3,83,1568,88
404,1656,2060,0.196117,0.921,6.161984e+02,1.918540e-03,0.2256,3.0074,0,0,195,1567,88
405,1655,2060,0.196602,0.921,6.223919e+02,8.043034e-03,0.2326,3.0015,0,4,42,1566,88
406,1654,2060,0.197087,0.923,6.312142e+02,1.901963e-03,0.2237,2.9966,0,7,111,1565,88
407,1653,2060,0.197573,0.923,6.419974e+02,2.208014e-03,0.2226,3.0083,0,6,35,1564,88
408,1652,2060,0.198058,0.923,6.496944e+02,2.944591e-02,0.2269,2.9992,1,2,4,1564,87
409,1651,2060,0.198544,0.924,7.087094e+02,8.670495e-03,0.2251,3.0006,0,4,184,1563,87
410,1650,2060,0.199029,0.922,7.175609e+02,8.538039e-03,0.2233,2.9955,0,4,40,1562,87
411,1649,2060,0.199515,0.922,7.292027e+02,2.068813e-03,0.2304,3.0005,0,5,51,1561,87
412,1648,2060,0.2,0.922,7.358910e+02,8.290003e-03,0.222,3.0047,0,4,181,1560,87
413,1647,2060,0.200485,0.922,7.459236e+02,2.765743e-03,0.2168,2.9956,0,8,184,1559,87
414,1646,2060,0.200971,0.922,7.556828e+02,8.088293e-03,0.2206,2.9998,0,4,153,1558,87
415,1645,2060,0.201456,0.924,7.709588e+02,2.798146e-03,0.2265,2.9854,0,8,55,1557,87
416,1644,2060,0.201942,0.924,7.828335e+02,8.729647e-03,0.2235,2.9844,0,4,14,1556,87
417,1643,2060,0.202427,0.922,7.946721e+02,1.847618e-03,0.2287,2.9819,0,9,129,1555,87
418,1642,2060,0.202913,0.922,8.014428e+02,9.266335e-03,0.2208,3.0068,0,4,44,1554,87
419,1641,2060,0.203398,0.922,8.116507e+02,8.881461e-03,0.2236,2.9951,0,4,155,1553,87
420,1640,2060,0.203883,0.923,8.276852e+02,9.872995e-03,0.2277,2.9941,0,4,136,1552,87
421,1639,2060,0.204369,0.924,8.321220e+02,1.867953e-03,0.2212,2.9993,0,9,18,1551,87
422,1638,2060,0.204854,0.924,8.384462e+02,2.885554e-03,0.2186,3.009,0,8,127,1550,87
423,1637,2060,0.20534,0.924,8.486867e+02,2.214917e-03,0.2265,2.993,0,5,122,1549,87
424,1636,2060,0.205825,0.924,8.556502e+02,2.891262e-03,0.2238,3.0084,0,8,99,1548,87
425,1635,2060,0.206311,0.924,8.661364e+02,8.967630e-03,0.2343,2.9873,0,4,190,1547,87
426,1634,2060,0.206796,0.924,8.776509e+02,9.008730e-03,0.2211,2.9919,0,4,99,1546,87
427,1633,2060,0.207282,0.924,8.926781e+02,9.049303e-03,0.2201,2.9939,0,4,148,1545,87
428,1632,2060,0.207767,0.923,9.025828e+02,1.820085e-03,0.2281,3.0075,0,9,8,1544,87
429,1631,2060,0.208252,0.923,9.172905e+02,2.550972e-03,0.2245,2.995,0,1,27,1543,87
430,1630,2060,0.208738,0.923,9.268656e+02,2.291517e-03,0.2161,3.0091,0,5,110,1542,87
431,1629,2060,0.209223,0.924,9.340622e+02,2.425573e-03,0.216,3.0002,0,6,8,1541,87
432,1628,2060,0.209709,0.924,9.406085e+02,2.035119e-03,0.2203,3.0025,0,5,8,1540,87
433,1627,2060,0.210194,0.924,9.384310e+02,2.134417e-03,0.2226,2.9993,0,0,191,1539,87
434,1626,2060,0.21068,0.924,9.474232e+02,1.951053e-03,0.2293,3.0062,0,3,23,1538,87
435,1625,2060,0.211165,0.924,9.591695e+02,2.617568e-03,0.2197,2.9916,0,1,29,1537,87
436,1624,2060,0.21165,0.924,9.671843e+02,2.229621e-03,0.2224,3.007,0,0,179,1536,87
437,1623,2060,0.212136,0.924,9.740346e+02,1.028978e-02,0.2187,3.0019,0,4,53,1535,87
438,1622,2060,0.212621,0.923,9.861276e+02,9.506439e-03,0.2134,3.0052,0,4,55,1534,87
439,1621,2060,0.213107,0.924,1.000692e+03,2.033292e-03,0.2198,3.0071,0,9,163,1533,87
440,1620,2060,0.213592,0.925,1.007472e+03,2.177786e-03,0.2236,2.9822,0,0,145,1532,87
441,1619,2060,0.214078,0.925,1.015374e+03,2.351820e-03,0.2256,3.0091,0,5,54,1531,87
442,1618,2060,0.214563,0.925,1.022482e+03,2.040394e-03,0.2221,2.9966,0,9,26,1530,87
443,1617,2060,0.215049,0.925,1.027099e+03,9.839139e-03,0.2245,2.9973,0,4,51,1529,87
444,1616,2060,0.215534,0.924,1.039472e+03,3.424851e-02,0.2156,2.9897,1,0,4,1529,86
445,1615,2060,0.216019,0.925,1.122831e+03,2.742146e-03,0.2156,2.9958,0,1,100,1528,86
446,1614,2060,0.216505,0.925,1.132166e+03,1.006171e-02,0.2168,3.0065,0,4,179,1527,86
447,1613,2060,0.21699,0.925,1.153485e+03,1.078322e-02,0.2262,2.996,0,4,187,1526,86
448,1612,2060,0.217476,0.925,1.173338e+03,1.010535e-02,0.2209,3.0081,0,4,182,1525,86
449,1611,2060,0.217961,0.925,1.193894e+03,3.219664e-03,0.2229,3.0023,0,8,183,1524,86
450,1610,2060,0.218447,0.925,1.210126e+03,2.312373e-03,0.2195,3.003,0,7,4,1523,86
451,1609,2060,0.218932,0.925,1.226841e+03,1.958314e-03,0.2248,1.1462,0,3,172,1522,86
452,1608,2060,0.219417,0.925,1.245763e+03,3.354357e-03,0.2235,3.0084,0,8,93,1521,86
453,1607,2060,0.219903,0.925,1.258602e+03,2.181784e-03,0.2267,2.9993,0,9,181,1520,86
454,1606,2060,0.220388,0.925,1.265544e+03,2.431927e-03,0.2202,3.0061,0,0,84,1519,86
455,1605,2060,0.220874,0.925,1.274122e+03,2.187110e-03,0.2171,3.0089,0,9,167,1518,86
456,1604,2060,0.221359,0.925,1.278485e+03,2.922436e-03,0.2191,3.0,0,1,169,1517,86
457,1603,2060,0.221845,0.925,1.284875e+03,2.249030e-03,0.2247,3.0026,0,9,175,1516,86
458,1602,2060,0.22233,0.925,1.287895e+03,3.391023e-03,0.216,3.0004,0,8,176,1515,86
459,1601,2060,0.222816,0.925,1.300677e+03,2.207008e-03,0.2194,3.0048,0,3,3,1514,86
460,1600,2060,0.223301,0.924,1.314074e+03,2.978203e-03,0.215,2.9996,0,1,55,1513,86
461,1599,2060,0.223786,0.924,1.324523e+03,2.440518e-03,0.2203,2.9919,0,7,140,1512,86
462,1598,2060,0.224272,0.924,1.338884e+03,3.361148e-03,0.2197,2.9932,0,8,195,1511,86
463,1597,2060,0.224757,0.924,1.355348e+03,2.273322e-03,0.2206,3.0033,0,3,72,1510,86
464,1596,2060,0.225243,0.924,1.369647e+03,2.276169e-03,0.2124,2.9881,0,3,165,1509,86
465,1595,2060,0.225728,0.924,1.377465e+03,3.039997e-03,0.2171,2.9906,0,1,28,1508,86
466,1594,2060,0.226214,0.924,1.384314e+03,2.880817e-03,0.2187,3.0077,0,6,23,1507,86
467,1593,2060,0.226699,0.924,1.390819e+03,2.284491e-03,0.2113,2.9932,0,3,99,1506,86
468,1592,2060,0.227184,0.924,1.402298e+03,2.276049e-03,0.2127,2.9986,0,3,142,1505,86
469,1591,2060,0.22767,0.924,1.410473e+03,1.207021e-02,0.2147,3.0054,0,4,5,1504,86
470,1590,2060,0.228155,0.924,1.431121e+03,1.100338e-02,0.2186,3.0099,0,4,158,1503,86
471,1589,2060,0.228641,0.924,1.444624e+03,3.053160e-03,0.2119,3.0074,0,1,40,1502,86
472,1588,2060,0.229126,0.924,1.455685e+03,2.352015e-03,0.2235,3.0033,0,9,33,1501,86
473,1587,2060,0.229612,0.923,1.461026e+03,1.119661e-02,0.2176,2.9983,0,4,175,1500,86
474,1586,2060,0.230097,0.923,1.478308e+03,3.084062e-03,0.2192,3.0044,0,1,84,1499,86
475,1585,2060,0.230583,0.924,1.489248e+03,2.254437e-03,0.2123,3.0059,0,3,182,1498,86
476,1584,2060,0.231068,0.923,1.506748e+03,2.494404e-03,0.214,3.0087,0,7,69,1497,86
477,1583,2060,0.231553,0.923,1.524617e+03,2.556895e-03,0.2123,3.0029,0,7,84,1496,86
478,1582,2060,0.232039,0.924,1.538652e+03,1.131071e-02,0.2138,3.0046,0,4,140,1495,86
479,1581,2060,0.232524,0.924,1.560755e+03,1.234833e-02,0.2231,3.0021,0,4,123,1494,86
480,1580,2060,0.23301,0.924,1.578988e+03,2.525705e-03,0.2225,3.0042,0,7,104,1493,86
481,1579,2060,0.233495,0.924,1.599143e+03,2.508352e-03,0.2165,3.0017,0,7,154,1492,86
482,1578,2060,0.233981,0.924,1.618513e+03,2.373792e-03,0.2196,2.9932,0,9,135,1491,86
483,1577,2060,0.234466,0.925,1.628566e+03,2.903931e-03,0.2167,2.9967,0,6,140,1490,86
484,1576,2060,0.234951,0.924,1.638680e+03,2.437002e-03,0.2236,3.0024,0,9,134,1489,86
485,1575,2060,0.235437,0.925,1.645509e+03,1.118919e-02,0.2212,2.9996,0,4,152,1488,86
486,1574,2060,0.235922,0.925,1.659519e+03,2.340001e-03,0.219,2.9986,0,3,175,1487,86
487,1573,2060,0.236408,0.925,1.676847e+03,3.594130e-03,0.2162,3.0103,0,8,69,1486,86
488,1572,2060,0.236893,0.925,1.696257e+03,2.404440e-03,0.2159,3.0034,0,0,69,1485,86
489,1571,2060,0.237379,0.925,1.697909e+03,2.273649e-03,0.2174,2.9884,0,3,140,1484,86
490,1570,2060,0.237864,0.924,1.714557e+03,2.371277e-03,0.2176,3.0041,0,3,57,1483,86
491,1569,2060,0.23835,0.924,1.731979e+03,3.666098e-03,0.2169,2.9919,0,8,41,1482,86
492,1568,2060,0.238835,0.924,1.750764e+03,2.924176e-03,0.2151,2.9899,0,6,180,1481,86
493,1567,2060,0.23932,0.923,1.772750e+03,2.630730e-03,0.2146,2.996,0,7,82,1480,86
494,1566,2060,0.239806,0.923,1.789585e+03,3.186809e-03,0.2179,2.9982,0,1,130,1479,86
495,1565,2060,0.240291,0.923,1.801316e+03,2.469828e-03,0.2229,3.0007,0,7,130,1478,86
496,1564,2060,0.240777,0.923,1.804328e+03,2.370831e-03,0.2175,2.9848,0,3,11,1477,86
497,1563,2060,0.241262,0.923,1.820807e+03,3.698526e-03,0.2131,2.9948,0,8,17,1476,86
498,1562,2060,0.241748,0.923,1.838946e+03,1.200762e-02,0.2299,2.9932,0,4,112,1475,86
499,1561,2060,0.242233,0.922,1.867311e+03,2.429163e-03,0.2189,3.0096,0,3,129,1474,86
