step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ
257,1803,2060,0.124757,0.901,6.981288e+01,7.387869e-03,0.1921,2.9954,0,9,115,1715,87
258,1802,2060,0.125243,0.901,7.120418e+01,7.958092e-03,0.1961,2.996,0,9,98,1714,87
259,1801,2060,0.125728,0.901,7.371980e+01,8.960991e-03,0.196,2.9719,0,9,167,1713,87
260,1800,2060,0.126214,0.901,7.512171e+01,7.609747e-03,0.1974,2.9985,0,9,39,1712,87
261,1799,2060,0.126699,0.901,7.688356e+01,8.699145e-03,0.1966,2.9949,0,9,195,1711,87
262,1798,2060,0.127184,0.901,7.637072e+01,7.994070e-03,0.1961,3.0023,0,9,170,1710,87
263,1797,2060,0.12767,0.901,7.893873e+01,8.433132e-03,0.1964,3.0011,0,9,96,1709,87
264,1796,2060,0.128155,0.901,7.978621e+01,1.007212e-02,0.195,2.9959,0,9,15,1708,87
265,1795,2060,0.128641,0.901,8.000148e+01,1.011260e-02,0.1912,3.0005,0,9,123,1707,87
266,1794,2060,0.129126,0.901,8.169516e+01,8.479265e-03,0.1957,3.0069,0,9,191,1706,87
267,1793,2060,0.129612,0.9,8.326247e+01,4.891958e-04,0.1985,3.0003,0,0,176,1705,87
268,1792,2060,0.130097,0.9,8.330924e+01,1.750214e-03,0.1975,2.9927,0,7,149,1704,87
269,1791,2060,0.130583,0.899,8.447403e+01,1.421663e-03,0.1915,3.0023,0,4,164,1703,87
270,1790,2060,0.131068,0.899,8.584732e+01,1.450842e-03,0.1932,3.0022,0,4,150,1702,87
271,1789,2060,0.131553,0.9,8.720472e+01,1.890341e-02,0.1868,2.9993,0,8,36,1701,87
272,1788,2060,0.132039,0.902,9.443579e+01,2.427496e-02,0.1947,3.0005,0,8,174,1700,87
273,1787,2060,0.132524,0.9,8.752086e+01,2.633930e-02,0.1952,3.0013,0,8,123,1699,87
274,1786,2060,0.13301,0.9,8.900230e+01,1.552773e-02,0.1939,3.002,0,8,187,1698,87
275,1785,2060,0.133495,0.9,8.441487e+01,1.891408e-02,0.1907,3.0093,0,8,4,1697,87
276,1784,2060,0.133981,0.9,8.915453e+01,1.906860e-02,0.1861,3.0045,0,8,93,1696,87
277,1783,2060,0.134466,0.903,8.375068e+01,1.885265e-03,0.1919,3.0034,0,7,118,1695,87
278,1782,2060,0.134951,0.904,8.549783e+01,1.487517e-01,0.1907,3.0023,1,9,8,1695,86
279,1781,2060,0.135437,0.854,9.380180e+01,2.094555e-02,0.1956,3.0028,0,8,189,1694,86
280,1780,2060,0.135922,0.854,9.539184e+01,2.087443e-02,0.19,3.0016,0,8,147,1693,86
281,1779,2060,0.136408,0.852,9.643903e+01,2.079821e-02,0.1937,2.9956,0,8,51,1692,86
282,1778,2060,0.136893,0.851,9.487233e+01,2.660615e-02,0.1921,3.0059,0,8,65,1691,86
283,1777,2060,0.137379,0.852,9.938481e+01,2.209334e-02,0.1869,2.9982,0,8,21,1690,86
284,1776,2060,0.137864,0.852,9.690621e+01,2.195940e-02,0.1974,2.9967,0,8,31,1689,86
285,1775,2060,0.13835,0.852,9.969891e+01,2.628720e-02,0.1971,2.9947,0,8,95,1688,86
286,1774,2060,0.138835,0.852,9.550034e+01,2.562216e-02,0.191,3.0038,0,8,106,1687,86
287,1773,2060,0.13932,0.852,9.959823e+01,1.815326e-02,0.1863,3.012,0,8,168,1686,86
288,1772,2060,0.139806,0.853,9.597559e+01,2.226134e-02,0.1903,3.0075,0,8,138,1685,86
289,1771,2060,0.140291,0.853,9.671734e+01,2.724340e-02,0.1868,3.0184,0,8,92,1684,86
290,1770,2060,0.140777,0.853,9.865745e+01,2.019590e-02,0.1958,3.0096,0,8,182,1683,86
291,1769,2060,0.141262,0.853,9.823862e+01,2.388626e-02,0.2025,3.0033,0,8,44,1682,86
292,1768,2060,0.141748,0.853,1.011925e+02,2.079010e-02,0.1995,3.0058,0,8,6,1681,86
293,1767,2060,0.142233,0.853,9.898886e+01,3.166178e-02,0.2053,3.014,0,8,61,1680,86
294,1766,2060,0.142718,0.852,1.019792e+02,4.474511e-02,0.1914,2.9896,0,8,120,1679,86
295,1765,2060,0.143204,0.852,1.041999e+02,3.263817e-02,0.1898,2.998,0,8,146,1678,86
296,1764,2060,0.143689,0.853,9.682880e+01,1.507006e-02,0.1911,2.9836,0,8,48,1677,86
297,1763,2060,0.144175,0.853,9.578822e+01,4.070028e-02,0.1987,3.0015,0,8,121,1676,86
298,1762,2060,0.14466,0.854,1.002780e+02,3.318526e-02,0.2004,3.0004,0,8,62,1675,86
299,1761,2060,0.145146,0.854,9.239883e+01,1.722412e-02,0.1886,2.9966,0,8,10,1674,86
300,1760,2060,0.145631,0.854,9.357382e+01,2.317921e-02,0.1852,3.0071,0,8,191,1673,86
301,1759,2060,0.146117,0.854,9.965582e+01,2.110595e-02,0.1971,3.0045,0,8,129,1672,86
302,1758,2060,0.146602,0.853,9.585242e+01,2.097186e-02,0.1937,3.0074,0,8,176,1671,86
303,1757,2060,0.147087,0.853,1.026682e+02,3.496057e-02,0.1949,2.9936,0,8,101,1670,86
304,1756,2060,0.147573,0.853,1.006107e+02,2.415479e-02,0.1902,3.0015,0,8,186,1669,86
305,1755,2060,0.148058,0.853,9.781679e+01,2.091165e-02,0.185,2.9911,0,8,135,1668,86
306,1754,2060,0.148544,0.853,1.055253e+02,4.230923e-02,0.1891,2.9967,0,8,89,1667,86
307,1753,2060,0.149029,0.853,1.042890e+02,6.662943e-02,0.1886,2.9899,0,8,150,1666,86
308,1752,2060,0.149515,0.853,9.712367e+01,5.861216e-02,0.199,2.9986,0,8,102,1665,86
309,1751,2060,0.15,0.855,1.011218e+02,3.631989e-02,0.1959,2.9974,0,8,179,1664,86
310,1750,2060,0.150485,0.855,9.930860e+01,3.326146e-02,0.1912,3.0032,0,8,34,1663,86
311,1749,2060,0.150971,0.854,1.004329e+02,3.763276e-02,0.1839,2.9888,0,8,64,1662,86
312,1748,2060,0.151456,0.855,1.015739e+02,3.136095e-02,0.1867,2.9935,0,8,82,1661,86
313,1747,2060,0.151942,0.855,9.900507e+01,3.814402e-02,0.1874,3.0043,0,8,88,1660,86
314,1746,2060,0.152427,0.855,1.045247e+02,4.221205e-02,0.192,3.0024,0,8,74,1659,86
315,1745,2060,0.152913,0.855,1.000235e+02,2.136560e-02,0.1939,3.0019,0,8,156,1658,86
316,1744,2060,0.153398,0.855,1.017776e+02,5.235295e-02,0.1905,2.9862,0,8,77,1657,86
317,1743,2060,0.153883,0.854,1.039182e+02,2.949584e-02,0.1911,2.9862,0,8,50,1656,86
318,1742,2060,0.154369,0.853,1.014222e+02,3.405172e-02,0.1958,2.9964,0,8,165,1655,86
319,1741,2060,0.154854,0.853,1.031232e+02,5.480615e-02,0.1907,3.0067,0,8,109,1654,86
320,1740,2060,0.15534,0.854,1.041837e+02,2.487878e-02,0.1866,3.0024,0,8,67,1653,86
321,1739,2060,0.155825,0.854,1.010639e+02,2.533053e-02,0.1866,2.9955,0,8,161,1652,86
322,1738,2060,0.156311,0.854,1.001623e+02,3.460348e-02,0.1901,3.0114,0,8,49,1651,86
323,1737,2060,0.156796,0.852,1.003828e+02,6.734932e-02,0.1903,2.9862,0,8,78,1650,86
324,1736,2060,0.157282,0.854,1.062338e+02,6.615704e-02,0.209,3.0,0,8,151,1649,86
325,1735,2060,0.157767,0.854,1.026742e+02,2.855177e-02,0.1875,2.9945,0,8,81,1648,86
326,1734,2060,0.158252,0.854,1.017150e+02,2.122225e-02,0.194,2.9901,0,8,163,1647,86
327,1733,2060,0.158738,0.854,1.030837e+02,6.129212e-02,0.1921,2.9947,0,8,108,1646,86
328,1732,2060,0.159223,0.854,1.075478e+02,3.662796e-02,0.1894,2.9932,0,8,73,1645,86
329,1731,2060,0.159709,0.854,1.049335e+02,4.551603e-02,0.1912,2.9998,0,8,177,1644,86
330,1730,2060,0.160194,0.854,1.032634e+02,2.175789e-02,0.2063,3.0054,0,8,128,1643,86
331,1729,2060,0.16068,0.854,1.042234e+02,6.627365e-02,0.1979,3.0005,0,8,122,1642,86
332,1728,2060,0.161165,0.854,1.070189e+02,4.057934e-02,0.1976,3.0097,0,8,52,1641,86
333,1727,2060,0.16165,0.854,1.068878e+02,3.526073e-02,0.2007,2.9985,0,8,86,1640,86
334,1726,2060,0.162136,0.854,1.067624e+02,3.483392e-02,0.1964,3.0008,0,8,105,1639,86
335,1725,2060,0.162621,0.854,1.066397e+02,4.850510e-02,0.1947,2.9927,0,8,137,1638,86
336,1724,2060,0.163107,0.854,1.065189e+02,3.264899e-02,0.1873,2.9909,0,8,142,1637,86
337,1723,2060,0.163592,0.854,1.063999e+02,4.399856e-02,0.1919,2.9956,0,8,178,1636,86
338,1722,2060,0.164078,0.854,1.062823e+02,2.433616e-02,0.1916,3.0002,0,8,188,1635,86
339,1721,2060,0.164563,0.854,1.061669e+02,7.286132e-02,0.1886,2.9852,1,3,8,1635,85
340,1720,2060,0.165049,0.854,1.060513e+02,1.534249e-03,0.1908,2.9964,0,4,12,1634,85
341,1719,2060,0.165534,0.854,1.079692e+02,6.284209e-04,0.19,2.9933,0,6,113,1633,85
342,1718,2060,0.166019,0.854,1.089502e+02,4.610807e-04,0.1882,2.9912,0,2,90,1632,85
343,1717,2060,0.166505,0.854,1.101936e+02,1.624736e-03,0.1938,3.0008,0,4,121,1631,85
344,1716,2060,0.16699,0.855,1.120289e+02,2.022621e-03,0.1941,3.0027,0,7,169,1630,85
345,1715,2060,0.167476,0.855,1.140948e+02,2.048056e-03,0.203,3.0003,0,7,92,1629,85
346,1714,2060,0.167961,0.854,1.159519e+02,1.011243e-03,0.1935,3.0069,0,1,10,1628,85
347,1713,2060,0.168447,0.854,1.177802e+02,2.088727e-03,0.1921,3.002,0,7,112,1627,85
348,1712,2060,0.168932,0.853,1.199528e+02,2.059593e-03,0.1968,3.0021,0,7,170,1626,85
349,1711,2060,0.169417,0.854,1.221604e+02,4.901655e-04,0.1976,3.0034,0,2,8,1625,85
350,1710,2060,0.169903,0.854,1.238389e+02,6.884951e-04,0.1963,3.0072,0,6,57,1624,85
351,1709,2060,0.170388,0.854,1.247623e+02,1.100430e-03,0.1977,2.985,0,3,99,1623,85
352,1708,2060,0.170874,0.854,1.267754e+02,1.727764e-03,0.1843,2.9961,0,4,54,1622,85
353,1707,2060,0.171359,0.855,1.288154e+02,1.073861e-03,0.1869,3.0061,0,1,160,1621,85
354,1706,2060,0.171845,0.855,1.307707e+02,1.784621e-03,0.1872,3.0039,0,4,72,1620,85
355,1705,2060,0.17233,0.854,1.328474e+02,2.248111e-03,0.1872,3.0128,0,7,29,1619,85
356,1704,2060,0.172816,0.855,1.351407e+02,1.850660e-03,0.1904,3.014,0,4,36,1618,85
357,1703,2060,0.173301,0.854,1.374078e+02,2.318360e-03,0.1882,3.0068,0,7,184,1617,85
358,1702,2060,0.173786,0.854,1.398531e+02,7.725725e-04,0.1941,3.0016,0,6,77,1616,85
359,1701,2060,0.174272,0.854,1.411341e+02,1.237377e-03,0.1867,3.0042,0,3,185,1615,85
360,1700,2060,0.174757,0.854,1.438090e+02,8.318792e-03,0.1854,3.0067,0,9,56,1614,85
361,1699,2060,0.175243,0.853,1.495912e+02,8.997698e-03,0.1866,3.009,0,9,147,1613,85
362,1698,2060,0.175728,0.854,1.504532e+02,9.519823e-03,0.1894,2.9974,0,9,80,1612,85
363,1697,2060,0.176214,0.854,1.524698e+02,9.421501e-03,0.1915,2.9992,0,9,146,1611,85
364,1696,2060,0.176699,0.854,1.538662e+02,9.514764e-03,0.1876,3.0007,0,9,104,1610,85
365,1695,2060,0.177184,0.854,1.559882e+02,1.275333e-02,0.1797,2.994,0,9,154,1609,85
366,1694,2060,0.17767,0.854,1.570618e+02,1.105092e-02,0.1815,3.0002,0,9,91,1608,85
367,1693,2060,0.178155,0.853,1.595275e+02,9.245442e-03,0.181,2.9986,0,9,70,1607,85
368,1692,2060,0.178641,0.853,1.631406e+02,1.047335e-02,0.1825,2.99,0,9,63,1606,85
369,1691,2060,0.179126,0.852,1.643491e+02,1.296542e-02,0.1801,2.9928,0,9,19,1605,85
370,1690,2060,0.179612,0.852,1.668430e+02,1.081343e-02,0.1781,3.0059,0,9,40,1604,85
371,1689,2060,0.180097,0.852,1.723472e+02,1.350211e-02,0.1829,3.0033,0,9,180,1603,85
372,1688,2060,0.180583,0.852,1.727973e+02,1.024030e-02,0.1913,3.0046,0,9,89,1602,85
373,1687,2060,0.181068,0.851,1.744976e+02,9.807113e-03,0.1869,3.0036,0,9,153,1601,85
374,1686,2060,0.181553,0.851,1.800318e+02,1.263189e-03,0.1917,3.0073,0,3,9,1600,85
375,1685,2060,0.182039,0.851,1.824201e+02,1.218964e-03,0.1897,3.0051,0,1,193,1599,85
376,1684,2060,0.182524,0.851,1.849068e+02,4.948823e-02,0.1859,3.0032,1,0,9,1599,84
377,1683,2060,0.18301,0.852,1.990969e+02,2.495501e-03,0.1893,2.99,0,7,172,1598,84
378,1682,2060,0.183495,0.852,2.022798e+02,2.548949e-03,0.1978,3.0066,0,7,133,1597,84
379,1681,2060,0.183981,0.851,2.051724e+02,1.277060e-03,0.1907,3.0017,0,1,135,1596,84
380,1680,2060,0.184466,0.851,2.079558e+02,1.338443e-03,0.1925,2.9928,0,3,193,1595,84
381,1679,2060,0.184951,0.851,2.106155e+02,1.280533e-03,0.2062,2.9966,0,1,9,1594,84
382,1678,2060,0.185437,0.851,2.129399e+02,2.086187e-03,0.1894,2.9979,0,4,123,1593,84
383,1677,2060,0.185922,0.851,2.158239e+02,1.333566e-03,0.1854,3.0085,0,3,2,1592,84
384,1676,2060,0.186408,0.851,2.187681e+02,2.742249e-03,0.1868,3.0055,0,7,174,1591,84
385,1675,2060,0.186893,0.851,2.221130e+02,6.283288e-04,0.1902,2.9906,0,2,117,1590,84
386,1674,2060,0.187379,0.852,2.243926e+02,7.586793e-03,0.1975,3.007,1,0,7,1590,83
387,1673,2060,0.187864,0.851,2.383284e+02,1.387602e-03,0.1903,3.0071,0,1,27,1589,83
388,1672,2060,0.18835,0.851,2.410344e+02,2.302599e-03,0.1884,3.0028,0,4,29,1588,83
389,1671,2060,0.188835,0.851,2.442726e+02,1.450677e-03,0.2014,3.0019,0,3,181,1587,83
390,1670,2060,0.18932,0.851,2.475969e+02,8.404200e-04,0.1951,3.0039,0,5,92,1586,83
391,1669,2060,0.189806,0.851,2.492507e+02,2.869735e-03,0.1901,3.0043,0,7,132,1585,83
392,1668,2060,0.190291,0.851,2.523881e+02,5.513077e-02,0.19,3.0063,1,4,9,1585,82
393,1667,2060,0.190777,0.848,2.706306e+02,1.006394e-02,0.1844,2.9926,0,9,49,1584,82
394,1666,2060,0.191262,0.849,2.793898e+02,1.040827e-02,0.1849,2.9902,0,9,66,1583,82
395,1665,2060,0.191748,0.85,2.832669e+02,1.065592e-02,0.1913,2.9719,0,9,150,1582,82
396,1664,2060,0.192233,0.848,2.889593e+02,1.181059e-02,0.1833,2.9898,0,9,155,1581,82
397,1663,2060,0.192718,0.849,2.928189e+02,1.392603e-02,0.187,2.9958,0,9,179,1580,82
398,1662,2060,0.193204,0.849,2.920202e+02,1.125890e-02,0.1864,2.9977,0,9,23,1579,82
399,1661,2060,0.193689,0.849,2.943539e+02,1.304859e-02,0.1952,2.9974,0,9,103,1578,82
400,1660,2060,0.194175,0.849,2.979940e+02,1.310314e-02,0.1954,3.0015,0,9,42,1577,82
401,1659,2060,0.19466,0.849,3.002442e+02,1.210976e-02,0.1929,3.0093,0,9,35,1576,82
402,1658,2060,0.195146,0.849,3.052486e+02,1.146562e-02,0.1896,3.0041,0,9,11,1575,82
403,1657,2060,0.195631,0.848,3.142444e+02,1.678039e-02,0.1873,2.9968,0,9,52,1574,82
404,1656,2060,0.196117,0.849,3.114510e+02,1.207820e-02,0.1865,3.0041,0,9,12,1573,82
405,1655,2060,0.196602,0.848,3.175128e+02,1.477598e-02,0.1865,2.9966,0,9,72,1572,82
406,1654,2060,0.197087,0.849,3.186739e+02,1.587890e-02,0.1832,3.0035,0,9,26,1571,82
407,1653,2060,0.197573,0.848,3.209912e+02,1.557389e-02,0.1809,2.9948,0,9,45,1570,82
408,1652,2060,0.198058,0.849,3.151313e+02,2.355214e-03,0.1866,2.9934,0,4,109,1569,82
409,1651,2060,0.198544,0.849,3.170505e+02,2.383330e-03,0.1923,2.9944,1,8,1,1569,81
410,1650,2060,0.199029,0.851,3.258529e+02,2.924735e-03,0.1907,2.9907,0,7,154,1568,81
411,1649,2060,0.199515,0.851,3.297534e+02,8.844685e-04,0.1963,3.0058,0,5,180,1567,81
412,1648,2060,0.2,0.851,3.314176e+02,1.507203e-03,0.1932,3.0023,0,1,15,1566,81
413,1647,2060,0.200485,0.851,3.344580e+02,2.441944e-03,0.188,2.6215,0,4,48,1565,81
414,1646,2060,0.200971,0.85,3.383411e+02,2.483829e-03,0.1908,3.0026,0,4,169,1564,81
415,1645,2060,0.201456,0.85,3.413868e+02,9.933226e-04,0.1896,3.0086,0,6,93,1563,81
416,1644,2060,0.201942,0.849,3.427340e+02,1.589807e-03,0.187,3.0032,0,3,55,1562,81
417,1643,2060,0.202427,0.849,3.464349e+02,7.224451e-04,0.1927,3.0068,0,2,193,1561,81
418,1642,2060,0.202913,0.849,3.497984e+02,2.509844e-03,0.196,2.9877,0,4,182,1560,81
419,1641,2060,0.203398,0.85,3.538266e+02,9.129990e-04,0.1888,3.0022,0,5,69,1559,81
420,1640,2060,0.203883,0.849,3.568775e+02,3.173455e-03,0.1858,3.0037,0,7,37,1558,81
421,1639,2060,0.204369,0.849,3.613738e+02,2.545847e-03,0.189,3.0047,0,4,160,1557,81
422,1638,2060,0.204854,0.849,3.659053e+02,1.634647e-03,0.1889,2.9947,0,3,169,1556,81
423,1637,2060,0.20534,0.85,3.702553e+02,1.605762e-03,0.1873,2.9814,0,1,161,1555,81
424,1636,2060,0.205825,0.85,3.743867e+02,2.703984e-03,0.1885,2.9994,0,4,149,1554,81
425,1635,2060,0.206311,0.849,3.788735e+02,2.743149e-03,0.188,3.0033,0,4,97,1553,81
426,1634,2060,0.206796,0.849,3.833956e+02,3.326684e-03,0.1833,3.0071,0,7,70,1552,81
427,1633,2060,0.207282,0.849,3.891193e+02,1.008718e-03,0.1887,3.0017,0,5,54,1551,81
428,1632,2060,0.207767,0.849,3.920332e+02,3.512684e-03,0.1836,2.9993,0,7,108,1550,81
429,1631,2060,0.208252,0.848,3.966642e+02,3.481006e-03,0.1853,2.9968,0,7,113,1549,81
430,1630,2060,0.208738,0.848,4.032328e+02,3.650268e-03,0.1886,3.0061,0,7,187,1548,81
431,1629,2060,0.209223,0.849,4.093410e+02,1.850036e-03,0.1938,2.9952,0,3,178,1547,81
432,1628,2060,0.209709,0.849,4.155496e+02,1.184782e-03,0.1786,3.008,0,6,13,1546,81
433,1627,2060,0.210194,0.849,4.184600e+02,1.180221e-02,0.1812,3.0053,0,9,186,1545,81
434,1626,2060,0.21068,0.849,4.304631e+02,1.613808e-02,0.1846,3.0075,0,9,117,1544,81
435,1625,2060,0.211165,0.848,4.389485e+02,1.309887e-02,0.1844,3.0094,0,9,32,1543,81
436,1624,2060,0.21165,0.848,4.436091e+02,1.075066e-02,0.1883,2.9947,0,9,126,1542,81
437,1623,2060,0.212136,0.848,4.539809e+02,1.739661e-02,0.1841,2.9987,0,9,60,1541,81
438,1622,2060,0.212621,0.849,4.592398e+02,1.449231e-02,0.1835,2.9957,0,9,88,1540,81
439,1621,2060,0.213107,0.849,4.618484e+02,1.455853e-02,0.1824,3.0057,0,9,53,1539,81
440,1620,2060,0.213592,0.849,4.545327e+02,1.397172e-02,0.188,2.9955,0,9,151,1538,81
441,1619,2060,0.214078,0.85,4.685794e+02,1.450768e-02,0.1823,2.9932,0,9,148,1537,81
442,1618,2060,0.214563,0.85,4.740039e+02,1.759056e-02,0.1931,2.9954,0,9,183,1536,81
443,1617,2060,0.215049,0.849,4.848313e+02,1.718373e-02,0.1885,3.0015,0,9,139,1535,81
444,1616,2060,0.215534,0.849,4.801486e+02,1.562826e-02,0.1885,2.9967,0,9,192,1534,81
445,1615,2060,0.216019,0.849,4.953977e+02,1.621010e-02,0.188,2.9983,0,9,122,1533,81
446,1614,2060,0.216505,0.85,4.946150e+02,1.717712e-02,0.1816,3.0027,0,9,184,1532,81
447,1613,2060,0.21699,0.849,5.087223e+02,1.757130e-02,0.1822,2.9981,0,9,50,1531,81
448,1612,2060,0.217476,0.851,5.119334e+02,3.690889e-03,0.183,2.9928,0,7,181,1530,81
449,1611,2060,0.217961,0.851,5.161366e+02,3.871371e-03,0.1822,2.9989,0,7,3,1529,81
450,1610,2060,0.218447,0.851,5.224088e+02,3.858076e-03,0.185,2.9988,0,7,10,1528,81
451,1609,2060,0.218932,0.851,5.294276e+02,1.937657e-03,0.1892,2.9933,0,1,185,1527,81
452,1608,2060,0.219417,0.851,5.355876e+02,9.207882e-04,0.1836,2.9901,0,2,152,1526,81
453,1607,2060,0.219903,0.851,5.405830e+02,1.278322e-03,0.185,2.9809,0,6,100,1525,81
454,1606,2060,0.220388,0.851,5.431036e+02,1.952777e-03,0.179,2.986,0,1,65,1524,81
455,1605,2060,0.220874,0.851,5.485056e+02,3.958806e-03,0.184,2.9926,0,7,130,1523,81
456,1604,2060,0.221359,0.851,5.550817e+02,2.066140e-03,0.1811,2.9997,0,3,98,1522,81
457,1603,2060,0.221845,0.851,5.624973e+02,3.266554e-03,0.188,2.9917,0,4,93,1521,81
458,1602,2060,0.22233,0.852,5.698217e+02,1.346973e-03,0.1991,2.9876,0,6,114,1520,81
459,1601,2060,0.222816,0.851,5.731924e+02,3.964498e-03,0.1873,3.0038,0,7,168,1519,81
460,1600,2060,0.223301,0.851,5.805069e+02,3.377007e-03,0.182,2.9972,0,4,140,1518,81
461,1599,2060,0.223786,0.851,5.888876e+02,4.208618e-03,0.1839,3.009,0,7,42,1517,81
462,1598,2060,0.224272,0.851,5.979835e+02,4.153221e-03,0.187,3.0067,0,7,173,1516,81
463,1597,2060,0.224757,0.851,6.048116e+02,1.219497e-03,0.1848,2.9983,0,5,24,1515,81
464,1596,2060,0.225243,0.851,6.087728e+02,2.233001e-03,0.1852,3.0071,0,3,173,1514,81
465,1595,2060,0.225728,0.851,6.159685e+02,2.218870e-03,0.1857,3.0051,0,3,139,1513,81
466,1594,2060,0.226214,0.851,6.247288e+02,9.215195e-02,0.1831,3.0013,1,6,9,1513,80
467,1593,2060,0.226699,0.85,6.661010e+02,1.554102e-02,0.1866,3.0025,0,9,6,1512,80
468,1592,2060,0.227184,0.852,6.862446e+02,1.921960e-02,0.1784,2.9886,0,9,75,1511,80
469,1591,2060,0.22767,0.849,7.013433e+02,1.790624e-02,0.1887,3.001,0,9,48,1510,80
470,1590,2060,0.228155,0.851,7.016464e+02,2.074610e-02,0.1826,3.0088,0,9,125,1509,80
471,1589,2060,0.228641,0.851,7.277287e+02,1.645419e-02,0.1849,2.9956,0,9,20,1508,80
472,1588,2060,0.229126,0.851,7.129747e+02,1.995881e-02,0.1852,3.003,0,9,67,1507,80
473,1587,2060,0.229612,0.85,7.358882e+02,1.765905e-02,0.1872,3.0043,0,9,109,1506,80
474,1586,2060,0.230097,0.85,7.241988e+02,5.352581e-02,0.1815,2.9888,1,3,9,1506,79
475,1585,2060,0.230583,0.85,7.580902e+02,1.000455e-01,0.1814,2.9904,1,8,9,1506,78
476,1584,2060,0.231068,0.837,7.613470e+02,1.575580e-02,0.1838,2.996,0,9,57,1505,78
477,1583,2060,0.231553,0.837,7.640604e+02,1.929240e-02,0.1841,3.0026,0,9,140,1504,78
478,1582,2060,0.232039,0.838,7.853837e+02,1.832687e-02,0.1806,3.0008,0,9,113,1503,78
479,1581,2060,0.232524,0.837,7.798271e+02,2.647175e-02,0.1833,3.0024,0,9,114,1502,78
480,1580,2060,0.23301,0.838,7.947853e+02,2.733321e-02,0.1873,2.996,0,9,174,1501,78
481,1579,2060,0.233495,0.838,7.649474e+02,2.918435e-02,0.1882,3.0093,0,9,189,1500,78
482,1578,2060,0.233981,0.838,7.844933e+02,2.462837e-02,0.1861,3.0092,0,9,47,1499,78
483,1577,2060,0.234466,0.837,7.601393e+02,2.283260e-02,0.1859,3.0072,0,9,116,1498,78
484,1576,2060,0.234951,0.838,7.878905e+02,1.652609e-02,0.1891,2.9952,0,9,79,1497,78
485,1575,2060,0.235437,0.836,7.717432e+02,1.421472e-02,0.1785,3.0053,0,9,87,1496,78
486,1574,2060,0.235922,0.837,7.886990e+02,2.168843e-02,0.1837,3.0013,0,9,193,1495,78
487,1573,2060,0.236408,0.837,7.896817e+02,1.879203e-02,0.1865,3.0007,0,9,9,1494,78
488,1572,2060,0.236893,0.837,7.834349e+02,2.949977e-02,0.1856,2.9932,0,9,190,1493,78
489,1571,2060,0.237379,0.837,8.053754e+02,1.909131e-02,0.1783,2.9915,0,9,185,1492,78
490,1570,2060,0.237864,0.837,7.937238e+02,1.650980e-02,0.1838,2.9974,0,9,24,1491,78
491,1569,2060,0.23835,0.837,8.067949e+02,2.987417e-02,0.1833,3.0029,0,9,105,1490,78
492,1568,2060,0.238835,0.839,8.120440e+02,2.046218e-02,0.1772,3.004,0,9,44,1489,78
493,1567,2060,0.23932,0.839,8.050825e+02,1.723811e-02,0.1781,1.1989,0,9,118,1488,78
494,1566,2060,0.239806,0.841,8.326390e+02,2.414512e-02,0.1876,3.0018,0,9,8,1487,78
495,1565,2060,0.240291,0.841,8.183555e+02,2.137795e-02,0.1801,3.004,0,9,164,1486,78
496,1564,2060,0.240777,0.841,8.464402e+02,2.444779e-02,0.1817,2.9828,0,9,38,1485,78
497,1563,2060,0.241262,0.84,8.281909e+02,2.601349e-02,0.1898,2.9727,0,9,142,1484,78
498,1562,2060,0.241748,0.84,8.510873e+02,1.837214e-02,0.1796,2.9899,0,9,111,1483,78
499,1561,2060,0.242233,0.84,8.279575e+02,1.912592e-02,0.186,2.9985,0,9,173,1482,78
