step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
100,2060,2160,0.046296,0.915,1.181139e-01,2.615448e-02,1.1343,4.9911,0,4,184,1859,100,100
101,2059,2160,0.046759,0.915,1.201156e-01,3.622205e-02,1.1157,4.9839,0,4,42,1858,100,100
102,2058,2160,0.047222,0.915,1.297172e-01,3.065471e-02,1.1104,4.9721,0,4,6,1857,100,100
103,2057,2160,0.047685,0.915,1.233664e-01,1.346455e-03,1.0792,4.9991,0,7,152,1856,100,100
104,2056,2160,0.048148,0.915,1.262875e-01,1.355757e-02,1.0446,4.7008,0,2,172,1855,100,100
105,2055,2160,0.048611,0.915,1.360239e-01,1.517015e-02,1.1767,5.0224,0,2,66,1854,100,100
106,2054,2160,0.049074,0.915,1.343943e-01,1.516087e-02,1.1983,5.2335,0,2,184,1853,100,100
107,2053,2160,0.049537,0.915,1.411382e-01,1.662962e-02,1.0209,5.2077,0,2,74,1852,100,100
108,2052,2160,0.05,0.916,1.432237e-01,5.449407e-03,1.1203,5.0323,0,9,112,1851,100,100
109,2051,2160,0.050463,0.916,1.457285e-01,3.082831e-02,1.1682,4.6136,0,4,169,1850,100,100
110,2050,2160,0.050926,0.916,1.599830e-01,4.429000e-02,1.0809,4.7521,0,4,140,1849,100,100
111,2049,2160,0.051389,0.916,1.575946e-01,3.374092e-02,1.109,4.6985,0,4,176,1848,100,100
112,2048,2160,0.051852,0.916,1.654221e-01,4.298233e-02,1.0253,3.9359,0,4,28,1847,100,100
113,2047,2160,0.052315,0.916,1.730898e-01,3.810988e-02,1.0821,3.9824,0,4,185,1846,100,100
114,2046,2160,0.052778,0.916,1.776869e-01,5.608067e-02,1.0433,3.9963,0,4,14,1845,100,100
115,2045,2160,0.053241,0.916,1.863663e-01,4.539434e-02,1.0799,3.9988,0,4,181,1844,100,100
116,2044,2160,0.053704,0.916,1.742488e-01,7.744397e-02,1.0242,4.0179,0,5,97,1843,100,100
117,2043,2160,0.054167,0.916,1.902304e-01,6.542285e-02,1.0741,4.4719,0,5,43,1842,100,100
118,2042,2160,0.05463,0.916,1.804416e-01,1.536579e-03,1.1462,4.2949,0,7,32,1841,100,100
119,2041,2160,0.055093,0.916,1.845382e-01,5.157754e-02,1.2052,4.6227,0,5,2,1840,100,100
120,2040,2160,0.055556,0.916,2.039390e-01,6.587897e-02,1.1599,4.6774,0,5,26,1839,100,100
121,2039,2160,0.056019,0.916,2.000233e-01,5.477901e-02,1.0909,4.6512,0,5,96,1838,100,100
122,2038,2160,0.056481,0.916,2.037789e-01,6.355514e-02,1.1931,4.6562,0,5,85,1837,100,100
123,2037,2160,0.056944,0.916,2.041296e-01,5.767711e-02,1.1286,4.6595,0,5,169,1836,100,100
124,2036,2160,0.057407,0.916,1.997617e-01,7.815914e-02,1.1239,4.7617,0,5,112,1835,100,100
125,2035,2160,0.05787,0.916,2.158911e-01,5.931094e-02,1.1515,4.7221,0,5,14,1834,100,100
126,2034,2160,0.058333,0.916,2.035326e-01,6.359747e-04,1.0914,4.9049,0,1,157,1833,100,100
127,2033,2160,0.058796,0.916,2.093551e-01,2.078696e-02,1.1554,4.9146,0,2,107,1832,100,100
128,2032,2160,0.059259,0.917,2.239987e-01,2.087505e-02,1.0925,4.9168,0,2,152,1831,100,100
129,2031,2160,0.059722,0.917,2.215216e-01,1.942445e-02,1.1518,4.9806,0,2,158,1830,100,100
130,2030,2160,0.060185,0.916,2.365747e-01,2.332946e-02,1.1421,4.9879,0,2,147,1829,100,100
131,2029,2160,0.060648,0.916,2.391187e-01,1.996946e-02,1.1728,4.8589,0,2,80,1828,100,100
132,2028,2160,0.061111,0.915,2.457047e-01,2.517127e-02,1.0451,4.9142,0,2,40,1827,100,100
133,2027,2160,0.061574,0.915,2.545643e-01,2.226350e-02,1.175,4.8942,0,2,49,1826,100,100
134,2026,2160,0.062037,0.917,2.610141e-01,5.506772e-02,1.1126,4.87,0,5,186,1825,100,100
135,2025,2160,0.0625,0.917,2.831788e-01,8.765171e-02,1.115,4.8605,0,5,94,1824,100,100
136,2024,2160,0.062963,0.917,2.761966e-01,5.617570e-02,1.0787,4.9328,0,5,84,1823,100,100
137,2023,2160,0.063426,0.917,2.888065e-01,5.568350e-02,1.097,5.0337,0,5,183,1822,100,100
138,2022,2160,0.063889,0.917,2.917638e-01,6.290753e-02,1.1978,4.9855,0,5,184,1821,100,100
139,2021,2160,0.064352,0.917,2.920174e-01,7.280674e-02,1.0814,5.0032,0,5,81,1820,100,100
140,2020,2160,0.064815,0.917,3.042143e-01,6.349105e-02,1.176,5.0104,0,5,68,1819,100,100
141,2019,2160,0.065278,0.917,3.061188e-01,7.510325e-02,1.1211,4.8863,0,5,3,1818,100,100
142,2018,2160,0.065741,0.917,3.181899e-01,5.510825e-02,1.0575,4.8809,0,5,148,1817,100,100
143,2017,2160,0.066204,0.918,3.175506e-01,9.126947e-02,1.0991,4.9999,0,5,23,1816,100,100
144,2016,2160,0.066667,0.918,3.275132e-01,8.696263e-02,1.1307,4.9072,0,5,116,1815,100,100
145,2015,2160,0.06713,0.918,3.157948e-01,4.143174e-02,1.0686,4.8922,0,4,97,1814,100,100
146,2014,2160,0.067593,0.918,3.388528e-01,4.829066e-02,1.1274,4.9085,0,4,86,1813,100,100
147,2013,2160,0.068056,0.918,3.316720e-01,3.057573e-02,1.0527,4.9946,0,4,60,1812,100,100
148,2012,2160,0.068519,0.916,3.377355e-01,4.539179e-02,1.1372,4.9384,0,4,178,1811,100,100
149,2011,2160,0.068981,0.916,3.481254e-01,3.881455e-02,1.1513,5.0165,0,4,16,1810,100,100
150,2010,2160,0.069444,0.916,3.474726e-01,4.640058e-02,1.1126,4.9392,0,4,70,1809,100,100
151,2009,2160,0.069907,0.916,3.713482e-01,4.199623e-02,1.0235,5.0424,0,4,164,1808,100,100
152,2008,2160,0.07037,0.916,3.675543e-01,4.642040e-04,1.1523,5.0228,0,6,185,1807,100,100
153,2007,2160,0.070833,0.916,3.737641e-01,9.915757e-02,1.0733,5.0113,0,5,126,1806,100,100
154,2006,2160,0.071296,0.916,3.985567e-01,8.725719e-02,1.1038,5.0394,0,5,8,1805,100,100
155,2005,2160,0.071759,0.916,3.825092e-01,9.127900e-02,1.1368,4.9735,0,5,73,1804,100,100
156,2004,2160,0.072222,0.916,4.120723e-01,7.982468e-02,1.0488,5.0361,0,5,6,1803,100,100
157,2003,2160,0.072685,0.916,3.965902e-01,7.729772e-02,1.1166,5.0413,0,5,162,1802,100,100
158,2002,2160,0.073148,0.916,4.251022e-01,1.106133e-01,1.1502,5.0119,0,5,191,1801,100,100
159,2001,2160,0.073611,0.916,4.339633e-01,9.166314e-02,1.101,5.0076,0,5,106,1800,100,100
160,2000,2160,0.074074,0.915,4.511472e-01,1.113990e-01,1.0479,4.9562,0,5,10,1799,100,100
161,1999,2160,0.074537,0.915,4.793726e-01,8.934064e-02,1.0847,4.9693,0,5,32,1798,100,100
162,1998,2160,0.075,0.915,4.863279e-01,1.114782e-03,1.0753,5.0221,0,8,27,1797,100,100
163,1997,2160,0.075463,0.915,4.921332e-01,4.810999e-02,1.1012,5.0309,0,4,92,1796,100,100
164,1996,2160,0.075926,0.915,5.256343e-01,5.932142e-02,1.0763,5.0633,0,4,195,1795,100,100
165,1995,2160,0.076389,0.915,5.071568e-01,4.221525e-02,1.1209,4.9568,0,4,135,1794,100,100
166,1994,2160,0.076852,0.915,5.245379e-01,4.120814e-02,1.0738,5.0314,0,4,130,1793,100,100
167,1993,2160,0.077315,0.915,5.368718e-01,6.134131e-02,1.0818,5.0236,0,4,166,1792,100,100
168,1992,2160,0.077778,0.915,5.568426e-01,3.726856e-02,1.047,5.0451,0,4,157,1791,100,100
169,1991,2160,0.078241,0.915,5.524382e-01,7.411006e-04,1.0836,5.0448,0,0,115,1790,100,100
170,1990,2160,0.078704,0.915,5.603412e-01,8.667068e-03,1.0627,4.9537,0,9,47,1789,100,100
171,1989,2160,0.079167,0.915,5.705054e-01,1.013066e-02,1.0729,5.0251,0,9,115,1788,100,100
172,1988,2160,0.07963,0.915,5.774378e-01,2.501773e-02,1.0686,5.0038,0,2,53,1787,100,100
173,1987,2160,0.080093,0.915,6.040975e-01,2.674812e-02,1.0732,4.9888,0,2,183,1786,100,100
174,1986,2160,0.080556,0.915,5.950290e-01,2.487351e-02,1.0906,5.0253,0,2,15,1785,100,100
175,1985,2160,0.081019,0.915,6.185589e-01,2.595051e-02,1.0646,4.985,0,2,28,1784,100,100
176,1984,2160,0.081481,0.915,6.205042e-01,2.924052e-02,1.0966,4.8242,0,2,181,1783,100,100
177,1983,2160,0.081944,0.915,6.349929e-01,2.877528e-02,1.1796,5.0122,0,2,2,1782,100,100
178,1982,2160,0.082407,0.915,6.294735e-01,2.655031e-02,1.0839,5.0327,0,2,193,1781,100,100
179,1981,2160,0.08287,0.915,6.486975e-01,2.763763e-02,1.0841,4.9703,0,2,48,1780,100,100
180,1980,2160,0.083333,0.915,6.588605e-01,2.691835e-02,1.1219,5.0129,0,2,14,1779,100,100
181,1979,2160,0.083796,0.915,6.847068e-01,2.701695e-02,1.1158,4.9871,0,2,141,1778,100,100
182,1978,2160,0.084259,0.915,6.956611e-01,1.257353e-03,1.0829,5.0114,0,8,35,1777,100,100
183,1977,2160,0.084722,0.915,7.006103e-01,6.256575e-02,1.0835,5.0132,0,4,99,1776,100,100
184,1976,2160,0.085185,0.915,7.364266e-01,6.257087e-02,1.1179,5.0198,0,4,136,1775,100,100
185,1975,2160,0.085648,0.916,6.972661e-01,4.823482e-02,1.1447,4.9143,0,4,52,1774,100,100
186,1974,2160,0.086111,0.916,7.353201e-01,5.850508e-02,1.0275,5.0233,0,4,100,1773,100,100
187,1973,2160,0.086574,0.916,7.361245e-01,6.851485e-02,1.0802,4.9916,0,4,78,1772,100,100
188,1972,2160,0.087037,0.916,7.626392e-01,6.970169e-02,1.0599,4.9994,0,4,53,1771,100,100
189,1971,2160,0.0875,0.916,7.442886e-01,4.406248e-02,1.0635,4.9805,0,4,27,1770,100,100
190,1970,2160,0.087963,0.916,7.725457e-01,4.196350e-02,1.1081,5.0082,0,4,180,1769,100,100
191,1969,2160,0.088426,0.916,7.950276e-01,7.739798e-02,1.0241,4.9748,0,4,193,1768,100,100
192,1968,2160,0.088889,0.916,8.089801e-01,7.289720e-02,1.0987,5.0234,0,4,91,1767,100,100
193,1967,2160,0.089352,0.917,7.996603e-01,5.242579e-02,1.0885,5.0014,0,4,19,1766,100,100
194,1966,2160,0.089815,0.917,8.186516e-01,6.706485e-02,1.215,4.9941,0,4,55,1765,100,100
195,1965,2160,0.090278,0.917,8.557334e-01,7.328404e-02,1.1239,4.9702,0,4,81,1764,100,100
196,1964,2160,0.090741,0.917,8.308891e-01,5.908314e-02,1.0596,4.9982,0,4,13,1763,100,100
197,1963,2160,0.091204,0.917,8.616128e-01,5.788984e-02,1.0754,5.0212,0,4,76,1762,100,100
198,1962,2160,0.091667,0.916,8.938894e-01,8.670801e-02,1.1381,5.0133,0,4,9,1761,100,100
199,1961,2160,0.09213,0.916,9.058782e-01,7.280891e-02,1.0907,5.033,0,4,80,1760,100,100
200,1960,2160,0.092593,0.916,8.825298e-01,8.316773e-02,1.1071,4.8755,0,4,98,1759,100,100
201,1959,2160,0.093056,0.916,9.104262e-01,7.911929e-02,1.0846,4.9996,0,4,154,1758,100,100
202,1958,2160,0.093519,0.916,8.755527e-01,5.906391e-04,1.1273,5.0417,0,6,102,1757,100,100
203,1957,2160,0.093981,0.916,8.848903e-01,8.698223e-02,1.0386,5.0417,0,5,109,1756,100,100
204,1956,2160,0.094444,0.916,9.333926e-01,8.364744e-02,1.1005,5.0387,0,5,24,1755,100,100
205,1955,2160,0.094907,0.916,9.012805e-01,8.772922e-02,1.0331,4.8636,0,5,75,1754,100,100
206,1954,2160,0.09537,0.916,9.138933e-01,1.211697e-01,1.0618,5.005,0,5,171,1753,100,100
207,1953,2160,0.095833,0.916,8.914921e-01,7.411386e-02,1.099,5.0184,0,5,164,1752,100,100
208,1952,2160,0.096296,0.916,9.038221e-01,8.696212e-02,1.05,5.0043,0,5,58,1751,100,100
209,1951,2160,0.096759,0.916,9.366390e-01,8.609510e-02,1.1239,4.9723,0,5,127,1750,100,100
210,1950,2160,0.097222,0.916,9.231198e-01,1.607303e-01,1.0572,4.8498,0,5,118,1749,100,100
211,1949,2160,0.097685,0.916,9.578816e-01,1.545722e-01,1.1515,5.016,0,5,16,1748,100,100
212,1948,2160,0.098148,0.916,9.541088e-01,1.071840e-01,1.0604,5.0538,0,5,83,1747,100,100
213,1947,2160,0.098611,0.916,9.887400e-01,8.189411e-02,1.1078,5.0105,0,5,38,1746,100,100
214,1946,2160,0.099074,0.916,9.400056e-01,8.241934e-02,1.0578,5.0104,0,5,190,1745,100,100
215,1945,2160,0.099537,0.916,9.881496e-01,1.591304e-01,0.9818,4.9678,0,5,25,1744,100,100
216,1944,2160,0.1,0.916,9.575474e-01,7.998810e-02,1.1031,4.9903,0,5,120,1743,100,100
217,1943,2160,0.100463,0.916,9.663199e-01,8.658824e-02,1.0285,5.0104,0,5,4,1742,100,100
218,1942,2160,0.100926,0.916,1.029795e+00,1.145450e-01,1.0711,5.0287,0,5,146,1741,100,100
219,1941,2160,0.101389,0.917,9.829779e-01,2.804018e-02,1.076,5.0317,0,2,192,1740,100,100
220,1940,2160,0.101852,0.917,1.026382e+00,3.269130e-02,1.0269,5.0487,0,2,119,1739,100,100
221,1939,2160,0.102315,0.919,1.019332e+00,3.413583e-02,1.082,5.0118,0,2,67,1738,100,100
222,1938,2160,0.102778,0.919,1.032803e+00,3.071084e-02,1.0471,4.9775,0,2,170,1737,100,100
223,1937,2160,0.103241,0.919,1.046322e+00,3.434755e-02,1.0695,4.9711,0,2,188,1736,100,100
224,1936,2160,0.103704,0.919,1.076204e+00,4.195754e-02,1.079,5.0198,0,2,168,1735,100,100
225,1935,2160,0.104167,0.919,1.076924e+00,3.074902e-02,1.021,5.0177,0,2,96,1734,100,100
226,1934,2160,0.10463,0.918,1.099156e+00,3.825772e-02,1.0548,4.9535,0,2,94,1733,100,100
227,1933,2160,0.105093,0.918,1.124871e+00,3.809658e-02,1.1042,4.9321,0,2,191,1732,100,100
228,1932,2160,0.105556,0.919,1.104818e+00,4.158555e-02,1.0717,4.8685,0,2,120,1731,100,100
229,1931,2160,0.106019,0.92,1.136299e+00,3.722073e-02,1.0552,4.9247,0,2,169,1730,100,100
230,1930,2160,0.106481,0.92,1.154680e+00,1.182047e-02,1.0714,4.8895,0,9,80,1729,100,100
231,1929,2160,0.106944,0.92,1.168792e+00,1.211212e-02,1.0555,4.8794,0,9,29,1728,100,100
232,1928,2160,0.107407,0.92,1.189706e+00,5.962175e-02,1.0679,4.7338,0,4,129,1727,100,100
233,1927,2160,0.10787,0.92,1.266846e+00,7.044505e-02,1.0736,4.7383,0,4,110,1726,100,100
234,1926,2160,0.108333,0.92,1.234015e+00,8.291870e-02,1.1123,4.6958,0,4,179,1725,100,100
235,1925,2160,0.108796,0.92,1.297895e+00,7.983647e-02,1.0565,4.7214,0,4,79,1724,100,100
236,1924,2160,0.109259,0.921,1.263948e+00,6.959771e-02,1.1222,4.6831,0,4,46,1723,100,100
237,1923,2160,0.109722,0.92,1.329034e+00,8.276540e-02,1.1112,4.7157,0,4,5,1722,100,100
238,1922,2160,0.110185,0.92,1.317119e+00,6.683639e-02,1.0889,4.7117,0,4,49,1721,100,100
239,1921,2160,0.110648,0.92,1.374114e+00,1.097276e-01,1.0465,4.7208,0,4,15,1720,100,100
240,1920,2160,0.111111,0.92,1.362199e+00,8.055852e-02,1.1047,4.7169,0,4,187,1719,100,100
241,1919,2160,0.111574,0.92,1.334104e+00,8.405406e-02,1.0617,4.7318,0,4,168,1718,100,100
242,1918,2160,0.112037,0.92,1.416346e+00,1.015049e-01,1.1175,4.7122,0,4,102,1717,100,100
243,1917,2160,0.1125,0.92,1.365423e+00,8.068975e-02,1.0973,4.6935,0,4,183,1716,100,100
244,1916,2160,0.112963,0.92,1.420513e+00,8.142099e-02,1.0936,4.7208,0,4,111,1715,100,100
