epoch,train_acc,test_acc,train_loss,epoch_time_s
260,0.8508,0.833,0.049848,0.003
261,0.8522,0.843,0.049616,0.003
262,0.857,0.833,0.049098,0.003
263,0.8566,0.841,0.04902,0.003
264,0.8536,0.838,0.049323,0.003
265,0.8593,0.839,0.048752,0.003
266,0.8532,0.835,0.049557,0.003
267,0.8551,0.836,0.049005,0.003
268,0.8535,0.845,0.049178,0.003
269,0.8565,0.835,0.048527,0.003
270,0.8582,0.85,0.048412,0.003
271,0.8581,0.845,0.048675,0.003
272,0.8588,0.843,0.04833,0.003
273,0.8571,0.845,0.048345,0.003
274,0.8533,0.841,0.049066,0.003
275,0.8625,0.841,0.047862,0.003
276,0.8596,0.833,0.04829,0.003
277,0.8601,0.846,0.047514,0.003
278,0.854,0.829,0.048499,0.003
279,0.8552,0.843,0.049056,0.003
280,0.8625,0.85,0.047283,0.003
281,0.8606,0.831,0.047582,0.003
282,0.8592,0.844,0.047211,0.003
283,0.8583,0.843,0.04749,0.003
284,0.8627,0.853,0.046944,0.003
285,0.8584,0.85,0.047579,0.003
286,0.8624,0.848,0.04693,0.003
287,0.8621,0.85,0.047195,0.003
288,0.8584,0.842,0.047196,0.003
289,0.8549,0.833,0.048665,0.003
290,0.8641,0.846,0.046925,0.003
291,0.8625,0.851,0.047357,0.003
292,0.8652,0.854,0.046348,0.003
293,0.8643,0.845,0.046504,0.003
294,0.8664,0.852,0.046365,0.003
295,0.8654,0.857,0.046337,0.003
296,0.8653,0.855,0.04669,0.003
297,0.8683,0.846,0.046252,0.003
298,0.8608,0.849,0.047047,0.003
299,0.8645,0.857,0.046657,0.003
300,0.8643,0.856,0.046092,0.003
301,0.8678,0.856,0.045953,0.003
302,0.8671,0.857,0.046014,0.003
303,0.866,0.854,0.046102,0.003
304,0.8657,0.853,0.045997,0.003
305,0.8628,0.858,0.046178,0.003
306,0.8671,0.849,0.045573,0.003
307,0.8601,0.836,0.047104,0.003
308,0.8646,0.858,0.046407,0.003
309,0.8678,0.854,0.045875,0.003
310,0.868,0.845,0.045289,0.003
311,0.8663,0.857,0.04536,0.003
312,0.8697,0.853,0.045092,0.003
313,0.866,0.846,0.045312,0.003
314,0.8656,0.842,0.045708,0.003
315,0.866,0.848,0.045462,0.003
316,0.8684,0.845,0.045381,0.003
317,0.8696,0.853,0.045279,0.003
318,0.867,0.858,0.045502,0.003
319,0.8718,0.864,0.044923,0.003
320,0.8721,0.862,0.044663,0.003
321,0.8732,0.864,0.044619,0.003
322,0.8702,0.857,0.045408,0.003
323,0.8683,0.862,0.044997,0.003
324,0.8738,0.856,0.04434,0.003
325,0.8713,0.859,0.0447,0.003
326,0.8732,0.852,0.044202,0.003
327,0.8735,0.855,0.04429,0.003
328,0.8726,0.848,0.044241,0.003
329,0.8714,0.855,0.04483,0.003
330,0.8742,0.859,0.044502,0.003
331,0.8707,0.86,0.044389,0.003
332,0.8737,0.863,0.044033,0.003
333,0.872,0.866,0.044176,0.003
334,0.8743,0.859,0.043855,0.003
335,0.8717,0.868,0.04423,0.003
336,0.8726,0.861,0.044028,0.003
337,0.8689,0.862,0.044692,0.003
338,0.874,0.865,0.043667,0.003
339,0.8746,0.862,0.043851,0.003
340,0.8758,0.867,0.043577,0.004
341,0.8735,0.863,0.044056,0.003
342,0.8742,0.867,0.044125,0.003
343,0.8744,0.859,0.043899,0.003
344,0.8747,0.866,0.043727,0.003
345,0.8762,0.859,0.043478,0.003
346,0.873,0.866,0.043551,0.003
347,0.8766,0.864,0.043486,0.003
348,0.8753,0.862,0.043709,0.003
349,0.8752,0.86,0.043586,0.003
350,0.8742,0.867,0.043557,0.003
351,0.8754,0.871,0.043472,0.003
352,0.8676,0.853,0.044234,0.004
353,0.8795,0.865,0.042897,0.003
354,0.8773,0.853,0.043076,0.003
355,0.8776,0.859,0.043005,0.003
356,0.8706,0.857,0.043569,0.003
357,0.875,0.865,0.043124,0.003
358,0.8785,0.868,0.042888,0.003
359,0.8794,0.865,0.042737,0.003
360,0.8776,0.868,0.042967,0.003
361,0.8765,0.864,0.0434,0.003
362,0.8784,0.863,0.042694,0.003
363,0.8748,0.856,0.043681,0.003
364,0.8778,0.87,0.042989,0.003
365,0.8759,0.865,0.042947,0.003
366,0.8779,0.864,0.04308,0.003
367,0.8791,0.867,0.042598,0.003
368,0.8766,0.863,0.04304,0.003
369,0.8764,0.87,0.04272,0.003
370,0.878,0.868,0.042717,0.003
371,0.8728,0.856,0.043327,0.003
372,0.8792,0.864,0.04226,0.004
373,0.8789,0.868,0.042343,0.003
374,0.8781,0.865,0.042315,0.003
375,0.876,0.87,0.04293,0.003
376,0.8791,0.871,0.042549,0.003
377,0.8769,0.855,0.042615,0.003
378,0.88,0.873,0.042119,0.003
379,0.8792,0.87,0.042562,0.003
380,0.8736,0.859,0.042899,0.004
381,0.8815,0.872,0.041882,0.003
382,0.8749,0.858,0.042399,0.004
383,0.8781,0.87,0.042875,0.003
384,0.8816,0.869,0.041971,0.003
385,0.8803,0.867,0.04192,0.003
386,0.8808,0.868,0.041792,0.003
387,0.88,0.867,0.042009,0.003
388,0.8809,0.866,0.042135,0.003
389,0.881,0.87,0.042024,0.003
390,0.8728,0.862,0.042608,0.003
391,0.8817,0.871,0.041537,0.003
392,0.8804,0.868,0.041799,0.003
393,0.8782,0.869,0.04194,0.003
394,0.8816,0.868,0.04166,0.003
395,0.8793,0.878,0.0418,0.003
396,0.8818,0.873,0.041637,0.003
397,0.8807,0.872,0.041546,0.003
398,0.8796,0.866,0.041583,0.003
399,0.8819,0.868,0.041443,0.003
400,0.875,0.858,0.042517,0.003
