step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ,layer_3_NZ
238,2022,2260,0.10531,0.142,2.008331e-07,2.612182e-04,0.495,3.655,0,8,114,1805,65,61,90
239,2021,2260,0.105752,0.142,2.088719e-07,8.281674e-04,0.5171,3.6364,3,3,1,1805,65,61,89
240,2020,2260,0.106195,0.142,2.530419e-07,3.982048e-04,0.5094,3.653,2,6,2,1805,65,60,89
241,2019,2260,0.106637,0.142,2.829030e-07,5.565225e-05,0.5148,3.6558,0,5,43,1804,65,60,89
242,2018,2260,0.10708,0.142,2.856996e-07,9.661262e-05,0.5092,3.6491,0,2,194,1803,65,60,89
243,2017,2260,0.107522,0.142,2.851717e-07,5.868749e-05,0.5097,3.6404,0,5,105,1802,65,60,89
244,2016,2260,0.107965,0.142,2.868305e-07,6.997540e-03,0.5093,0.0211,1,9,9,1802,64,60,89
245,2015,2260,0.108407,0.142,3.954197e-07,1.220396e-02,0.5068,0.0202,0,9,155,1801,64,60,89
246,2014,2260,0.10885,0.142,3.054840e-07,1.206613e-02,0.523,0.0204,0,9,52,1800,64,60,89
247,2013,2260,0.109292,0.142,2.872845e-07,2.209362e-02,0.5013,0.0212,0,9,131,1799,64,60,89
248,2012,2260,0.109735,0.142,3.577487e-07,9.599024e-03,0.5001,0.0227,0,9,124,1798,64,60,89
249,2011,2260,0.110177,0.142,2.909568e-07,9.929139e-03,0.5098,0.0216,0,9,126,1797,64,60,89
250,2010,2260,0.110619,0.142,3.032842e-07,1.414039e-02,0.5068,0.0237,0,9,135,1796,64,60,89
251,2009,2260,0.111062,0.142,3.507812e-07,1.725006e-02,0.5043,0.0213,0,9,145,1795,64,60,89
252,2008,2260,0.111504,0.142,3.084625e-07,9.853493e-03,0.4932,0.0212,0,9,113,1794,64,60,89
253,2007,2260,0.111947,0.142,3.824689e-07,1.097378e-02,0.4899,0.023,0,9,30,1793,64,60,89
254,2006,2260,0.112389,0.142,3.025966e-07,2.215987e-02,0.4922,0.025,0,9,0,1792,64,60,89
255,2005,2260,0.112832,0.142,3.798201e-07,9.231453e-03,0.5003,0.0223,0,9,8,1791,64,60,89
256,2004,2260,0.113274,0.142,4.074449e-07,1.009237e-02,0.4989,0.0208,0,9,109,1790,64,60,89
257,2003,2260,0.113717,0.142,4.150804e-07,1.420613e-02,0.5025,0.0235,0,9,10,1789,64,60,89
258,2002,2260,0.114159,0.142,4.337649e-07,1.349667e-02,0.4979,0.0228,0,9,138,1788,64,60,89
259,2001,2260,0.114602,0.142,2.989554e-07,6.251539e-05,0.4963,3.6585,0,5,110,1787,64,60,89
260,2000,2260,0.115044,0.142,3.012340e-07,1.003816e-04,0.5086,3.6482,0,6,26,1786,64,60,89
261,1999,2260,0.115487,0.142,3.035621e-07,1.469942e-03,0.5061,3.6513,3,3,0,1786,64,60,88
262,1998,2260,0.115929,0.142,3.869536e-07,1.867082e-04,0.5092,3.6452,0,0,85,1785,64,60,88
263,1997,2260,0.116372,0.142,3.937067e-07,3.230947e-04,0.5088,3.6515,0,3,186,1784,64,60,88
264,1996,2260,0.116814,0.142,4.047754e-07,1.895284e-04,0.5126,3.6464,0,0,134,1783,64,60,88
265,1995,2260,0.117257,0.142,4.080111e-07,1.156152e-03,0.5007,3.6327,3,6,1,1783,64,60,87
266,1994,2260,0.117699,0.142,5.076609e-07,2.012253e-04,0.5109,3.6516,0,0,81,1782,64,60,87
267,1993,2260,0.118142,0.142,5.157159e-07,5.514510e-04,0.515,3.6376,2,6,8,1782,64,59,87
268,1992,2260,0.118584,0.142,5.749960e-07,1.874711e-03,0.5132,3.6505,3,2,0,1782,64,59,86
269,1991,2260,0.119027,0.142,7.040451e-07,2.173233e-04,0.5156,3.6346,0,0,189,1781,64,59,86
270,1990,2260,0.119469,0.142,7.105743e-07,1.283875e-04,0.5043,3.6465,0,6,190,1780,64,59,86
271,1989,2260,0.119912,0.142,7.116130e-07,3.861755e-04,0.5107,3.649,0,3,40,1779,64,59,86
272,1988,2260,0.120354,0.142,7.229489e-07,2.460104e-04,0.5032,3.657,0,1,177,1778,64,59,86
273,1987,2260,0.120796,0.142,7.335605e-07,9.801770e-03,0.4998,0.0203,0,9,105,1777,64,59,86
274,1986,2260,0.121239,0.142,9.908338e-07,1.361323e-02,0.5028,0.0223,0,9,16,1776,64,59,86
275,1985,2260,0.121681,0.142,7.611171e-07,1.072333e-02,0.5085,0.0202,0,9,66,1775,64,59,86
276,1984,2260,0.122124,0.142,9.603057e-07,1.278393e-02,0.5083,0.0215,0,9,22,1774,64,59,86
277,1983,2260,0.122566,0.142,7.634802e-07,1.045652e-02,0.4962,0.0228,0,9,61,1773,64,59,86
278,1982,2260,0.123009,0.142,1.002968e-06,1.392606e-02,0.4944,0.0215,0,9,91,1772,64,59,86
279,1981,2260,0.123451,0.142,9.244741e-07,4.036632e-04,0.5099,3.6504,0,3,17,1771,64,59,86
280,1980,2260,0.123894,0.142,9.367914e-07,2.600556e-04,0.5095,3.6367,0,1,107,1770,64,59,86
281,1979,2260,0.124336,0.142,9.478453e-07,1.242934e-04,0.5098,3.6524,3,9,8,1770,64,59,85
282,1978,2260,0.124779,0.142,9.375118e-07,2.595165e-04,0.4979,3.6358,0,1,166,1769,64,59,85
283,1977,2260,0.125221,0.142,9.600976e-07,1.460467e-02,0.5076,0.0224,0,9,176,1768,64,59,85
284,1976,2260,0.125664,0.142,1.251810e-06,1.865423e-02,0.5106,0.0205,0,9,173,1767,64,59,85
285,1975,2260,0.126106,0.142,8.472937e-07,1.141537e-02,0.5159,0.0221,0,9,114,1766,64,59,85
286,1974,2260,0.126549,0.142,1.167601e-06,1.884574e-02,0.5032,0.0237,0,9,32,1765,64,59,85
287,1973,2260,0.126991,0.142,8.689494e-07,2.015519e-02,0.4914,0.0229,0,9,44,1764,64,59,85
288,1972,2260,0.127434,0.142,9.134834e-07,1.336444e-02,0.5022,0.0217,0,9,21,1763,64,59,85
289,1971,2260,0.127876,0.142,9.510314e-07,1.345524e-02,0.5061,0.0225,0,9,78,1762,64,59,85
290,1970,2260,0.128319,0.142,7.973927e-07,1.259275e-02,0.5024,0.0225,0,9,186,1761,64,59,85
291,1969,2260,0.128761,0.142,1.094454e-06,1.725382e-02,0.497,0.0205,0,9,67,1760,64,59,85
292,1968,2260,0.129204,0.142,8.193336e-07,1.013765e-02,0.4976,0.0207,0,9,53,1759,64,59,85
293,1967,2260,0.129646,0.142,1.015587e-06,2.365493e-02,0.4889,0.0219,0,9,24,1758,64,59,85
294,1966,2260,0.130088,0.142,8.828961e-07,1.538355e-04,0.4988,3.652,0,6,99,1757,64,59,85
295,1965,2260,0.130531,0.142,8.939095e-07,2.234729e-04,0.5581,3.6457,0,7,109,1756,64,59,85
296,1964,2260,0.130973,0.142,8.966902e-07,1.798213e-04,0.5145,3.6477,0,2,118,1755,64,59,85
297,1963,2260,0.131416,0.142,8.948084e-07,3.178133e-04,0.5128,3.6441,0,1,89,1754,64,59,85
298,1962,2260,0.131858,0.142,9.116923e-07,1.863809e-04,0.5102,3.6358,0,2,72,1753,64,59,85
299,1961,2260,0.132301,0.142,9.177120e-07,1.187264e-02,0.5092,0.0219,1,1,9,1753,63,59,85
300,1960,2260,0.132743,0.142,1.314835e-06,1.132881e-02,0.5167,0.0198,0,9,187,1752,63,59,85
301,1959,2260,0.133186,0.142,1.640320e-06,1.710627e-02,0.5167,0.0241,0,9,190,1751,63,59,85
302,1958,2260,0.133628,0.142,1.801955e-06,1.408752e-02,0.4907,0.0211,0,9,84,1750,63,59,85
303,1957,2260,0.134071,0.142,1.460886e-06,5.275951e-04,0.4955,3.6381,0,3,194,1749,63,59,85
304,1956,2260,0.134513,0.142,1.481935e-06,1.384968e-02,0.5055,0.0212,0,9,139,1748,63,59,85
305,1955,2260,0.134956,0.142,1.933475e-06,1.548907e-02,0.5013,0.0227,0,9,156,1747,63,59,85
306,1954,2260,0.135398,0.142,1.817928e-06,1.457358e-02,0.5177,0.0231,0,9,191,1746,63,59,85
307,1953,2260,0.135841,0.142,1.757850e-06,5.415178e-04,0.4896,3.6472,0,3,120,1745,63,59,85
308,1952,2260,0.136283,0.142,1.773940e-06,5.869428e-04,0.5108,3.6525,0,4,111,1744,63,59,85
309,1951,2260,0.136726,0.142,1.793879e-06,2.008154e-04,0.5052,3.6515,3,9,3,1744,63,59,84
310,1950,2260,0.137168,0.142,1.752868e-06,1.194764e-02,0.5148,0.0202,0,9,118,1743,63,59,84
311,1949,2260,0.137611,0.142,2.265304e-06,1.189619e-02,0.5131,0.0206,0,9,80,1742,63,59,84
312,1948,2260,0.138053,0.142,2.140792e-06,1.942443e-02,0.5128,0.0201,0,9,59,1741,63,59,84
313,1947,2260,0.138496,0.142,2.463341e-06,2.410729e-02,0.4956,0.0221,0,9,58,1740,63,59,84
314,1946,2260,0.138938,0.142,1.926794e-06,1.412612e-02,0.4932,0.0215,0,9,55,1739,63,59,84
315,1945,2260,0.139381,0.142,2.320161e-06,1.506391e-02,0.4907,0.0222,0,9,137,1738,63,59,84
316,1944,2260,0.139823,0.142,2.027313e-06,1.947868e-02,0.4957,0.0212,0,9,23,1737,63,59,84
317,1943,2260,0.140265,0.142,2.338962e-06,1.523135e-02,0.5021,0.0208,0,9,183,1736,63,59,84
318,1942,2260,0.140708,0.142,2.282361e-06,2.281640e-02,0.4919,0.0219,0,9,89,1735,63,59,84
319,1941,2260,0.14115,0.142,2.447832e-06,1.349036e-02,0.5,0.0207,0,9,103,1734,63,59,84
320,1940,2260,0.141593,0.142,2.508089e-06,1.743600e-02,0.5025,0.0243,0,9,177,1733,63,59,84
321,1939,2260,0.142035,0.142,2.610804e-06,1.862399e-02,0.5063,0.0208,0,9,181,1732,63,59,84
322,1938,2260,0.142478,0.142,3.017393e-06,2.365398e-02,0.494,0.0203,0,9,122,1731,63,59,84
323,1937,2260,0.14292,0.142,2.719171e-06,5.920868e-04,0.4972,3.6407,0,4,194,1730,63,59,84
324,1936,2260,0.143363,0.142,2.743686e-06,5.943468e-04,0.5024,3.6528,0,4,28,1729,63,59,84
325,1935,2260,0.143805,0.142,2.747536e-06,3.227830e-03,0.5109,3.6515,3,1,0,1729,63,59,83
326,1934,2260,0.144248,0.142,3.055918e-06,1.692032e-02,0.5057,0.0221,0,9,152,1728,63,59,83
327,1933,2260,0.14469,0.142,3.651966e-06,2.655486e-02,0.5165,0.0239,0,9,5,1727,63,59,83
328,1932,2260,0.145133,0.142,3.821078e-06,2.165699e-02,0.5224,0.0255,0,9,57,1726,63,59,83
329,1931,2260,0.145575,0.142,3.821078e-06,1.778843e-02,0.5086,0.0219,0,9,74,1725,63,59,83
330,1930,2260,0.146018,0.142,3.821078e-06,1.635161e-02,0.497,0.0215,0,9,123,1724,63,59,83
331,1929,2260,0.14646,0.142,3.821078e-06,1.802893e-02,0.5012,0.0206,0,9,167,1723,63,59,83
332,1928,2260,0.146903,0.142,3.821078e-06,2.156361e-02,0.4981,0.0209,0,9,174,1722,63,59,83
333,1927,2260,0.147345,0.142,3.821078e-06,2.386508e-02,0.4956,0.0209,1,5,9,1722,62,59,83
334,1926,2260,0.147788,0.142,3.821078e-06,2.449441e-04,0.4907,3.6541,0,2,75,1721,62,59,83
335,1925,2260,0.14823,0.142,3.845330e-06,7.011497e-04,0.5142,3.645,0,4,76,1720,62,59,83
336,1924,2260,0.148673,0.142,3.860133e-06,7.574709e-04,0.5052,3.6421,0,8,132,1719,62,59,83
337,1923,2260,0.149115,0.141,3.910267e-06,7.349123e-04,0.5049,3.6313,0,8,99,1718,62,59,83
338,1922,2260,0.149558,0.142,3.980174e-06,6.558854e-04,0.5,3.6431,0,3,192,1717,62,59,83
339,1921,2260,0.15,0.142,4.037170e-06,4.358117e-04,0.501,3.6485,0,1,113,1716,62,59,83
340,1920,2260,0.150442,0.142,4.068545e-06,4.239017e-04,0.5228,3.6397,0,1,110,1715,62,59,83
341,1919,2260,0.150885,0.142,4.121168e-06,2.383713e-03,0.5092,3.6378,3,5,1,1715,62,59,82
342,1918,2260,0.151327,0.142,4.497898e-06,2.059945e-04,0.5134,3.6434,3,0,8,1715,62,59,81
343,1917,2260,0.15177,0.142,4.476278e-06,4.051344e-04,0.5042,3.6271,0,0,47,1714,62,59,81
344,1916,2260,0.152212,0.142,4.516822e-06,3.928260e-04,0.4957,3.6278,0,0,64,1713,62,59,81
345,1915,2260,0.152655,0.142,4.514994e-06,3.385450e-04,0.4968,3.6572,0,7,84,1712,62,59,81
346,1914,2260,0.153097,0.142,4.507466e-06,4.083813e-04,0.5074,3.6344,0,0,45,1711,62,59,81
347,1913,2260,0.15354,0.142,4.506350e-06,4.146490e-04,0.5048,3.6674,0,0,195,1710,62,59,81
348,1912,2260,0.153982,0.142,4.504561e-06,7.716301e-04,0.5005,3.6498,0,4,1,1709,62,59,81
349,1911,2260,0.154425,0.142,4.505316e-06,7.546398e-04,0.5117,3.6343,0,4,36,1708,62,59,81
350,1910,2260,0.154867,0.142,4.492482e-06,8.596035e-04,0.5031,3.6483,0,8,4,1707,62,59,81
351,1909,2260,0.15531,0.142,4.575343e-06,8.985392e-04,0.5067,3.6528,0,8,115,1706,62,59,81
352,1908,2260,0.155752,0.142,4.644668e-06,4.746482e-04,0.5132,3.6485,0,1,76,1705,62,59,81
353,1907,2260,0.156195,0.142,4.710680e-06,1.816513e-04,0.5135,3.6405,0,5,194,1704,62,59,81
354,1906,2260,0.156637,0.142,4.794062e-06,8.057812e-04,0.5042,3.6498,0,4,82,1703,62,59,81
355,1905,2260,0.15708,0.142,4.811518e-06,9.070078e-04,0.5011,3.651,0,8,175,1702,62,59,81
356,1904,2260,0.157522,0.142,4.871141e-06,5.020986e-04,0.5049,3.6349,0,1,98,1701,62,59,81
357,1903,2260,0.157965,0.142,4.904052e-06,1.183079e-03,0.5031,3.6253,2,8,8,1701,62,58,81
358,1902,2260,0.158407,0.142,5.162980e-06,2.944823e-04,0.5043,3.6459,3,6,2,1701,62,58,80
359,1901,2260,0.15885,0.142,5.056066e-06,9.370373e-04,0.5119,3.6395,0,8,61,1700,62,58,80
360,1900,2260,0.159292,0.141,5.171192e-06,8.248561e-04,0.5046,3.6413,0,3,136,1699,62,58,80
361,1899,2260,0.159735,0.141,5.209705e-06,4.118872e-04,0.5146,3.6413,0,7,165,1698,62,58,80
362,1898,2260,0.160177,0.141,5.198697e-06,2.932000e-04,0.4931,3.651,0,6,155,1697,62,58,80
363,1897,2260,0.160619,0.142,5.192409e-06,4.104212e-04,0.5068,3.6516,0,7,38,1696,62,58,80
364,1896,2260,0.161062,0.142,5.164258e-06,4.217203e-04,0.5052,3.6429,0,7,48,1695,62,58,80
365,1895,2260,0.161504,0.142,5.146815e-06,9.425672e-04,0.5022,3.6342,0,4,162,1694,62,58,80
366,1894,2260,0.161947,0.142,5.145039e-06,1.005122e-03,0.5124,3.6399,0,8,72,1693,62,58,80
367,1893,2260,0.162389,0.141,5.243375e-06,5.333574e-04,0.5085,3.6491,0,0,175,1692,62,58,80
368,1892,2260,0.162832,0.141,5.236818e-06,3.485405e-04,0.5061,3.6374,0,2,2,1691,62,58,80
369,1891,2260,0.163274,0.141,5.237153e-06,9.849211e-04,0.5064,3.6594,0,4,7,1690,62,58,80
370,1890,2260,0.163717,0.141,5.252892e-06,5.277023e-03,0.5025,3.6638,3,4,0,1690,62,58,79
371,1889,2260,0.164159,0.141,6.146817e-06,1.106608e-03,0.5105,3.6484,0,8,188,1689,62,58,79
372,1888,2260,0.164602,0.142,6.295821e-06,1.149920e-03,0.5081,3.6463,0,8,190,1688,62,58,79
373,1887,2260,0.165044,0.142,6.452745e-06,1.131903e-03,0.4911,3.6455,0,8,126,1687,62,58,79
374,1886,2260,0.165487,0.142,6.580924e-06,1.170474e-03,0.5085,3.6432,0,8,47,1686,62,58,79
375,1885,2260,0.165929,0.141,6.713826e-06,1.155946e-03,0.5084,3.6609,0,8,46,1685,62,58,79
376,1884,2260,0.166372,0.142,6.836718e-06,1.216379e-03,0.4992,3.6424,0,8,64,1684,62,58,79
377,1883,2260,0.166814,0.141,6.946405e-06,1.214242e-03,0.5059,3.6312,0,8,74,1683,62,58,79
378,1882,2260,0.167257,0.141,7.086173e-06,6.597328e-04,0.5014,3.6519,0,1,54,1682,62,58,79
379,1881,2260,0.167699,0.141,7.181711e-06,1.063567e-03,0.5021,3.6472,0,4,102,1681,62,58,79
380,1880,2260,0.168142,0.141,7.213840e-06,1.029057e-03,0.5013,3.6606,0,3,15,1680,62,58,79
381,1879,2260,0.168584,0.141,7.271546e-06,5.184376e-04,0.4944,3.6304,0,7,129,1679,62,58,79
382,1878,2260,0.169027,0.141,7.254601e-06,1.105745e-03,0.4954,3.6324,0,4,64,1678,62,58,79
383,1877,2260,0.169469,0.141,7.231088e-06,1.067472e-03,0.4907,3.6415,0,3,114,1677,62,58,79
384,1876,2260,0.169912,0.141,7.261646e-06,1.054547e-03,0.4984,3.6582,0,3,60,1676,62,58,79
385,1875,2260,0.170354,0.141,7.306128e-06,1.026955e-03,0.497,3.6427,0,3,100,1675,62,58,79
386,1874,2260,0.170796,0.141,7.402897e-06,3.737992e-04,0.4933,3.6407,0,6,78,1674,62,58,79
387,1873,2260,0.171239,0.141,7.430235e-06,1.157372e-03,0.504,3.6616,0,4,18,1673,62,58,79
388,1872,2260,0.171681,0.141,7.465677e-06,6.878545e-03,0.5076,3.6501,2,0,2,1673,62,57,79
389,1871,2260,0.172124,0.141,8.548026e-06,5.431601e-04,0.5133,3.6377,0,7,168,1672,62,57,79
390,1870,2260,0.172566,0.141,8.534147e-06,4.011978e-04,0.5116,3.6576,0,6,169,1671,62,57,79
391,1869,2260,0.173009,0.141,8.513325e-06,1.329527e-03,0.4996,3.6479,0,8,16,1670,62,57,79
392,1868,2260,0.173451,0.141,8.624599e-06,5.666703e-04,0.4984,3.6491,0,7,140,1669,62,57,79
393,1867,2260,0.173894,0.141,8.584771e-06,1.347155e-03,0.4959,3.6362,0,8,164,1668,62,57,79
394,1866,2260,0.174336,0.141,8.728698e-06,1.423920e-03,0.5012,3.6475,0,8,56,1667,62,57,79
395,1865,2260,0.174779,0.141,8.830314e-06,4.023285e-04,0.4932,3.6455,0,6,171,1666,62,57,79
396,1864,2260,0.175221,0.141,8.869598e-06,4.024713e-04,0.4972,3.6452,0,6,8,1665,62,57,79
397,1863,2260,0.175664,0.141,8.863180e-06,4.060237e-04,0.487,3.6287,0,6,187,1664,62,57,79
398,1862,2260,0.176106,0.141,8.831284e-06,1.201845e-03,0.5066,3.6361,0,3,154,1663,62,57,79
399,1861,2260,0.176549,0.141,8.897611e-06,1.184694e-03,0.4936,3.6457,0,3,63,1662,62,57,79
400,1860,2260,0.176991,0.141,8.930363e-06,1.196611e-03,0.4992,3.644,0,3,84,1661,62,57,79
401,1859,2260,0.177434,0.141,9.055268e-06,1.218237e-03,0.5125,3.6471,0,3,128,1660,62,57,79
402,1858,2260,0.177876,0.141,9.182353e-06,1.240869e-03,0.5124,3.644,0,3,2,1659,62,57,79
403,1857,2260,0.178319,0.141,9.316955e-06,6.901156e-04,0.4972,3.6428,0,0,179,1658,62,57,79
404,1856,2260,0.178761,0.141,9.326219e-06,7.266245e-03,0.4964,3.6519,3,9,0,1658,62,57,78
405,1855,2260,0.179204,0.141,1.048031e-05,5.772923e-04,0.4915,3.6485,0,7,118,1657,62,57,78
406,1854,2260,0.179646,0.141,1.054521e-05,7.060009e-04,0.4953,3.6295,0,0,173,1656,62,57,78
407,1853,2260,0.180088,0.141,1.055763e-05,6.043086e-04,0.4934,3.637,0,7,107,1655,62,57,78
408,1852,2260,0.180531,0.141,1.054007e-05,1.257634e-03,0.4906,3.6484,0,3,178,1654,62,57,78
409,1851,2260,0.180973,0.141,1.063501e-05,7.981380e-04,0.5002,3.6602,0,1,172,1653,62,57,78
410,1850,2260,0.181416,0.142,1.074329e-05,1.248643e-03,0.4959,3.6395,0,3,117,1652,62,57,78
411,1849,2260,0.181858,0.142,1.088342e-05,1.486362e-03,0.4988,3.6369,0,8,20,1651,62,57,78
412,1848,2260,0.182301,0.141,1.112608e-05,1.256812e-03,0.5029,3.6384,0,3,5,1650,62,57,78
413,1847,2260,0.182743,0.142,1.131598e-05,4.938308e-04,0.4962,3.6442,0,2,102,1649,62,57,78
414,1846,2260,0.183186,0.141,1.134280e-05,7.503295e-04,0.4946,3.6562,0,0,51,1648,62,57,78
415,1845,2260,0.183628,0.141,1.133407e-05,1.358022e-03,0.4995,3.6459,0,4,34,1647,62,57,78
416,1844,2260,0.184071,0.141,1.133835e-05,8.356757e-04,0.5041,3.6559,0,1,32,1646,62,57,78
417,1843,2260,0.184513,0.142,1.144293e-05,7.768853e-03,0.5081,3.6472,3,8,0,1646,62,57,77
418,1842,2260,0.184956,0.142,1.290672e-05,1.323098e-03,0.4978,3.6329,0,3,104,1645,62,57,77
419,1841,2260,0.185398,0.142,1.312972e-05,1.367720e-03,0.4919,3.6427,0,3,153,1644,62,57,77
420,1840,2260,0.185841,0.142,1.328412e-05,1.381343e-03,0.4884,3.6302,0,3,61,1643,62,57,77
421,1839,2260,0.186283,0.142,1.347001e-05,1.383443e-03,0.5009,3.6177,0,3,159,1642,62,57,77
422,1838,2260,0.186726,0.141,1.364600e-05,6.975512e-04,0.4941,3.6419,2,1,9,1642,62,56,77
423,1837,2260,0.187168,0.142,1.425134e-05,8.438262e-04,0.4986,3.6242,0,1,73,1641,62,56,77
424,1836,2260,0.187611,0.142,1.421293e-05,1.615980e-03,0.5006,3.647,0,8,82,1640,62,56,77
425,1835,2260,0.188053,0.142,1.436908e-05,7.923885e-04,0.4926,3.6501,0,0,154,1639,62,56,77
426,1834,2260,0.188496,0.141,1.430364e-05,8.746622e-04,0.4923,3.6523,0,1,149,1638,62,56,77
427,1833,2260,0.188938,0.141,1.436896e-05,3.237540e-04,0.4979,3.6393,0,5,93,1637,62,56,77
428,1832,2260,0.189381,0.141,1.448382e-05,1.495785e-03,0.4904,3.6396,0,4,75,1636,62,56,77
429,1831,2260,0.189823,0.141,1.455063e-05,5.288499e-04,0.4976,3.6531,0,2,128,1635,62,56,77
430,1830,2260,0.190265,0.141,1.440903e-05,5.505553e-04,0.496,3.6381,0,2,7,1634,62,56,77
431,1829,2260,0.190708,0.141,1.435976e-05,8.193614e-04,0.4941,3.6459,0,0,73,1633,62,56,77
432,1828,2260,0.19115,0.141,1.431118e-05,7.067931e-04,0.4954,3.6377,0,7,39,1632,62,56,77
433,1827,2260,0.191593,0.141,1.422794e-05,6.436734e-03,0.4976,3.6418,3,7,0,1632,62,56,76
434,1826,2260,0.192035,0.142,1.630147e-05,2.039833e-03,0.4961,3.6417,2,2,8,1632,62,55,76
435,1825,2260,0.192478,0.142,1.674201e-05,1.555023e-03,0.4947,3.6432,1,4,5,1632,61,55,76
436,1824,2260,0.19292,0.142,1.699821e-05,1.470990e-03,0.4945,3.643,0,3,43,1631,61,55,76
437,1823,2260,0.193363,0.142,1.743424e-05,1.481574e-03,0.4902,3.6366,0,3,12,1630,61,55,76
438,1822,2260,0.193805,0.142,1.759323e-05,3.434574e-04,0.4955,3.6402,0,5,62,1629,61,55,76
439,1821,2260,0.194248,0.142,1.772589e-05,5.339866e-04,0.4955,3.6518,0,6,108,1628,61,55,76
440,1820,2260,0.19469,0.142,1.770351e-05,1.736840e-03,0.494,3.6328,0,8,152,1627,61,55,76
441,1819,2260,0.195133,0.142,1.787756e-05,1.810752e-03,0.4975,3.6596,0,8,109,1626,61,55,76
442,1818,2260,0.195575,0.142,1.810455e-05,1.808443e-03,0.4967,3.6407,0,8,133,1625,61,55,76
443,1817,2260,0.196018,0.142,1.834907e-05,1.850112e-03,0.5013,3.6443,0,8,76,1624,61,55,76
444,1816,2260,0.19646,0.142,1.869504e-05,1.829418e-03,0.497,3.6457,0,8,36,1623,61,55,76
445,1815,2260,0.196903,0.142,1.896732e-05,9.918739e-04,0.4972,3.6313,0,1,176,1622,61,55,76
446,1814,2260,0.197345,0.142,1.911748e-05,1.643969e-03,0.4956,3.6462,0,4,117,1621,61,55,76
447,1813,2260,0.197788,0.142,1.919591e-05,3.780069e-04,0.4888,3.6425,0,5,175,1620,61,55,76
448,1812,2260,0.19823,0.142,1.938041e-05,7.782032e-03,0.4946,3.6375,3,0,0,1620,61,55,75
449,1811,2260,0.198673,0.142,2.203267e-05,1.662952e-03,0.49,3.6358,0,3,30,1619,61,55,75
450,1810,2260,0.199115,0.142,2.235439e-05,1.897744e-03,0.4928,3.6441,0,8,102,1618,61,55,75
451,1809,2260,0.199558,0.142,2.272567e-05,3.870498e-04,0.4908,3.6423,0,5,26,1617,61,55,75
452,1808,2260,0.2,0.142,2.296369e-05,3.930495e-04,0.5002,3.6417,0,5,4,1616,61,55,75
453,1807,2260,0.200442,0.142,2.313449e-05,1.087637e-03,0.4946,3.6425,0,1,4,1615,61,55,75
454,1806,2260,0.200885,0.142,2.287587e-05,1.969399e-03,0.4913,3.6362,0,8,98,1614,61,55,75
455,1805,2260,0.201327,0.142,2.338607e-05,1.977682e-03,0.49,3.6458,0,8,124,1613,61,55,75
456,1804,2260,0.20177,0.142,2.368041e-05,2.031315e-03,0.4907,3.651,0,8,110,1612,61,55,75
457,1803,2260,0.202212,0.142,2.402786e-05,1.144485e-03,0.4841,3.6417,0,1,102,1611,61,55,75
458,1802,2260,0.202655,0.142,2.366154e-05,1.983123e-03,0.49,3.6307,0,8,139,1610,61,55,75
459,1801,2260,0.203097,0.142,2.392902e-05,1.070490e-03,0.4911,3.6409,0,1,19,1609,61,55,75
460,1800,2260,0.20354,0.142,2.405017e-05,1.845671e-03,0.478,3.6535,0,4,189,1608,61,55,75
461,1799,2260,0.203982,0.142,2.416289e-05,1.094458e-02,0.4869,3.6612,2,0,4,1608,61,54,75
462,1798,2260,0.204425,0.142,2.687165e-05,1.766104e-03,0.4927,3.6557,0,3,101,1607,61,54,75
463,1797,2260,0.204867,0.142,2.706464e-05,1.707412e-03,0.4957,3.6521,0,3,173,1606,61,54,75
464,1796,2260,0.20531,0.142,2.711392e-05,6.236192e-03,0.4891,3.654,3,4,1,1606,61,54,74
465,1795,2260,0.205752,0.142,2.925725e-05,1.840608e-03,0.4917,3.6488,0,4,65,1605,61,54,74
466,1794,2260,0.206195,0.142,2.933092e-05,4.094096e-04,0.4898,3.651,0,5,53,1604,61,54,74
467,1793,2260,0.206637,0.142,2.950263e-05,1.931378e-03,0.4863,3.6447,0,4,4,1603,61,54,74
468,1792,2260,0.20708,0.142,2.948052e-05,1.803631e-03,0.4933,3.6515,0,3,133,1602,61,54,74
469,1791,2260,0.207522,0.142,2.950656e-05,4.114122e-04,0.4797,3.6563,0,5,129,1601,61,54,74
470,1790,2260,0.207965,0.142,2.958305e-05,6.870087e-04,0.4936,3.6434,0,2,39,1600,61,54,74
471,1789,2260,0.208407,0.142,2.951887e-05,2.074990e-03,0.4907,3.6563,0,8,171,1599,61,54,74
472,1788,2260,0.20885,0.142,2.981425e-05,1.025192e-03,0.4911,3.6471,0,0,171,1598,61,54,74
473,1787,2260,0.209292,0.142,2.934779e-05,2.100426e-03,0.4846,3.6426,0,8,125,1597,61,54,74
474,1786,2260,0.209735,0.142,2.972551e-05,1.915097e-03,0.4931,3.6313,0,4,141,1596,61,54,74
475,1785,2260,0.210177,0.142,2.988009e-05,1.866598e-03,0.4965,3.6494,0,3,89,1595,61,54,74
476,1784,2260,0.210619,0.142,3.008010e-05,1.879811e-03,0.4813,3.6512,0,3,41,1594,61,54,74
477,1783,2260,0.211062,0.142,3.026172e-05,2.120625e-03,0.4888,3.6371,0,8,157,1593,61,54,74
